cluster_id,cluster_pair_order,pair_id,family,validation_sample_id,validation_relative_path,validation_numeric_id,nearest_train_sample_id,nearest_train_relative_path,train_numeric_id,id_distance,pair_is_original_candidate_graph_edge,endpoints_in_same_reviewed_component,one_or_more_endpoint_in_reviewed_component,neither_endpoint_in_reviewed_component,validation_cdc_component_id,train_cdc_component_id,validation_reviewed_41_component_ids,train_reviewed_41_component_ids,exact_decoded_rgb_match,resized_rgb_mae,resized_rgb_absdiff_p95,diagnostic_rule,capture_order_claim,selection_basis,selection_rule
fpc_0062,1,fp_0161,nframe,nframe_07834,data/images/nframe_07834.npy,7834,nframe_07833,data/images/nframe_07833.npy,7833,1,no,no,yes,no,cdc_1198,NA,tvcc_0039,NA,no,4.939688,24.000000,same-family nearest train ID distance <= 16,not_claimed,family numeric ID distance only,all pairs selected because cluster pair_count <= 10
fpc_0062,2,fp_0198,nframe,nframe_07835,data/images/nframe_07835.npy,7835,nframe_07833,data/images/nframe_07833.npy,7833,2,no,no,yes,no,cdc_1199,NA,tvcc_0040,NA,no,7.466007,36.000000,same-family nearest train ID distance <= 16,not_claimed,family numeric ID distance only,all pairs selected because cluster pair_count <= 10
fpc_0063,1,fp_0162,nframe,nframe_07836,data/images/nframe_07836.npy,7836,nframe_07837,data/images/nframe_07837.npy,7837,1,no,no,yes,no,cdc_1199,NA,tvcc_0040,NA,no,2.716458,11.000000,same-family nearest train ID distance <= 16,not_claimed,family numeric ID distance only,all pairs selected because cluster pair_count <= 10
fpc_0063,2,fp_0163,nframe,nframe_07838,data/images/nframe_07838.npy,7838,nframe_07837,data/images/nframe_07837.npy,7837,1,no,no,yes,no,cdc_1198,NA,tvcc_0039,NA,no,3.197951,15.000000,same-family nearest train ID distance <= 16,not_claimed,family numeric ID distance only,all pairs selected because cluster pair_count <= 10
fpc_0063,3,fp_0199,nframe,nframe_07839,data/images/nframe_07839.npy,7839,nframe_07837,data/images/nframe_07837.npy,7837,2,no,no,yes,no,cdc_1198,NA,tvcc_0039,NA,no,5.977830,32.000000,same-family nearest train ID distance <= 16,not_claimed,family numeric ID distance only,all pairs selected because cluster pair_count <= 10
fpc_0063,4,fp_0222,nframe,nframe_07840,data/images/nframe_07840.npy,7840,nframe_07837,data/images/nframe_07837.npy,7837,3,no,no,yes,no,cdc_1198,NA,tvcc_0039,NA,no,7.950677,39.000000,same-family nearest train ID distance <= 16,not_claimed,family numeric ID distance only,all pairs selected because cluster pair_count <= 10
fpc_0063,5,fp_0240,nframe,nframe_07841,data/images/nframe_07841.npy,7841,nframe_07837,data/images/nframe_07837.npy,7837,4,no,no,yes,no,cdc_1198,NA,tvcc_0039,NA,no,8.231927,40.000000,same-family nearest train ID distance <= 16,not_claimed,family numeric ID distance only,all pairs selected because cluster pair_count <= 10
fpc_0063,6,fp_0257,nframe,nframe_07842,data/images/nframe_07842.npy,7842,nframe_07837,data/images/nframe_07837.npy,7837,5,no,no,no,yes,cdc_1198,NA,NA,NA,no,8.448142,41.000000,same-family nearest train ID distance <= 16,not_claimed,family numeric ID distance only,all pairs selected because cluster pair_count <= 10
fpc_0063,7,fp_0270,nframe,nframe_07843,data/images/nframe_07843.npy,7843,nframe_07837,data/images/nframe_07837.npy,7837,6,no,no,yes,no,cdc_1198,NA,tvcc_0039,NA,no,8.448715,41.000000,same-family nearest train ID distance <= 16,not_claimed,family numeric ID distance only,all pairs selected because cluster pair_count <= 10
fpc_0063,8,fp_0281,nframe,nframe_07844,data/images/nframe_07844.npy,7844,nframe_07837,data/images/nframe_07837.npy,7837,7,no,no,yes,no,cdc_1198,NA,tvcc_0039,NA,no,8.475504,40.000000,same-family nearest train ID distance <= 16,not_claimed,family numeric ID distance only,all pairs selected because cluster pair_count <= 10
fpc_0064,1,fp_0164,nframe,nframe_07912,data/images/nframe_07912.npy,7912,nframe_07911,data/images/nframe_07911.npy,7911,1,no,no,yes,no,cdc_1198,NA,tvcc_0039,NA,no,7.736059,37.000000,same-family nearest train ID distance <= 16,not_claimed,family numeric ID distance only,all pairs selected because cluster pair_count <= 10
fpc_0065,1,fp_0165,nframe,nframe_07913,data/images/nframe_07913.npy,7913,nframe_07914,data/images/nframe_07914.npy,7914,1,no,no,yes,no,cdc_1198,cdc_1206,tvcc_0039,NA,no,5.721996,23.000000,same-family nearest train ID distance <= 16,not_claimed,family numeric ID distance only,all pairs selected because cluster pair_count <= 10
fpc_0066,1,fp_0166,nframe,nframe_09361,data/images/nframe_09361.npy,9361,nframe_09360,data/images/nframe_09360.npy,9360,1,no,no,no,yes,cdc_1388,cdc_1387,NA,NA,no,1.978472,7.000000,same-family nearest train ID distance <= 16,not_claimed,family numeric ID distance only,all pairs selected because cluster pair_count <= 10
fpc_0066,2,fp_0200,nframe,nframe_09362,data/images/nframe_09362.npy,9362,nframe_09360,data/images/nframe_09360.npy,9360,2,no,no,yes,no,cdc_1388,cdc_1387,tvcc_0041,NA,no,2.213802,8.000000,same-family nearest train ID distance <= 16,not_claimed,family numeric ID distance only,all pairs selected because cluster pair_count <= 10
fpc_0067,1,fp_0167,nframe,nframe_09363,data/images/nframe_09363.npy,9363,nframe_09364,data/images/nframe_09364.npy,9364,1,no,no,yes,no,cdc_1388,cdc_1389,tvcc_0041,NA,no,1.258819,4.000000,same-family nearest train ID distance <= 16,not_claimed,family numeric ID distance only,all pairs selected because cluster pair_count <= 10
fpc_0068,1,fp_0168,nframe,nframe_09433,data/images/nframe_09433.npy,9433,nframe_09432,data/images/nframe_09432.npy,9432,1,no,no,yes,no,cdc_1143,NA,tvcc_0035,NA,no,0.341892,2.000000,same-family nearest train ID distance <= 16,not_claimed,family numeric ID distance only,all pairs selected because cluster pair_count <= 10
fpc_0069,1,fp_0169,nframe,nframe_09434,data/images/nframe_09434.npy,9434,nframe_09435,data/images/nframe_09435.npy,9435,1,no,no,yes,no,cdc_1039,NA,tvcc_0030,NA,no,0.313490,2.000000,same-family nearest train ID distance <= 16,not_claimed,family numeric ID distance only,all pairs selected because cluster pair_count <= 10
fpc_0070,1,fp_0170,nframe,nframe_09895,data/images/nframe_09895.npy,9895,nframe_09894,data/images/nframe_09894.npy,9894,1,no,no,yes,no,cdc_1056,NA,tvcc_0031,NA,no,5.617031,12.000000,same-family nearest train ID distance <= 16,not_claimed,family numeric ID distance only,all pairs selected because cluster pair_count <= 10
fpc_0070,2,fp_0201,nframe,nframe_09896,data/images/nframe_09896.npy,9896,nframe_09894,data/images/nframe_09894.npy,9894,2,no,no,yes,no,cdc_1056,NA,tvcc_0031,NA,no,5.617031,12.000000,same-family nearest train ID distance <= 16,not_claimed,family numeric ID distance only,all pairs selected because cluster pair_count <= 10
