sample_id,relative_path,v39_partition,v40_partition,moved_relative_to_v39,gt_box_count,v40_component_id,original_component_id
nframe_08413,data/images/nframe_08413.npy,TRAIN,TRAIN,no,6,v40c_05051,orig_rule_05221
nframe_08414,data/images/nframe_08414.npy,TRAIN,TRAIN,no,5,v40c_05051,orig_rule_05221
nframe_08415,data/images/nframe_08415.npy,TRAIN,TRAIN,no,7,v40c_05052,orig_rule_05222
nframe_08416,data/images/nframe_08416.npy,TRAIN,TRAIN,no,6,v40c_05052,orig_rule_05222
nframe_08417,data/images/nframe_08417.npy,TRAIN,TRAIN,no,6,v40c_05053,orig_singleton_nframe_08417
nframe_08418,data/images/nframe_08418.npy,TRAIN,TRAIN,no,4,v40c_05054,orig_singleton_nframe_08418
nframe_08419,data/images/nframe_08419.npy,TRAIN,TRAIN,no,5,v40c_05055,orig_singleton_nframe_08419
nframe_08420,data/images/nframe_08420.npy,TRAIN,TRAIN,no,4,v40c_05056,orig_singleton_nframe_08420
nframe_08421,data/images/nframe_08421.npy,TRAIN,TRAIN,no,4,v40c_05057,orig_singleton_nframe_08421
nframe_08422,data/images/nframe_08422.npy,TRAIN,TRAIN,no,4,v40c_05058,orig_singleton_nframe_08422
nframe_08423,data/images/nframe_08423.npy,TRAIN,TRAIN,no,5,v40c_05059,orig_singleton_nframe_08423
nframe_08424,data/images/nframe_08424.npy,TRAIN,TRAIN,no,5,v40c_05060,orig_rule_05230
nframe_08425,data/images/nframe_08425.npy,TRAIN,TRAIN,no,5,v40c_05060,orig_rule_05230
nframe_08426,data/images/nframe_08426.npy,TRAIN,TRAIN,no,6,v40c_05061,orig_rule_05231
nframe_08427,data/images/nframe_08427.npy,TRAIN,TRAIN,no,6,v40c_05061,orig_rule_05231
nframe_08428,data/images/nframe_08428.npy,TRAIN,TRAIN,no,6,v40c_05062,orig_singleton_nframe_08428
nframe_08429,data/images/nframe_08429.npy,TRAIN,TRAIN,no,6,v40c_05063,orig_singleton_nframe_08429
nframe_08430,data/images/nframe_08430.npy,TRAIN,TRAIN,no,5,v40c_05064,orig_singleton_nframe_08430
nframe_08431,data/images/nframe_08431.npy,TRAIN,TRAIN,no,5,v40c_05065,orig_rule_05235
nframe_08432,data/images/nframe_08432.npy,TRAIN,TRAIN,no,6,v40c_05065,orig_rule_05235
nframe_08433,data/images/nframe_08433.npy,TRAIN,TRAIN,no,6,v40c_05065,orig_rule_05235
nframe_08434,data/images/nframe_08434.npy,TRAIN,TRAIN,no,6,v40c_05065,orig_rule_05235
nframe_08435,data/images/nframe_08435.npy,TRAIN,TRAIN,no,5,v40c_05065,orig_rule_05235
nframe_08436,data/images/nframe_08436.npy,TRAIN,TRAIN,no,5,v40c_05065,orig_rule_05235
nframe_08437,data/images/nframe_08437.npy,TRAIN,TRAIN,no,4,v40c_05065,orig_rule_05235
nframe_08438,data/images/nframe_08438.npy,TRAIN,TRAIN,no,4,v40c_05065,orig_rule_05235
nframe_08439,data/images/nframe_08439.npy,TRAIN,TRAIN,no,4,v40c_05065,orig_rule_05235
nframe_08440,data/images/nframe_08440.npy,TRAIN,TRAIN,no,3,v40c_05066,orig_singleton_nframe_08440
nframe_08441,data/images/nframe_08441.npy,TRAIN,TRAIN,no,4,v40c_05067,orig_singleton_nframe_08441
nframe_08442,data/images/nframe_08442.npy,TRAIN,TRAIN,no,5,v40c_05068,orig_singleton_nframe_08442
nframe_08443,data/images/nframe_08443.npy,TRAIN,TRAIN,no,5,v40c_05069,orig_rule_05239
nframe_08444,data/images/nframe_08444.npy,TRAIN,TRAIN,no,5,v40c_05069,orig_rule_05239
nframe_08445,data/images/nframe_08445.npy,TRAIN,TRAIN,no,5,v40c_05069,orig_rule_05239
nframe_08446,data/images/nframe_08446.npy,TRAIN,TRAIN,no,6,v40c_05070,orig_singleton_nframe_08446
nframe_08447,data/images/nframe_08447.npy,TRAIN,TRAIN,no,6,v40c_05071,orig_singleton_nframe_08447
nframe_08448,data/images/nframe_08448.npy,TRAIN,TRAIN,no,7,v40c_05072,orig_singleton_nframe_08448
nframe_08449,data/images/nframe_08449.npy,TRAIN,TRAIN,no,7,v40c_05073,orig_singleton_nframe_08449
nframe_08450,data/images/nframe_08450.npy,TRAIN,TRAIN,no,6,v40c_05074,orig_rule_05244
nframe_08451,data/images/nframe_08451.npy,TRAIN,TRAIN,no,7,v40c_05074,orig_rule_05244
nframe_08452,data/images/nframe_08452.npy,TRAIN,TRAIN,no,7,v40c_05075,orig_rule_05245
nframe_08453,data/images/nframe_08453.npy,TRAIN,TRAIN,no,7,v40c_05075,orig_rule_05245
nframe_08454,data/images/nframe_08454.npy,TRAIN,TRAIN,no,8,v40c_05076,orig_rule_05246
nframe_08455,data/images/nframe_08455.npy,TRAIN,TRAIN,no,8,v40c_05076,orig_rule_05246
nframe_08456,data/images/nframe_08456.npy,TRAIN,TRAIN,no,8,v40c_05077,orig_rule_05247
nframe_08457,data/images/nframe_08457.npy,TRAIN,TRAIN,no,8,v40c_05077,orig_rule_05247
nframe_08458,data/images/nframe_08458.npy,TRAIN,TRAIN,no,8,v40c_05078,orig_singleton_nframe_08458
nframe_08459,data/images/nframe_08459.npy,TRAIN,TRAIN,no,9,v40c_05079,orig_rule_05249
nframe_08460,data/images/nframe_08460.npy,TRAIN,TRAIN,no,8,v40c_05079,orig_rule_05249
nframe_08461,data/images/nframe_08461.npy,TRAIN,TRAIN,no,8,v40c_05079,orig_rule_05249
nframe_08462,data/images/nframe_08462.npy,TRAIN,TRAIN,no,8,v40c_05079,orig_rule_05249
nframe_08463,data/images/nframe_08463.npy,TRAIN,TRAIN,no,9,v40c_05080,orig_rule_05250
nframe_08464,data/images/nframe_08464.npy,TRAIN,TRAIN,no,9,v40c_05080,orig_rule_05250
nframe_08465,data/images/nframe_08465.npy,TRAIN,TRAIN,no,8,v40c_05080,orig_rule_05250
nframe_08466,data/images/nframe_08466.npy,TRAIN,TRAIN,no,9,v40c_05081,orig_singleton_nframe_08466
nframe_08467,data/images/nframe_08467.npy,TRAIN,TRAIN,no,8,v40c_05082,orig_singleton_nframe_08467
nframe_08468,data/images/nframe_08468.npy,TRAIN,TRAIN,no,8,v40c_05083,orig_singleton_nframe_08468
nframe_08469,data/images/nframe_08469.npy,TRAIN,TRAIN,no,8,v40c_05084,orig_singleton_nframe_08469
nframe_08470,data/images/nframe_08470.npy,TRAIN,TRAIN,no,8,v40c_05085,orig_singleton_nframe_08470
nframe_08471,data/images/nframe_08471.npy,TRAIN,TRAIN,no,8,v40c_05086,orig_rule_05256
nframe_08472,data/images/nframe_08472.npy,TRAIN,TRAIN,no,8,v40c_05086,orig_rule_05256
nframe_08473,data/images/nframe_08473.npy,TRAIN,TRAIN,no,8,v40c_05087,orig_singleton_nframe_08473
nframe_08474,data/images/nframe_08474.npy,TRAIN,TRAIN,no,8,v40c_05088,orig_rule_05258
nframe_08475,data/images/nframe_08475.npy,TRAIN,TRAIN,no,9,v40c_05088,orig_rule_05258
nframe_08476,data/images/nframe_08476.npy,TRAIN,TRAIN,no,7,v40c_05089,orig_rule_05259
nframe_08477,data/images/nframe_08477.npy,TRAIN,TRAIN,no,7,v40c_05089,orig_rule_05259
nframe_08478,data/images/nframe_08478.npy,TRAIN,TRAIN,no,8,v40c_05090,orig_singleton_nframe_08478
nframe_08479,data/images/nframe_08479.npy,TRAIN,TRAIN,no,8,v40c_05091,orig_rule_05261
nframe_08480,data/images/nframe_08480.npy,TRAIN,TRAIN,no,8,v40c_05091,orig_rule_05261
nframe_08481,data/images/nframe_08481.npy,TRAIN,TRAIN,no,9,v40c_05091,orig_rule_05261
nframe_08482,data/images/nframe_08482.npy,TRAIN,TRAIN,no,11,v40c_05091,orig_rule_05261
nframe_08483,data/images/nframe_08483.npy,TRAIN,TRAIN,no,10,v40c_05091,orig_rule_05261
nframe_08484,data/images/nframe_08484.npy,TRAIN,TRAIN,no,9,v40c_05091,orig_rule_05261
nframe_08485,data/images/nframe_08485.npy,TRAIN,TRAIN,no,10,v40c_05091,orig_rule_05261
nframe_08486,data/images/nframe_08486.npy,TRAIN,TRAIN,no,10,v40c_05091,orig_rule_05261
nframe_08487,data/images/nframe_08487.npy,TRAIN,TRAIN,no,10,v40c_05091,orig_rule_05261
nframe_08488,data/images/nframe_08488.npy,TRAIN,TRAIN,no,10,v40c_05091,orig_rule_05261
nframe_08489,data/images/nframe_08489.npy,TRAIN,TRAIN,no,10,v40c_05092,orig_rule_05262
nframe_08490,data/images/nframe_08490.npy,TRAIN,TRAIN,no,11,v40c_05092,orig_rule_05262
nframe_08491,data/images/nframe_08491.npy,TRAIN,TRAIN,no,10,v40c_05092,orig_rule_05262
nframe_08492,data/images/nframe_08492.npy,TRAIN,TRAIN,no,10,v40c_05092,orig_rule_05262
nframe_08493,data/images/nframe_08493.npy,TRAIN,TRAIN,no,10,v40c_05092,orig_rule_05262
nframe_08494,data/images/nframe_08494.npy,TRAIN,TRAIN,no,10,v40c_05092,orig_rule_05262
nframe_08495,data/images/nframe_08495.npy,TRAIN,TRAIN,no,10,v40c_05092,orig_rule_05262
nframe_08496,data/images/nframe_08496.npy,TRAIN,TRAIN,no,10,v40c_05092,orig_rule_05262
nframe_08497,data/images/nframe_08497.npy,TRAIN,TRAIN,no,10,v40c_05093,orig_singleton_nframe_08497
nframe_08498,data/images/nframe_08498.npy,TRAIN,TRAIN,no,9,v40c_05094,orig_singleton_nframe_08498
nframe_08499,data/images/nframe_08499.npy,TRAIN,TRAIN,no,10,v40c_05095,orig_singleton_nframe_08499
nframe_08500,data/images/nframe_08500.npy,TRAIN,TRAIN,no,13,v40c_05096,orig_singleton_nframe_08500
nframe_08501,data/images/nframe_08501.npy,TRAIN,TRAIN,no,12,v40c_05097,orig_singleton_nframe_08501
nframe_08502,data/images/nframe_08502.npy,TRAIN,TRAIN,no,13,v40c_05098,orig_rule_05268
nframe_08503,data/images/nframe_08503.npy,TRAIN,TRAIN,no,13,v40c_05098,orig_rule_05268
nframe_08504,data/images/nframe_08504.npy,TRAIN,TRAIN,no,13,v40c_05098,orig_rule_05268
nframe_08505,data/images/nframe_08505.npy,TRAIN,TRAIN,no,14,v40c_05099,orig_singleton_nframe_08505
nframe_08506,data/images/nframe_08506.npy,TRAIN,VALIDATION,yes,15,v40c_05100,orig_singleton_nframe_08506
nframe_08507,data/images/nframe_08507.npy,TRAIN,TRAIN,no,11,v40c_05101,orig_rule_05271
nframe_08508,data/images/nframe_08508.npy,TRAIN,TRAIN,no,11,v40c_05101,orig_rule_05271
nframe_08509,data/images/nframe_08509.npy,TRAIN,TRAIN,no,13,v40c_05101,orig_rule_05271
nframe_08510,data/images/nframe_08510.npy,TRAIN,TRAIN,no,13,v40c_05101,orig_rule_05271
nframe_08511,data/images/nframe_08511.npy,TRAIN,TRAIN,no,13,v40c_05102,orig_singleton_nframe_08511
nframe_08512,data/images/nframe_08512.npy,TRAIN,TRAIN,no,13,v40c_05103,orig_rule_05273
nframe_08513,data/images/nframe_08513.npy,TRAIN,TRAIN,no,12,v40c_05103,orig_rule_05273
nframe_08514,data/images/nframe_08514.npy,TRAIN,TRAIN,no,13,v40c_05103,orig_rule_05273
nframe_08515,data/images/nframe_08515.npy,TRAIN,TRAIN,no,14,v40c_05103,orig_rule_05273
nframe_08516,data/images/nframe_08516.npy,TRAIN,TRAIN,no,14,v40c_05103,orig_rule_05273
nframe_08517,data/images/nframe_08517.npy,TRAIN,TRAIN,no,13,v40c_05103,orig_rule_05273
nframe_08518,data/images/nframe_08518.npy,TRAIN,TRAIN,no,12,v40c_05103,orig_rule_05273
nframe_08519,data/images/nframe_08519.npy,TRAIN,TRAIN,no,12,v40c_05103,orig_rule_05273
nframe_08520,data/images/nframe_08520.npy,TRAIN,TRAIN,no,15,v40c_05103,orig_rule_05273
nframe_08521,data/images/nframe_08521.npy,TRAIN,TRAIN,no,14,v40c_05103,orig_rule_05273
nframe_08522,data/images/nframe_08522.npy,TRAIN,TRAIN,no,13,v40c_05104,orig_rule_05274
nframe_08523,data/images/nframe_08523.npy,TRAIN,TRAIN,no,12,v40c_05104,orig_rule_05274
nframe_08524,data/images/nframe_08524.npy,TRAIN,TRAIN,no,14,v40c_05105,orig_singleton_nframe_08524
nframe_08525,data/images/nframe_08525.npy,TRAIN,TRAIN,no,13,v40c_05106,orig_singleton_nframe_08525
nframe_08526,data/images/nframe_08526.npy,TRAIN,TRAIN,no,14,v40c_05107,orig_singleton_nframe_08526
nframe_08527,data/images/nframe_08527.npy,TRAIN,TRAIN,no,13,v40c_05108,orig_rule_05278
nframe_08528,data/images/nframe_08528.npy,TRAIN,TRAIN,no,14,v40c_05108,orig_rule_05278
nframe_08529,data/images/nframe_08529.npy,TRAIN,TRAIN,no,12,v40c_05108,orig_rule_05278
nframe_08530,data/images/nframe_08530.npy,TRAIN,TRAIN,no,12,v40c_05108,orig_rule_05278
nframe_08531,data/images/nframe_08531.npy,TRAIN,TRAIN,no,12,v40c_05108,orig_rule_05278
nframe_08532,data/images/nframe_08532.npy,TRAIN,TRAIN,no,12,v40c_05108,orig_rule_05278
nframe_08533,data/images/nframe_08533.npy,TRAIN,TRAIN,no,12,v40c_05108,orig_rule_05278
nframe_08534,data/images/nframe_08534.npy,TRAIN,TRAIN,no,12,v40c_05109,orig_singleton_nframe_08534
nframe_08535,data/images/nframe_08535.npy,TRAIN,TRAIN,no,14,v40c_05110,orig_rule_05280
nframe_08536,data/images/nframe_08536.npy,TRAIN,TRAIN,no,12,v40c_05110,orig_rule_05280
nframe_08537,data/images/nframe_08537.npy,TRAIN,TRAIN,no,12,v40c_05111,orig_rule_05281
nframe_08538,data/images/nframe_08538.npy,TRAIN,TRAIN,no,12,v40c_05111,orig_rule_05281
nframe_08539,data/images/nframe_08539.npy,TRAIN,TRAIN,no,14,v40c_05111,orig_rule_05281
nframe_08540,data/images/nframe_08540.npy,TRAIN,TRAIN,no,14,v40c_05111,orig_rule_05281
nframe_08541,data/images/nframe_08541.npy,TRAIN,TRAIN,no,12,v40c_05111,orig_rule_05281
nframe_08542,data/images/nframe_08542.npy,TRAIN,TRAIN,no,12,v40c_05111,orig_rule_05281
nframe_08543,data/images/nframe_08543.npy,TRAIN,TRAIN,no,12,v40c_05111,orig_rule_05281
nframe_08544,data/images/nframe_08544.npy,TRAIN,TRAIN,no,14,v40c_05111,orig_rule_05281
nframe_08545,data/images/nframe_08545.npy,TRAIN,TRAIN,no,11,v40c_05112,orig_singleton_nframe_08545
nframe_08546,data/images/nframe_08546.npy,TRAIN,TRAIN,no,13,v40c_05113,orig_singleton_nframe_08546
nframe_08547,data/images/nframe_08547.npy,TRAIN,TRAIN,no,11,v40c_05114,orig_rule_05284
nframe_08548,data/images/nframe_08548.npy,TRAIN,TRAIN,no,12,v40c_05114,orig_rule_05284
nframe_08549,data/images/nframe_08549.npy,TRAIN,TRAIN,no,9,v40c_05115,orig_singleton_nframe_08549
nframe_08550,data/images/nframe_08550.npy,TRAIN,TRAIN,no,12,v40c_05116,orig_singleton_nframe_08550
nframe_08551,data/images/nframe_08551.npy,TRAIN,TRAIN,no,9,v40c_05117,orig_singleton_nframe_08551
nframe_08552,data/images/nframe_08552.npy,TRAIN,TRAIN,no,8,v40c_05118,orig_singleton_nframe_08552
nframe_08553,data/images/nframe_08553.npy,TRAIN,TRAIN,no,8,v40c_05119,orig_singleton_nframe_08553
nframe_08554,data/images/nframe_08554.npy,TRAIN,TRAIN,no,11,v40c_05120,orig_singleton_nframe_08554
nframe_08555,data/images/nframe_08555.npy,TRAIN,TRAIN,no,9,v40c_05121,orig_rule_05291
nframe_08556,data/images/nframe_08556.npy,TRAIN,TRAIN,no,9,v40c_05121,orig_rule_05291
nframe_08557,data/images/nframe_08557.npy,TRAIN,TRAIN,no,10,v40c_05121,orig_rule_05291
nframe_08558,data/images/nframe_08558.npy,TRAIN,TRAIN,no,10,v40c_05121,orig_rule_05291
nframe_08559,data/images/nframe_08559.npy,TRAIN,TRAIN,no,10,v40c_05121,orig_rule_05291
nframe_08560,data/images/nframe_08560.npy,TRAIN,TRAIN,no,9,v40c_05121,orig_rule_05291
nframe_08561,data/images/nframe_08561.npy,TRAIN,TRAIN,no,9,v40c_05121,orig_rule_05291
nframe_08562,data/images/nframe_08562.npy,TRAIN,TRAIN,no,9,v40c_05121,orig_rule_05291
nframe_08563,data/images/nframe_08563.npy,TRAIN,TRAIN,no,8,v40c_05121,orig_rule_05291
nframe_08564,data/images/nframe_08564.npy,TRAIN,TRAIN,no,8,v40c_05122,orig_singleton_nframe_08564
nframe_08566,data/images/nframe_08566.npy,TRAIN,TRAIN,no,8,v40c_05123,orig_singleton_nframe_08566
nframe_08567,data/images/nframe_08567.npy,TRAIN,TRAIN,no,7,v40c_05124,orig_rule_05294
nframe_08568,data/images/nframe_08568.npy,TRAIN,TRAIN,no,6,v40c_05124,orig_rule_05294
nframe_08569,data/images/nframe_08569.npy,TRAIN,TRAIN,no,8,v40c_05125,orig_rule_05295
nframe_08570,data/images/nframe_08570.npy,TRAIN,TRAIN,no,6,v40c_05125,orig_rule_05295
nframe_08571,data/images/nframe_08571.npy,TRAIN,TRAIN,no,7,v40c_05126,orig_rule_05296
nframe_08572,data/images/nframe_08572.npy,TRAIN,TRAIN,no,8,v40c_05126,orig_rule_05296
nframe_08573,data/images/nframe_08573.npy,TRAIN,TRAIN,no,7,v40c_05127,orig_rule_05297
nframe_08574,data/images/nframe_08574.npy,TRAIN,TRAIN,no,7,v40c_05127,orig_rule_05297
nframe_08575,data/images/nframe_08575.npy,TRAIN,TRAIN,no,6,v40c_05127,orig_rule_05297
nframe_08576,data/images/nframe_08576.npy,TRAIN,TRAIN,no,6,v40c_05127,orig_rule_05297
nframe_08577,data/images/nframe_08577.npy,TRAIN,TRAIN,no,7,v40c_05127,orig_rule_05297
nframe_08578,data/images/nframe_08578.npy,TRAIN,TRAIN,no,6,v40c_05127,orig_rule_05297
nframe_08579,data/images/nframe_08579.npy,TRAIN,TRAIN,no,6,v40c_05127,orig_rule_05297
nframe_08580,data/images/nframe_08580.npy,TRAIN,TRAIN,no,6,v40c_05127,orig_rule_05297
nframe_08581,data/images/nframe_08581.npy,TRAIN,TRAIN,no,6,v40c_05128,orig_rule_05298
nframe_08582,data/images/nframe_08582.npy,TRAIN,TRAIN,no,6,v40c_05127,orig_rule_05297
nframe_08583,data/images/nframe_08583.npy,TRAIN,TRAIN,no,6,v40c_05129,orig_rule_05299
nframe_08584,data/images/nframe_08584.npy,TRAIN,TRAIN,no,6,v40c_05129,orig_rule_05299
nframe_08585,data/images/nframe_08585.npy,TRAIN,TRAIN,no,6,v40c_05130,orig_singleton_nframe_08585
nframe_08586,data/images/nframe_08586.npy,TRAIN,TRAIN,no,6,v40c_05128,orig_rule_05298
nframe_08587,data/images/nframe_08587.npy,TRAIN,TRAIN,no,6,v40c_05128,orig_rule_05298
nframe_08588,data/images/nframe_08588.npy,TRAIN,TRAIN,no,8,v40c_05128,orig_rule_05298
nframe_08589,data/images/nframe_08589.npy,TRAIN,TRAIN,no,8,v40c_05128,orig_rule_05298
nframe_08590,data/images/nframe_08590.npy,TRAIN,TRAIN,no,7,v40c_05128,orig_rule_05298
nframe_08591,data/images/nframe_08591.npy,TRAIN,TRAIN,no,6,v40c_05127,orig_rule_05297
nframe_08592,data/images/nframe_08592.npy,TRAIN,TRAIN,no,6,v40c_05128,orig_rule_05298
nframe_08593,data/images/nframe_08593.npy,TRAIN,TRAIN,no,6,v40c_05128,orig_rule_05298
nframe_08594,data/images/nframe_08594.npy,TRAIN,TRAIN,no,6,v40c_05128,orig_rule_05298
nframe_08595,data/images/nframe_08595.npy,TRAIN,TRAIN,no,7,v40c_05128,orig_rule_05298
nframe_08596,data/images/nframe_08596.npy,TRAIN,TRAIN,no,7,v40c_05128,orig_rule_05298
nframe_08597,data/images/nframe_08597.npy,TRAIN,TRAIN,no,6,v40c_05131,orig_singleton_nframe_08597
nframe_08598,data/images/nframe_08598.npy,TRAIN,TRAIN,no,6,v40c_05132,orig_rule_05302
nframe_08599,data/images/nframe_08599.npy,TRAIN,TRAIN,no,6,v40c_05132,orig_rule_05302
nframe_08600,data/images/nframe_08600.npy,TRAIN,TRAIN,no,5,v40c_05132,orig_rule_05302
nframe_08601,data/images/nframe_08601.npy,TRAIN,TRAIN,no,5,v40c_05132,orig_rule_05302
nframe_08602,data/images/nframe_08602.npy,TRAIN,TRAIN,no,5,v40c_05132,orig_rule_05302
nframe_08603,data/images/nframe_08603.npy,TRAIN,TRAIN,no,5,v40c_05132,orig_rule_05302
nframe_08604,data/images/nframe_08604.npy,TRAIN,TRAIN,no,5,v40c_05132,orig_rule_05302
nframe_08605,data/images/nframe_08605.npy,TRAIN,TRAIN,no,5,v40c_05132,orig_rule_05302
nframe_08606,data/images/nframe_08606.npy,TRAIN,TRAIN,no,5,v40c_05132,orig_rule_05302
nframe_08607,data/images/nframe_08607.npy,TRAIN,TRAIN,no,5,v40c_05133,orig_singleton_nframe_08607
nframe_08608,data/images/nframe_08608.npy,TRAIN,TRAIN,no,4,v40c_05134,orig_singleton_nframe_08608
nframe_08609,data/images/nframe_08609.npy,TRAIN,TRAIN,no,5,v40c_05135,orig_singleton_nframe_08609
nframe_08610,data/images/nframe_08610.npy,TRAIN,TRAIN,no,5,v40c_05136,orig_rule_05306
nframe_08611,data/images/nframe_08611.npy,TRAIN,TRAIN,no,3,v40c_05137,orig_singleton_nframe_08611
nframe_08615,data/images/nframe_08615.npy,TRAIN,TRAIN,no,1,v40c_05138,orig_singleton_nframe_08615
nframe_08616,data/images/nframe_08616.npy,TRAIN,TRAIN,no,1,v40c_05139,orig_rule_05309
nframe_08617,data/images/nframe_08617.npy,TRAIN,TRAIN,no,1,v40c_05140,orig_singleton_nframe_08617
nframe_08618,data/images/nframe_08618.npy,TRAIN,TRAIN,no,1,v40c_05141,orig_singleton_nframe_08618
nframe_08619,data/images/nframe_08619.npy,TRAIN,TRAIN,no,2,v40c_05142,orig_rule_05312
nframe_08620,data/images/nframe_08620.npy,TRAIN,TRAIN,no,3,v40c_05142,orig_rule_05312
nframe_08621,data/images/nframe_08621.npy,TRAIN,TRAIN,no,3,v40c_05143,orig_rule_05313
nframe_08622,data/images/nframe_08622.npy,TRAIN,TRAIN,no,2,v40c_05143,orig_rule_05313
nframe_08623,data/images/nframe_08623.npy,TRAIN,TRAIN,no,3,v40c_05144,orig_rule_05314
nframe_08624,data/images/nframe_08624.npy,TRAIN,TRAIN,no,3,v40c_05144,orig_rule_05314
nframe_08625,data/images/nframe_08625.npy,TRAIN,TRAIN,no,3,v40c_05145,orig_rule_05315
nframe_08626,data/images/nframe_08626.npy,TRAIN,TRAIN,no,3,v40c_05145,orig_rule_05315
nframe_08627,data/images/nframe_08627.npy,TRAIN,TRAIN,no,3,v40c_05145,orig_rule_05315
nframe_08628,data/images/nframe_08628.npy,TRAIN,TRAIN,no,3,v40c_05146,orig_rule_05316
nframe_08629,data/images/nframe_08629.npy,TRAIN,TRAIN,no,3,v40c_05146,orig_rule_05316
nframe_08630,data/images/nframe_08630.npy,TRAIN,TRAIN,no,3,v40c_05147,orig_rule_05317
nframe_08631,data/images/nframe_08631.npy,TRAIN,TRAIN,no,3,v40c_05147,orig_rule_05317
nframe_08632,data/images/nframe_08632.npy,TRAIN,TRAIN,no,3,v40c_05147,orig_rule_05317
nframe_08633,data/images/nframe_08633.npy,TRAIN,TRAIN,no,3,v40c_05148,orig_singleton_nframe_08633
nframe_08634,data/images/nframe_08634.npy,TRAIN,TRAIN,no,3,v40c_05149,orig_rule_05319
nframe_08635,data/images/nframe_08635.npy,TRAIN,TRAIN,no,3,v40c_05149,orig_rule_05319
nframe_08636,data/images/nframe_08636.npy,TRAIN,TRAIN,no,4,v40c_05149,orig_rule_05319
nframe_08637,data/images/nframe_08637.npy,TRAIN,TRAIN,no,4,v40c_05150,orig_rule_05320
nframe_08638,data/images/nframe_08638.npy,TRAIN,TRAIN,no,3,v40c_05150,orig_rule_05320
nframe_08639,data/images/nframe_08639.npy,TRAIN,TRAIN,no,3,v40c_05150,orig_rule_05320
nframe_08640,data/images/nframe_08640.npy,TRAIN,TRAIN,no,4,v40c_05149,orig_rule_05319
nframe_08641,data/images/nframe_08641.npy,TRAIN,TRAIN,no,4,v40c_05149,orig_rule_05319
nframe_08642,data/images/nframe_08642.npy,TRAIN,TRAIN,no,4,v40c_05149,orig_rule_05319
nframe_08643,data/images/nframe_08643.npy,TRAIN,TRAIN,no,4,v40c_05149,orig_rule_05319
nframe_08644,data/images/nframe_08644.npy,TRAIN,TRAIN,no,3,v40c_05150,orig_rule_05320
nframe_08645,data/images/nframe_08645.npy,TRAIN,TRAIN,no,3,v40c_05150,orig_rule_05320
nframe_08646,data/images/nframe_08646.npy,TRAIN,TRAIN,no,4,v40c_05150,orig_rule_05320
nframe_08647,data/images/nframe_08647.npy,TRAIN,TRAIN,no,4,v40c_05150,orig_rule_05320
nframe_08648,data/images/nframe_08648.npy,TRAIN,TRAIN,no,4,v40c_05150,orig_rule_05320
nframe_08649,data/images/nframe_08649.npy,TRAIN,TRAIN,no,4,v40c_05151,orig_singleton_nframe_08649
nframe_08650,data/images/nframe_08650.npy,TRAIN,TRAIN,no,3,v40c_05136,orig_rule_05306
nframe_08651,data/images/nframe_08651.npy,TRAIN,TRAIN,no,4,v40c_05152,orig_singleton_nframe_08651
nframe_08652,data/images/nframe_08652.npy,TRAIN,TRAIN,no,3,v40c_05153,orig_singleton_nframe_08652
nframe_08653,data/images/nframe_08653.npy,TRAIN,TRAIN,no,6,v40c_05154,orig_rule_05324
nframe_08654,data/images/nframe_08654.npy,TRAIN,TRAIN,no,5,v40c_05155,orig_rule_05325
nframe_08655,data/images/nframe_08655.npy,TRAIN,TRAIN,no,4,v40c_05155,orig_rule_05325
nframe_08656,data/images/nframe_08656.npy,TRAIN,TRAIN,no,4,v40c_05155,orig_rule_05325
nframe_08657,data/images/nframe_08657.npy,TRAIN,TRAIN,no,6,v40c_05156,orig_singleton_nframe_08657
nframe_08658,data/images/nframe_08658.npy,TRAIN,TRAIN,no,4,v40c_05149,orig_rule_05319
nframe_08659,data/images/nframe_08659.npy,TRAIN,TRAIN,no,4,v40c_05149,orig_rule_05319
nframe_08660,data/images/nframe_08660.npy,TRAIN,TRAIN,no,4,v40c_05149,orig_rule_05319
nframe_08661,data/images/nframe_08661.npy,TRAIN,TRAIN,no,4,v40c_05150,orig_rule_05320
nframe_08662,data/images/nframe_08662.npy,TRAIN,TRAIN,no,4,v40c_05157,orig_singleton_nframe_08662
nframe_08663,data/images/nframe_08663.npy,TRAIN,TRAIN,no,2,v40c_05158,orig_rule_05328
nframe_08664,data/images/nframe_08664.npy,TRAIN,TRAIN,no,3,v40c_05158,orig_rule_05328
nframe_08665,data/images/nframe_08665.npy,TRAIN,TRAIN,no,4,v40c_05159,orig_rule_05329
nframe_08666,data/images/nframe_08666.npy,TRAIN,TRAIN,no,5,v40c_05159,orig_rule_05329
nframe_08667,data/images/nframe_08667.npy,TRAIN,TRAIN,no,5,v40c_05160,orig_singleton_nframe_08667
nframe_08668,data/images/nframe_08668.npy,TRAIN,TRAIN,no,4,v40c_05155,orig_rule_05325
nframe_08669,data/images/nframe_08669.npy,TRAIN,TRAIN,no,3,v40c_05154,orig_rule_05324
nframe_08670,data/images/nframe_08670.npy,TRAIN,TRAIN,no,3,v40c_05154,orig_rule_05324
nframe_08671,data/images/nframe_08671.npy,TRAIN,TRAIN,no,2,v40c_05161,orig_singleton_nframe_08671
nframe_08672,data/images/nframe_08672.npy,TRAIN,TRAIN,no,5,v40c_05162,orig_rule_05332
nframe_08673,data/images/nframe_08673.npy,TRAIN,TRAIN,no,4,v40c_05162,orig_rule_05332
