sample_id,proxy_group_id,outer_fold,family,numeric_id,gt_boxes,zero_target
nframe_07766,V86PG0032,2,nframe,7766,1,0
nframe_07767,V86PG0032,2,nframe,7767,1,0
nframe_07768,V86PG0032,2,nframe,7768,1,0
nframe_07769,V86PG0032,2,nframe,7769,1,0
nframe_07770,V86PG0032,2,nframe,7770,1,0
nframe_07771,V86PG0032,2,nframe,7771,1,0
nframe_07772,V86PG0032,2,nframe,7772,1,0
nframe_07773,V86PG0032,2,nframe,7773,1,0
nframe_07775,V86PG0032,2,nframe,7775,1,0
nframe_07776,V86PG0032,2,nframe,7776,1,0
nframe_07788,V86PG0032,2,nframe,7788,1,0
nframe_07789,V86PG0032,2,nframe,7789,1,0
nframe_07790,V86PG0032,2,nframe,7790,2,0
nframe_07791,V86PG0032,2,nframe,7791,2,0
nframe_07792,V86PG0032,2,nframe,7792,2,0
nframe_07793,V86PG0032,2,nframe,7793,2,0
nframe_07794,V86PG0032,2,nframe,7794,2,0
nframe_07795,V86PG0032,2,nframe,7795,3,0
nframe_07796,V86PG0032,2,nframe,7796,3,0
nframe_07797,V86PG0032,2,nframe,7797,3,0
nframe_07798,V86PG0032,2,nframe,7798,3,0
nframe_07799,V86PG0032,2,nframe,7799,2,0
nframe_07800,V86PG0032,2,nframe,7800,2,0
nframe_07801,V86PG0032,2,nframe,7801,2,0
nframe_07802,V86PG0032,2,nframe,7802,2,0
nframe_07803,V86PG0032,2,nframe,7803,3,0
nframe_07804,V86PG0032,2,nframe,7804,3,0
nframe_07805,V86PG0032,2,nframe,7805,3,0
nframe_07806,V86PG0032,2,nframe,7806,3,0
nframe_07807,V86PG0032,2,nframe,7807,2,0
nframe_07808,V86PG0032,2,nframe,7808,3,0
nframe_07809,V86PG0032,2,nframe,7809,1,0
nframe_07810,V86PG0032,2,nframe,7810,2,0
nframe_07811,V86PG0032,2,nframe,7811,2,0
nframe_07812,V86PG0032,2,nframe,7812,1,0
nframe_07813,V86PG0032,2,nframe,7813,1,0
nframe_07819,V86PG0032,2,nframe,7819,1,0
nframe_07820,V86PG0032,2,nframe,7820,1,0
nframe_07821,V86PG0032,2,nframe,7821,1,0
nframe_07822,V86PG0032,2,nframe,7822,1,0
nframe_07823,V86PG0032,2,nframe,7823,2,0
nframe_07824,V86PG0032,2,nframe,7824,2,0
nframe_07825,V86PG0032,2,nframe,7825,2,0
nframe_07826,V86PG0032,2,nframe,7826,2,0
nframe_07827,V86PG0032,2,nframe,7827,2,0
nframe_07828,V86PG0032,2,nframe,7828,2,0
nframe_07829,V86PG0032,2,nframe,7829,2,0
nframe_07830,V86PG0032,2,nframe,7830,2,0
nframe_07831,V86PG0032,2,nframe,7831,2,0
nframe_07832,V86PG0032,2,nframe,7832,2,0
nframe_07833,V86PG0032,2,nframe,7833,2,0
nframe_07834,V86PG0032,2,nframe,7834,2,0
nframe_07835,V86PG0032,2,nframe,7835,2,0
nframe_07836,V86PG0032,2,nframe,7836,2,0
nframe_07837,V86PG0032,2,nframe,7837,2,0
nframe_07838,V86PG0032,2,nframe,7838,2,0
nframe_07839,V86PG0032,2,nframe,7839,2,0
nframe_07840,V86PG0032,2,nframe,7840,1,0
nframe_07841,V86PG0032,2,nframe,7841,1,0
nframe_07842,V86PG0032,2,nframe,7842,1,0
nframe_07843,V86PG0032,2,nframe,7843,1,0
nframe_07844,V86PG0032,2,nframe,7844,1,0
nframe_07851,V86PG0032,2,nframe,7851,1,0
nframe_07855,V86PG0032,2,nframe,7855,1,0
nframe_07856,V86PG0032,2,nframe,7856,1,0
nframe_07857,V86PG0032,2,nframe,7857,1,0
nframe_07858,V86PG0032,2,nframe,7858,1,0
nframe_07859,V86PG0032,2,nframe,7859,1,0
nframe_07860,V86PG0032,2,nframe,7860,1,0
nframe_07861,V86PG0032,2,nframe,7861,1,0
nframe_07862,V86PG0032,2,nframe,7862,2,0
nframe_07863,V86PG0032,2,nframe,7863,2,0
nframe_07864,V86PG0032,2,nframe,7864,2,0
nframe_07865,V86PG0032,2,nframe,7865,2,0
nframe_07866,V86PG0032,2,nframe,7866,2,0
nframe_07867,V86PG0032,2,nframe,7867,2,0
nframe_07868,V86PG0032,2,nframe,7868,2,0
nframe_07869,V86PG0032,2,nframe,7869,2,0
nframe_07870,V86PG0032,2,nframe,7870,2,0
nframe_07871,V86PG0032,2,nframe,7871,3,0
nframe_07872,V86PG0032,2,nframe,7872,3,0
nframe_07873,V86PG0032,2,nframe,7873,3,0
nframe_07874,V86PG0032,2,nframe,7874,3,0
nframe_07875,V86PG0032,2,nframe,7875,3,0
nframe_07876,V86PG0032,2,nframe,7876,3,0
nframe_07877,V86PG0032,2,nframe,7877,3,0
nframe_07878,V86PG0032,2,nframe,7878,2,0
nframe_07879,V86PG0032,2,nframe,7879,2,0
nframe_07880,V86PG0032,2,nframe,7880,2,0
nframe_07881,V86PG0032,2,nframe,7881,2,0
nframe_07882,V86PG0032,2,nframe,7882,2,0
nframe_07883,V86PG0032,2,nframe,7883,2,0
nframe_07884,V86PG0032,2,nframe,7884,2,0
nframe_07885,V86PG0032,2,nframe,7885,2,0
nframe_07886,V86PG0032,2,nframe,7886,2,0
nframe_07888,V86PG0032,2,nframe,7888,2,0
nframe_07889,V86PG0032,2,nframe,7889,1,0
nframe_07890,V86PG0032,2,nframe,7890,2,0
nframe_07891,V86PG0032,2,nframe,7891,1,0
nframe_07892,V86PG0032,2,nframe,7892,1,0
nframe_07893,V86PG0032,2,nframe,7893,1,0
nframe_07894,V86PG0032,2,nframe,7894,1,0
nframe_07895,V86PG0032,2,nframe,7895,1,0
nframe_07896,V86PG0032,2,nframe,7896,1,0
nframe_07897,V86PG0032,2,nframe,7897,1,0
nframe_07898,V86PG0032,2,nframe,7898,1,0
nframe_07899,V86PG0032,2,nframe,7899,1,0
nframe_07900,V86PG0032,2,nframe,7900,1,0
nframe_07901,V86PG0032,2,nframe,7901,1,0
nframe_07902,V86PG0032,2,nframe,7902,1,0
nframe_07903,V86PG0032,2,nframe,7903,1,0
nframe_07904,V86PG0032,2,nframe,7904,1,0
nframe_07905,V86PG0032,2,nframe,7905,1,0
nframe_07906,V86PG0032,2,nframe,7906,1,0
nframe_07907,V86PG0032,2,nframe,7907,1,0
nframe_07908,V86PG0032,2,nframe,7908,2,0
nframe_07909,V86PG0032,2,nframe,7909,2,0
nframe_07910,V86PG0032,2,nframe,7910,2,0
nframe_07911,V86PG0032,2,nframe,7911,2,0
nframe_07912,V86PG0032,2,nframe,7912,2,0
nframe_07913,V86PG0032,2,nframe,7913,2,0
nframe_07914,V86PG0032,2,nframe,7914,2,0
nframe_07915,V86PG0032,2,nframe,7915,3,0
nframe_07916,V86PG0032,2,nframe,7916,3,0
nframe_07917,V86PG0032,2,nframe,7917,2,0
nframe_07918,V86PG0032,2,nframe,7918,2,0
nframe_07919,V86PG0032,2,nframe,7919,2,0
nframe_07920,V86PG0032,2,nframe,7920,2,0
nframe_07921,V86PG0032,2,nframe,7921,2,0
nframe_07922,V86PG0032,2,nframe,7922,2,0
nframe_07923,V86PG0032,2,nframe,7923,3,0
nframe_07924,V86PG0032,2,nframe,7924,3,0
nframe_07925,V86PG0032,2,nframe,7925,3,0
nframe_07926,V86PG0032,2,nframe,7926,3,0
nframe_07927,V86PG0032,2,nframe,7927,3,0
nframe_07928,V86PG0032,2,nframe,7928,3,0
nframe_07929,V86PG0032,2,nframe,7929,4,0
nframe_07930,V86PG0032,2,nframe,7930,4,0
nframe_07931,V86PG0032,2,nframe,7931,4,0
nframe_07932,V86PG0032,2,nframe,7932,4,0
nframe_07933,V86PG0032,2,nframe,7933,4,0
nframe_07934,V86PG0032,2,nframe,7934,4,0
nframe_07935,V86PG0032,2,nframe,7935,4,0
nframe_07936,V86PG0032,2,nframe,7936,4,0
nframe_07937,V86PG0032,2,nframe,7937,3,0
nframe_07938,V86PG0032,2,nframe,7938,3,0
nframe_07939,V86PG0032,2,nframe,7939,1,0
nframe_07940,V86PG0032,2,nframe,7940,1,0
nframe_07941,V86PG0032,2,nframe,7941,1,0
nframe_07942,V86PG0032,2,nframe,7942,1,0
nframe_07943,V86PG0032,2,nframe,7943,1,0
nframe_07944,V86PG0032,2,nframe,7944,1,0
nframe_07945,V86PG0032,2,nframe,7945,1,0
nframe_07946,V86PG0032,2,nframe,7946,1,0
nframe_07947,V86PG0032,2,nframe,7947,1,0
nframe_07948,V86PG0032,2,nframe,7948,1,0
nframe_07949,V86PG0032,2,nframe,7949,1,0
nframe_07950,V86PG0032,2,nframe,7950,1,0
nframe_07951,V86PG0032,2,nframe,7951,1,0
nframe_07954,V86PG0032,2,nframe,7954,1,0
nframe_07955,V86PG0032,2,nframe,7955,2,0
nframe_07956,V86PG0032,2,nframe,7956,2,0
nframe_07957,V86PG0032,2,nframe,7957,2,0
nframe_07958,V86PG0032,2,nframe,7958,2,0
nframe_07959,V86PG0032,2,nframe,7959,2,0
nframe_07960,V86PG0032,2,nframe,7960,2,0
nframe_07961,V86PG0032,2,nframe,7961,2,0
nframe_07962,V86PG0032,2,nframe,7962,2,0
nframe_07963,V86PG0032,2,nframe,7963,2,0
nframe_07964,V86PG0032,2,nframe,7964,2,0
nframe_07965,V86PG0032,2,nframe,7965,3,0
nframe_07966,V86PG0032,2,nframe,7966,3,0
nframe_07967,V86PG0032,2,nframe,7967,3,0
nframe_07968,V86PG0032,2,nframe,7968,3,0
nframe_07969,V86PG0032,2,nframe,7969,3,0
nframe_07970,V86PG0032,2,nframe,7970,3,0
nframe_07971,V86PG0032,2,nframe,7971,3,0
nframe_07972,V86PG0032,2,nframe,7972,3,0
nframe_07973,V86PG0032,2,nframe,7973,2,0
nframe_07974,V86PG0032,2,nframe,7974,2,0
nframe_07975,V86PG0032,2,nframe,7975,2,0
nframe_07976,V86PG0032,2,nframe,7976,2,0
nframe_07977,V86PG0032,2,nframe,7977,2,0
nframe_07978,V86PG0032,2,nframe,7978,2,0
nframe_07979,V86PG0032,2,nframe,7979,1,0
nframe_07980,V86PG0032,2,nframe,7980,1,0
nframe_07981,V86PG0032,2,nframe,7981,1,0
nframe_07982,V86PG0032,2,nframe,7982,2,0
nframe_07983,V86PG0032,2,nframe,7983,2,0
nframe_07984,V86PG0032,2,nframe,7984,2,0
nframe_07985,V86PG0032,2,nframe,7985,2,0
nframe_07986,V86PG0032,2,nframe,7986,2,0
nframe_07987,V86PG0032,2,nframe,7987,2,0
nframe_07988,V86PG0032,2,nframe,7988,1,0
nframe_07989,V86PG0032,2,nframe,7989,1,0
nframe_07990,V86PG0032,2,nframe,7990,1,0
nframe_07991,V86PG0032,2,nframe,7991,1,0
nframe_07992,V86PG0032,2,nframe,7992,2,0
nframe_07993,V86PG0032,2,nframe,7993,2,0
nframe_07994,V86PG0032,2,nframe,7994,2,0
nframe_07995,V86PG0032,2,nframe,7995,1,0
nframe_07996,V86PG0032,2,nframe,7996,1,0
nframe_07997,V86PG0032,2,nframe,7997,1,0
nframe_07998,V86PG0032,2,nframe,7998,1,0
nframe_07999,V86PG0032,2,nframe,7999,1,0
nframe_08000,V86PG0032,2,nframe,8000,1,0
nframe_08001,V86PG0032,2,nframe,8001,2,0
nframe_08002,V86PG0032,2,nframe,8002,2,0
nframe_08003,V86PG0032,2,nframe,8003,2,0
nframe_08004,V86PG0032,2,nframe,8004,2,0
nframe_08005,V86PG0032,2,nframe,8005,2,0
nframe_08006,V86PG0032,2,nframe,8006,1,0
nframe_08007,V86PG0032,2,nframe,8007,2,0
nframe_08008,V86PG0032,2,nframe,8008,1,0
nframe_08009,V86PG0032,2,nframe,8009,1,0
nframe_08016,V86PG0032,2,nframe,8016,1,0
nframe_08017,V86PG0032,2,nframe,8017,1,0
nframe_08018,V86PG0032,2,nframe,8018,1,0
nframe_08019,V86PG0032,2,nframe,8019,1,0
nframe_08020,V86PG0032,2,nframe,8020,1,0
nframe_08021,V86PG0032,2,nframe,8021,1,0
nframe_08022,V86PG0032,2,nframe,8022,1,0
nframe_08023,V86PG0032,2,nframe,8023,1,0
nframe_08024,V86PG0032,2,nframe,8024,1,0
nframe_08025,V86PG0032,2,nframe,8025,1,0
nframe_08026,V86PG0032,2,nframe,8026,1,0
nframe_08027,V86PG0032,2,nframe,8027,1,0
nframe_08028,V86PG0032,2,nframe,8028,1,0
nframe_08029,V86PG0032,2,nframe,8029,1,0
nframe_08030,V86PG0032,2,nframe,8030,1,0
nframe_08031,V86PG0032,2,nframe,8031,1,0
nframe_08032,V86PG0032,2,nframe,8032,1,0
nframe_08033,V86PG0032,2,nframe,8033,1,0
nframe_08034,V86PG0032,2,nframe,8034,2,0
nframe_08035,V86PG0032,2,nframe,8035,1,0
nframe_08036,V86PG0032,2,nframe,8036,2,0
nframe_08037,V86PG0032,2,nframe,8037,2,0
nframe_08038,V86PG0032,2,nframe,8038,2,0
nframe_08039,V86PG0032,2,nframe,8039,2,0
nframe_08040,V86PG0032,2,nframe,8040,2,0
nframe_08041,V86PG0032,2,nframe,8041,2,0
nframe_08042,V86PG0032,2,nframe,8042,2,0
nframe_08043,V86PG0032,2,nframe,8043,2,0
nframe_08044,V86PG0032,2,nframe,8044,2,0
nframe_08045,V86PG0032,2,nframe,8045,2,0
nframe_08046,V86PG0032,2,nframe,8046,2,0
nframe_08047,V86PG0032,2,nframe,8047,1,0
nframe_08048,V86PG0032,2,nframe,8048,1,0
nframe_08049,V86PG0032,2,nframe,8049,1,0
nframe_08050,V86PG0032,2,nframe,8050,1,0
nframe_08051,V86PG0032,2,nframe,8051,1,0
nframe_08052,V86PG0032,2,nframe,8052,1,0
nframe_08053,V86PG0032,2,nframe,8053,2,0
nframe_08054,V86PG0032,2,nframe,8054,1,0
nframe_08055,V86PG0032,2,nframe,8055,1,0
nframe_08056,V86PG0032,2,nframe,8056,1,0
nframe_08057,V86PG0032,2,nframe,8057,1,0
nframe_08066,V86PG0032,2,nframe,8066,1,0
nframe_08067,V86PG0032,2,nframe,8067,1,0
nframe_08068,V86PG0032,2,nframe,8068,1,0
nframe_08069,V86PG0032,2,nframe,8069,1,0
nframe_08070,V86PG0032,2,nframe,8070,1,0
nframe_08071,V86PG0032,2,nframe,8071,1,0
nframe_08072,V86PG0032,2,nframe,8072,1,0
nframe_08073,V86PG0032,2,nframe,8073,1,0
nframe_08074,V86PG0032,2,nframe,8074,1,0
nframe_08075,V86PG0032,2,nframe,8075,1,0
nframe_08176,V86PG0033,4,nframe,8176,1,0
nframe_08177,V86PG0033,4,nframe,8177,1,0
nframe_08189,V86PG0033,4,nframe,8189,1,0
nframe_08190,V86PG0033,4,nframe,8190,1,0
nframe_08191,V86PG0033,4,nframe,8191,1,0
nframe_08192,V86PG0033,4,nframe,8192,1,0
nframe_08193,V86PG0033,4,nframe,8193,1,0
nframe_08194,V86PG0033,4,nframe,8194,1,0
nframe_08195,V86PG0033,4,nframe,8195,4,0
nframe_08196,V86PG0033,4,nframe,8196,3,0
nframe_08197,V86PG0033,4,nframe,8197,3,0
nframe_08198,V86PG0033,4,nframe,8198,3,0
nframe_08199,V86PG0033,4,nframe,8199,3,0
nframe_08200,V86PG0033,4,nframe,8200,3,0
nframe_08201,V86PG0033,4,nframe,8201,3,0
nframe_08202,V86PG0033,4,nframe,8202,3,0
nframe_08203,V86PG0033,4,nframe,8203,3,0
nframe_08204,V86PG0033,4,nframe,8204,3,0
nframe_08205,V86PG0033,4,nframe,8205,2,0
nframe_08206,V86PG0033,4,nframe,8206,2,0
nframe_08207,V86PG0033,4,nframe,8207,2,0
nframe_08208,V86PG0033,4,nframe,8208,2,0
nframe_08209,V86PG0033,4,nframe,8209,2,0
nframe_08210,V86PG0033,4,nframe,8210,2,0
nframe_08211,V86PG0033,4,nframe,8211,3,0
nframe_08212,V86PG0033,4,nframe,8212,2,0
nframe_08213,V86PG0033,4,nframe,8213,2,0
nframe_08214,V86PG0033,4,nframe,8214,2,0
nframe_08215,V86PG0033,4,nframe,8215,1,0
nframe_08216,V86PG0033,4,nframe,8216,1,0
nframe_08217,V86PG0033,4,nframe,8217,1,0
nframe_08218,V86PG0033,4,nframe,8218,2,0
nframe_08219,V86PG0033,4,nframe,8219,2,0
nframe_08220,V86PG0033,4,nframe,8220,2,0
nframe_08221,V86PG0033,4,nframe,8221,2,0
nframe_08222,V86PG0033,4,nframe,8222,2,0
nframe_08223,V86PG0033,4,nframe,8223,3,0
nframe_08224,V86PG0033,4,nframe,8224,2,0
nframe_08225,V86PG0033,4,nframe,8225,3,0
nframe_08226,V86PG0033,4,nframe,8226,3,0
nframe_08227,V86PG0033,4,nframe,8227,3,0
nframe_08228,V86PG0033,4,nframe,8228,3,0
nframe_08229,V86PG0033,4,nframe,8229,3,0
nframe_08230,V86PG0033,4,nframe,8230,3,0
nframe_08231,V86PG0033,4,nframe,8231,3,0
nframe_08232,V86PG0033,4,nframe,8232,3,0
nframe_08233,V86PG0033,4,nframe,8233,3,0
nframe_08234,V86PG0033,4,nframe,8234,3,0
nframe_08235,V86PG0033,4,nframe,8235,3,0
nframe_08236,V86PG0033,4,nframe,8236,3,0
nframe_08237,V86PG0033,4,nframe,8237,3,0
nframe_08238,V86PG0033,4,nframe,8238,3,0
nframe_08239,V86PG0033,4,nframe,8239,3,0
nframe_08240,V86PG0033,4,nframe,8240,3,0
nframe_08241,V86PG0033,4,nframe,8241,3,0
nframe_08242,V86PG0033,4,nframe,8242,3,0
nframe_08243,V86PG0033,4,nframe,8243,3,0
nframe_08244,V86PG0033,4,nframe,8244,3,0
nframe_08245,V86PG0033,4,nframe,8245,3,0
nframe_08246,V86PG0033,4,nframe,8246,3,0
nframe_08247,V86PG0033,4,nframe,8247,3,0
nframe_08248,V86PG0033,4,nframe,8248,3,0
nframe_08249,V86PG0033,4,nframe,8249,3,0
nframe_08250,V86PG0033,4,nframe,8250,4,0
nframe_08251,V86PG0033,4,nframe,8251,3,0
nframe_08252,V86PG0033,4,nframe,8252,3,0
nframe_08253,V86PG0033,4,nframe,8253,3,0
nframe_08254,V86PG0033,4,nframe,8254,4,0
nframe_08255,V86PG0033,4,nframe,8255,3,0
nframe_08256,V86PG0033,4,nframe,8256,3,0
nframe_08257,V86PG0033,4,nframe,8257,3,0
nframe_08258,V86PG0033,4,nframe,8258,3,0
nframe_08259,V86PG0033,4,nframe,8259,3,0
nframe_08260,V86PG0033,4,nframe,8260,3,0
nframe_08261,V86PG0033,4,nframe,8261,3,0
nframe_08262,V86PG0033,4,nframe,8262,4,0
nframe_08263,V86PG0033,4,nframe,8263,2,0
nframe_08264,V86PG0033,4,nframe,8264,2,0
nframe_08265,V86PG0033,4,nframe,8265,2,0
nframe_08266,V86PG0033,4,nframe,8266,3,0
nframe_08267,V86PG0033,4,nframe,8267,2,0
nframe_08268,V86PG0033,4,nframe,8268,2,0
nframe_08269,V86PG0033,4,nframe,8269,2,0
nframe_08270,V86PG0033,4,nframe,8270,2,0
nframe_08271,V86PG0033,4,nframe,8271,2,0
nframe_08272,V86PG0033,4,nframe,8272,2,0
nframe_08273,V86PG0033,4,nframe,8273,2,0
nframe_08274,V86PG0033,4,nframe,8274,2,0
nframe_08275,V86PG0033,4,nframe,8275,2,0
nframe_08276,V86PG0033,4,nframe,8276,2,0
nframe_08277,V86PG0033,4,nframe,8277,2,0
nframe_08278,V86PG0033,4,nframe,8278,2,0
nframe_08279,V86PG0033,4,nframe,8279,2,0
nframe_08280,V86PG0033,4,nframe,8280,2,0
nframe_08281,V86PG0033,4,nframe,8281,2,0
nframe_08282,V86PG0033,4,nframe,8282,1,0
nframe_08283,V86PG0033,4,nframe,8283,2,0
nframe_08284,V86PG0033,4,nframe,8284,2,0
nframe_08285,V86PG0033,4,nframe,8285,1,0
nframe_08286,V86PG0033,4,nframe,8286,1,0
nframe_08287,V86PG0033,4,nframe,8287,2,0
nframe_08288,V86PG0033,4,nframe,8288,1,0
nframe_08289,V86PG0033,4,nframe,8289,1,0
nframe_08290,V86PG0033,4,nframe,8290,1,0
nframe_08291,V86PG0033,4,nframe,8291,1,0
nframe_08292,V86PG0033,4,nframe,8292,1,0
nframe_08293,V86PG0033,4,nframe,8293,2,0
nframe_08294,V86PG0033,4,nframe,8294,1,0
nframe_08295,V86PG0033,4,nframe,8295,1,0
nframe_08296,V86PG0033,4,nframe,8296,2,0
nframe_08297,V86PG0033,4,nframe,8297,2,0
nframe_08298,V86PG0033,4,nframe,8298,2,0
nframe_08299,V86PG0033,4,nframe,8299,1,0
nframe_08300,V86PG0033,4,nframe,8300,1,0
nframe_08301,V86PG0033,4,nframe,8301,2,0
nframe_08302,V86PG0033,4,nframe,8302,1,0
nframe_08303,V86PG0033,4,nframe,8303,1,0
nframe_08304,V86PG0033,4,nframe,8304,1,0
nframe_08305,V86PG0033,4,nframe,8305,2,0
nframe_08306,V86PG0033,4,nframe,8306,2,0
nframe_08307,V86PG0033,4,nframe,8307,2,0
nframe_08308,V86PG0033,4,nframe,8308,2,0
nframe_08309,V86PG0033,4,nframe,8309,2,0
nframe_08310,V86PG0033,4,nframe,8310,2,0
nframe_08311,V86PG0033,4,nframe,8311,2,0
nframe_08312,V86PG0033,4,nframe,8312,2,0
nframe_08313,V86PG0033,4,nframe,8313,2,0
nframe_08314,V86PG0033,4,nframe,8314,1,0
nframe_08315,V86PG0033,4,nframe,8315,1,0
nframe_08316,V86PG0033,4,nframe,8316,1,0
nframe_08317,V86PG0033,4,nframe,8317,1,0
nframe_08318,V86PG0033,4,nframe,8318,1,0
nframe_08319,V86PG0033,4,nframe,8319,1,0
nframe_08320,V86PG0033,4,nframe,8320,3,0
nframe_08322,V86PG0033,4,nframe,8322,1,0
nframe_08323,V86PG0033,4,nframe,8323,3,0
nframe_08324,V86PG0033,4,nframe,8324,1,0
nframe_08325,V86PG0033,4,nframe,8325,1,0
nframe_08326,V86PG0033,4,nframe,8326,1,0
nframe_08327,V86PG0033,4,nframe,8327,1,0
nframe_08328,V86PG0033,4,nframe,8328,2,0
nframe_08329,V86PG0033,4,nframe,8329,1,0
nframe_08331,V86PG0033,4,nframe,8331,1,0
nframe_08332,V86PG0033,4,nframe,8332,3,0
nframe_08333,V86PG0033,4,nframe,8333,3,0
nframe_08334,V86PG0033,4,nframe,8334,2,0
nframe_08335,V86PG0033,4,nframe,8335,2,0
nframe_08336,V86PG0033,4,nframe,8336,3,0
nframe_08337,V86PG0033,4,nframe,8337,2,0
nframe_08338,V86PG0033,4,nframe,8338,4,0
nframe_08339,V86PG0033,4,nframe,8339,3,0
nframe_08340,V86PG0033,4,nframe,8340,3,0
nframe_08341,V86PG0033,4,nframe,8341,3,0
nframe_08342,V86PG0033,4,nframe,8342,3,0
nframe_08343,V86PG0033,4,nframe,8343,3,0
nframe_08344,V86PG0033,4,nframe,8344,4,0
nframe_08345,V86PG0033,4,nframe,8345,3,0
nframe_08346,V86PG0033,4,nframe,8346,3,0
nframe_08347,V86PG0033,4,nframe,8347,4,0
nframe_08348,V86PG0033,4,nframe,8348,4,0
nframe_08349,V86PG0033,4,nframe,8349,3,0
nframe_08350,V86PG0033,4,nframe,8350,3,0
nframe_08351,V86PG0033,4,nframe,8351,4,0
nframe_08352,V86PG0033,4,nframe,8352,3,0
nframe_08353,V86PG0033,4,nframe,8353,3,0
nframe_08354,V86PG0033,4,nframe,8354,4,0
nframe_08355,V86PG0033,4,nframe,8355,4,0
nframe_08356,V86PG0033,4,nframe,8356,4,0
nframe_08357,V86PG0033,4,nframe,8357,3,0
nframe_08358,V86PG0033,4,nframe,8358,4,0
nframe_08359,V86PG0033,4,nframe,8359,3,0
nframe_08360,V86PG0033,4,nframe,8360,3,0
nframe_08361,V86PG0033,4,nframe,8361,5,0
nframe_08362,V86PG0033,4,nframe,8362,4,0
nframe_08363,V86PG0033,4,nframe,8363,5,0
nframe_08364,V86PG0033,4,nframe,8364,5,0
nframe_08365,V86PG0033,4,nframe,8365,5,0
nframe_08366,V86PG0033,4,nframe,8366,4,0
nframe_08367,V86PG0033,4,nframe,8367,4,0
nframe_08368,V86PG0033,4,nframe,8368,4,0
nframe_08369,V86PG0033,4,nframe,8369,4,0
nframe_08370,V86PG0033,4,nframe,8370,5,0
nframe_08371,V86PG0033,4,nframe,8371,4,0
nframe_08372,V86PG0033,4,nframe,8372,3,0
nframe_08373,V86PG0033,4,nframe,8373,3,0
nframe_08374,V86PG0033,4,nframe,8374,5,0
nframe_08375,V86PG0033,4,nframe,8375,4,0
nframe_08376,V86PG0033,4,nframe,8376,5,0
nframe_08377,V86PG0033,4,nframe,8377,6,0
nframe_08378,V86PG0033,4,nframe,8378,6,0
nframe_08379,V86PG0033,4,nframe,8379,6,0
nframe_08380,V86PG0033,4,nframe,8380,7,0
nframe_08381,V86PG0033,4,nframe,8381,8,0
nframe_08382,V86PG0033,4,nframe,8382,9,0
nframe_08383,V86PG0033,4,nframe,8383,10,0
nframe_08384,V86PG0033,4,nframe,8384,8,0
nframe_08385,V86PG0033,4,nframe,8385,7,0
nframe_08386,V86PG0033,4,nframe,8386,4,0
nframe_08387,V86PG0033,4,nframe,8387,6,0
nframe_08388,V86PG0033,4,nframe,8388,6,0
nframe_08389,V86PG0033,4,nframe,8389,8,0
nframe_08390,V86PG0033,4,nframe,8390,8,0
nframe_08391,V86PG0033,4,nframe,8391,9,0
nframe_08392,V86PG0033,4,nframe,8392,7,0
nframe_08393,V86PG0033,4,nframe,8393,9,0
nframe_08394,V86PG0033,4,nframe,8394,8,0
nframe_08395,V86PG0033,4,nframe,8395,7,0
nframe_08396,V86PG0033,4,nframe,8396,7,0
nframe_08397,V86PG0033,4,nframe,8397,7,0
nframe_08398,V86PG0033,4,nframe,8398,7,0
nframe_08399,V86PG0033,4,nframe,8399,7,0
nframe_08400,V86PG0033,4,nframe,8400,6,0
nframe_08406,V86PG0033,4,nframe,8406,5,0
nframe_08407,V86PG0033,4,nframe,8407,5,0
nframe_08408,V86PG0033,4,nframe,8408,5,0
nframe_08409,V86PG0033,4,nframe,8409,4,0
nframe_08410,V86PG0033,4,nframe,8410,5,0
nframe_08411,V86PG0033,4,nframe,8411,4,0
nframe_08412,V86PG0033,4,nframe,8412,3,0
nframe_08413,V86PG0033,4,nframe,8413,6,0
nframe_08414,V86PG0033,4,nframe,8414,5,0
nframe_08415,V86PG0033,4,nframe,8415,7,0
nframe_08416,V86PG0033,4,nframe,8416,6,0
nframe_08417,V86PG0033,4,nframe,8417,6,0
nframe_08418,V86PG0033,4,nframe,8418,4,0
nframe_08419,V86PG0033,4,nframe,8419,5,0
nframe_08420,V86PG0033,4,nframe,8420,4,0
nframe_08421,V86PG0033,4,nframe,8421,4,0
nframe_08422,V86PG0033,4,nframe,8422,4,0
nframe_08423,V86PG0033,4,nframe,8423,5,0
nframe_08424,V86PG0033,4,nframe,8424,5,0
nframe_08425,V86PG0033,4,nframe,8425,5,0
nframe_08426,V86PG0033,4,nframe,8426,6,0
nframe_08427,V86PG0033,4,nframe,8427,6,0
nframe_08428,V86PG0033,4,nframe,8428,6,0
nframe_08429,V86PG0033,4,nframe,8429,6,0
nframe_08430,V86PG0033,4,nframe,8430,5,0
nframe_08431,V86PG0033,4,nframe,8431,5,0
nframe_08432,V86PG0033,4,nframe,8432,6,0
nframe_08433,V86PG0033,4,nframe,8433,6,0
nframe_08434,V86PG0033,4,nframe,8434,6,0
nframe_08435,V86PG0033,4,nframe,8435,5,0
nframe_08436,V86PG0033,4,nframe,8436,5,0
nframe_08437,V86PG0033,4,nframe,8437,4,0
nframe_08438,V86PG0033,4,nframe,8438,4,0
nframe_08439,V86PG0033,4,nframe,8439,4,0
nframe_08440,V86PG0033,4,nframe,8440,3,0
nframe_08441,V86PG0033,4,nframe,8441,4,0
nframe_08442,V86PG0033,4,nframe,8442,5,0
nframe_08443,V86PG0033,4,nframe,8443,5,0
