component_id,allocated_split,rel_path,family,numeric_id,rgb_sha256,gt_boxes,component_size,component_provenance
C00009,val,data/images/nframe_03947.npy,nframe,3947,4bc28dc499d38fa8c1d5bbe4a06f2f81880bc611cca11e2c4996c5a7bba636c5,4,198,exact_rgb_sha256;nframe_distance_le_16
C00009,val,data/images/nframe_03948.npy,nframe,3948,0270994253c7d9ab5914ea2d857f0111c8e8edc70f4c9f5c8c47b5d939a8e508,4,198,exact_rgb_sha256;nframe_distance_le_16
C00009,val,data/images/nframe_03949.npy,nframe,3949,57c184b2ae33544fc1d415d2eab55fee48d0bc865ae0b985bed1e2517704c8e0,4,198,exact_rgb_sha256;nframe_distance_le_16
C00009,val,data/images/nframe_03950.npy,nframe,3950,3ea6ad25f2d5e37ee2189bae1eb45f2e20d54d8f76ff658c463512f9e8cc8a87,4,198,exact_rgb_sha256;nframe_distance_le_16
C00009,val,data/images/nframe_03951.npy,nframe,3951,7ac688877172f75b3865393753ff54ae345b9c203f184c0b51f50d060f3df5dc,3,198,exact_rgb_sha256;nframe_distance_le_16
C00009,val,data/images/nframe_03952.npy,nframe,3952,2301fdde47d4d105f5dfd29aaee1e5f30a66ae0a8dff112e712ab2beca9070c5,2,198,exact_rgb_sha256;nframe_distance_le_16
C00009,val,data/images/nframe_03953.npy,nframe,3953,bc4a394ba23c63d9cbc4fcf1b464767872cd3674cf72493b6dc9125df4b37c69,2,198,exact_rgb_sha256;nframe_distance_le_16
C00009,val,data/images/nframe_03954.npy,nframe,3954,1ce8a60fd7cd8d686384d975669e5e6307db370846da39c54eefd3e5eaf23854,4,198,exact_rgb_sha256;nframe_distance_le_16
C00009,val,data/images/nframe_03955.npy,nframe,3955,3e7a900ddb7303a224287610939a00f47976134d203a607e1a837f6b662b360f,4,198,exact_rgb_sha256;nframe_distance_le_16
C00009,val,data/images/nframe_03956.npy,nframe,3956,7014be9eaeb742e38fcef3ff6c57f2e792d8718f13d1eac3d96bc1f6cb748bbc,4,198,exact_rgb_sha256;nframe_distance_le_16
C00009,val,data/images/nframe_03957.npy,nframe,3957,ad3094e14f4f101afe6afa348d9bb4b6104b3fc50460a53b04dadb0ad0444f80,4,198,exact_rgb_sha256;nframe_distance_le_16
C00009,val,data/images/nframe_03958.npy,nframe,3958,dc863b635e02b60d6c505a331585fd2fe2a490ed0055d4ade20ed0cced1d0942,4,198,exact_rgb_sha256;nframe_distance_le_16
C00009,val,data/images/nframe_03959.npy,nframe,3959,34c468464ff2eb211c204367260deea3837cd13a82ee98f8b402bdf0843331b3,4,198,exact_rgb_sha256;nframe_distance_le_16
C00009,val,data/images/nframe_03960.npy,nframe,3960,34c468464ff2eb211c204367260deea3837cd13a82ee98f8b402bdf0843331b3,4,198,exact_rgb_sha256;nframe_distance_le_16
C00009,val,data/images/nframe_03961.npy,nframe,3961,7d16160d350a9785363a7088725ac1f39c013cf0edfe38593590bdb83b4ddab0,4,198,exact_rgb_sha256;nframe_distance_le_16
C00009,val,data/images/nframe_03962.npy,nframe,3962,71f73614a93c4f76c41870c277caa961ca12561213af708362e824d3a856f60d,4,198,exact_rgb_sha256;nframe_distance_le_16
C00009,val,data/images/nframe_03963.npy,nframe,3963,41dd50d94000a17464e5847ba9cdc7794c3e91df07049b9ab9c21c6f01cc32e5,4,198,exact_rgb_sha256;nframe_distance_le_16
C00009,val,data/images/nframe_03964.npy,nframe,3964,70739f46fee5c4b2ff0391fe86e0a96df6a15a43076d5031cf92353097d579e5,4,198,exact_rgb_sha256;nframe_distance_le_16
C00009,val,data/images/nframe_03965.npy,nframe,3965,08084777db726cd0c7ee9ffe475462ea4528a085dd9c22f935f5422647dcf037,4,198,exact_rgb_sha256;nframe_distance_le_16
C00009,val,data/images/nframe_03966.npy,nframe,3966,4e40896c57f682e433e603888c99d66d65c96888727f4965c7ebcb947558874e,3,198,exact_rgb_sha256;nframe_distance_le_16
C00009,val,data/images/nframe_03967.npy,nframe,3967,f76511688233786eef66f35ef8fd35fe36ea1d811d108f89a9907387334ab8b3,3,198,exact_rgb_sha256;nframe_distance_le_16
C00009,val,data/images/nframe_03968.npy,nframe,3968,88c029254f5822efb523c9601bd4ead731de6580622c4af3bc5d8134f37d03c3,3,198,exact_rgb_sha256;nframe_distance_le_16
C00009,val,data/images/nframe_03969.npy,nframe,3969,16cc8fd797ff2e584f739be5128b46d099e51f8bafc564811437952ebf53d0f9,3,198,exact_rgb_sha256;nframe_distance_le_16
C00009,val,data/images/nframe_03970.npy,nframe,3970,958219b3e598fa415fbe60cb8099edbb9f7996a5d9415efa44ce6908d44d9940,2,198,exact_rgb_sha256;nframe_distance_le_16
C00009,val,data/images/nframe_03971.npy,nframe,3971,470adef29d320e463dbdd1ca7a505ca362721afc5c7623b2fa759efb56a7bc33,3,198,exact_rgb_sha256;nframe_distance_le_16
C00009,val,data/images/nframe_03972.npy,nframe,3972,ded4619d893a35e88e26acf1db474100847926a3a0f4646563ba3a6f36f00220,3,198,exact_rgb_sha256;nframe_distance_le_16
C00009,val,data/images/nframe_03973.npy,nframe,3973,37d3aaa01f075ac2a8b8b0bc6ac32b8efb539ebbb8a330b72ab348173dd12e11,3,198,exact_rgb_sha256;nframe_distance_le_16
C00009,val,data/images/nframe_03974.npy,nframe,3974,26d9516bb9d8b5819fbf065c87c080bb27b22d966f2bcdcb55d71d8972b6b88e,3,198,exact_rgb_sha256;nframe_distance_le_16
C00009,val,data/images/nframe_03975.npy,nframe,3975,84bde274ae005e937fef1bb4a7b09de343510cdcab74acce57393e69549f41c0,3,198,exact_rgb_sha256;nframe_distance_le_16
C00009,val,data/images/nframe_03976.npy,nframe,3976,84bde274ae005e937fef1bb4a7b09de343510cdcab74acce57393e69549f41c0,3,198,exact_rgb_sha256;nframe_distance_le_16
C00009,val,data/images/nframe_03977.npy,nframe,3977,4111092cb5a1fba0f809628a8afa04764f075f9f6b03c2d31e77ea879c92bf2c,3,198,exact_rgb_sha256;nframe_distance_le_16
C00009,val,data/images/nframe_03978.npy,nframe,3978,8349eb2bd7ad81dd4f9a1c7552cb33c1d0bff698782ad8a9d1a58037f762037f,3,198,exact_rgb_sha256;nframe_distance_le_16
C00009,val,data/images/nframe_03979.npy,nframe,3979,03cdbcb62116ba5a1029e520ea89e3ff085ef8b5c43cfcaf33339ac4938b1bbc,3,198,exact_rgb_sha256;nframe_distance_le_16
C00009,val,data/images/nframe_03980.npy,nframe,3980,ec22e447e14f3e5268cd0baf8d2c1e95d4659c03434df31ef66f6a2150e8ea8c,3,198,exact_rgb_sha256;nframe_distance_le_16
C00009,val,data/images/nframe_03981.npy,nframe,3981,92e136f9b3dacbd650ad8b0ec7ef516430357a6a20ca01610d01a859c93b8f12,3,198,exact_rgb_sha256;nframe_distance_le_16
C00009,val,data/images/nframe_03982.npy,nframe,3982,345608e29dde4ee997530a60a8d8defbf5d3fe433306e97c0e7a7d7e3c39d597,2,198,exact_rgb_sha256;nframe_distance_le_16
C00009,val,data/images/nframe_03983.npy,nframe,3983,def96961cc0d278bb4eea0529e35da8a7351a36468015ac140f715ac5ef85cfe,2,198,exact_rgb_sha256;nframe_distance_le_16
C00009,val,data/images/nframe_03984.npy,nframe,3984,ec5f2d0ae531fe38576ce183c32957adf3ad7a24016aa26ff6c42091fe9c5cb5,3,198,exact_rgb_sha256;nframe_distance_le_16
C00009,val,data/images/nframe_03985.npy,nframe,3985,f98fc0d2cce5c824df00a49376f74aabb02c8c6558868f596e23c5dacc33027d,2,198,exact_rgb_sha256;nframe_distance_le_16
C00009,val,data/images/nframe_03986.npy,nframe,3986,7371eaf36a6dc65ee2c9326e84992d6571650d9fbe33ded922da047e6ae4b38e,2,198,exact_rgb_sha256;nframe_distance_le_16
C00009,val,data/images/nframe_03987.npy,nframe,3987,42433cb0e974de6896f3139d4a2c3538ff0503825dd9bbbcb1ffd1529275fc58,2,198,exact_rgb_sha256;nframe_distance_le_16
C00009,val,data/images/nframe_03988.npy,nframe,3988,e8711fa2524f95142d305869eb98af274873477c6394dd7d0c783bc8f4a77ae9,2,198,exact_rgb_sha256;nframe_distance_le_16
C00009,val,data/images/nframe_03989.npy,nframe,3989,b11cdaee2cd434846594bf8bdbe31ef2fcbc3a1fe1060397b56928680b7e2ed1,2,198,exact_rgb_sha256;nframe_distance_le_16
C00009,val,data/images/nframe_03990.npy,nframe,3990,d66129b17e42f8bdaad78def43132fdceef0e39baaa4da993e693a4dc036aa6a,3,198,exact_rgb_sha256;nframe_distance_le_16
C00009,val,data/images/nframe_03991.npy,nframe,3991,c4e0470a3b99d54c658fea60b1b5e8adcf4a2ff970cc92eb98d9c12ca986bc71,2,198,exact_rgb_sha256;nframe_distance_le_16
C00009,val,data/images/nframe_03992.npy,nframe,3992,c24cc11054f9c577f6edacc88db9845b0e99642f0f7ffad23df9217abbf895fa,2,198,exact_rgb_sha256;nframe_distance_le_16
C00009,val,data/images/nframe_03993.npy,nframe,3993,f1ad790d045a1eef5b928fed1634043cc6831186142095134ba733e5e1c2624c,1,198,exact_rgb_sha256;nframe_distance_le_16
C00009,val,data/images/nframe_03994.npy,nframe,3994,0d9c6aaaad0628a42db1e9915b5829785421274522aac350cc09e7a8298c3ac0,1,198,exact_rgb_sha256;nframe_distance_le_16
C00009,val,data/images/nframe_03995.npy,nframe,3995,f5a2b6c6b2e0fade311b9e1ff8d7b4dbf3474cc68a88961bfa13bb760cb01bb8,1,198,exact_rgb_sha256;nframe_distance_le_16
C00009,val,data/images/nframe_03996.npy,nframe,3996,965c25dd310df2a9afe077cf3b04256f445b87201b3594f5de4ab8f869b8bfcc,1,198,exact_rgb_sha256;nframe_distance_le_16
C00009,val,data/images/nframe_03997.npy,nframe,3997,2fd3bb6b4c06d40687ad5aa0aa91ac952acb4f642e79b70ecaf8619b84913471,1,198,exact_rgb_sha256;nframe_distance_le_16
C00009,val,data/images/nframe_03998.npy,nframe,3998,1b11f1b505d48da595c17db50a1652190ee563c7797ccbe947ceccb305a743ae,1,198,exact_rgb_sha256;nframe_distance_le_16
C00009,val,data/images/nframe_03999.npy,nframe,3999,2bdcb0e85f6b77a28c4a40b9774ccb459c1310dacdf386f5ca76c461be09e2bc,1,198,exact_rgb_sha256;nframe_distance_le_16
C00009,val,data/images/nframe_04000.npy,nframe,4000,1be4aafbe532ffd2953c61910ee58aec8f9320e53afb47b2a70207c5183ed105,1,198,exact_rgb_sha256;nframe_distance_le_16
C00009,val,data/images/nframe_04001.npy,nframe,4001,4a6705e39a2df1ef05fdce2041138bc1711ca2198b6dc6f662d8f035a055d817,1,198,exact_rgb_sha256;nframe_distance_le_16
C00009,val,data/images/nframe_04002.npy,nframe,4002,4a6705e39a2df1ef05fdce2041138bc1711ca2198b6dc6f662d8f035a055d817,1,198,exact_rgb_sha256;nframe_distance_le_16
C00009,val,data/images/nframe_04003.npy,nframe,4003,791e63e40ec625a9df1a90b3b3aea37a02161f2755b658238b5a478d04acaea5,1,198,exact_rgb_sha256;nframe_distance_le_16
C00009,val,data/images/nframe_04004.npy,nframe,4004,ac844d79b1d2ded25f32961904a642b7a0dc849f45d9faf9483aab48cfa5205e,1,198,exact_rgb_sha256;nframe_distance_le_16
C00009,val,data/images/nframe_04005.npy,nframe,4005,ac844d79b1d2ded25f32961904a642b7a0dc849f45d9faf9483aab48cfa5205e,1,198,exact_rgb_sha256;nframe_distance_le_16
C00009,val,data/images/nframe_04006.npy,nframe,4006,8d9aad15b24a27ff69fa23f2e96b0b36b9c3aa43ef85cc1ef51c2c76379c5d17,1,198,exact_rgb_sha256;nframe_distance_le_16
C00009,val,data/images/nframe_04007.npy,nframe,4007,8d9aad15b24a27ff69fa23f2e96b0b36b9c3aa43ef85cc1ef51c2c76379c5d17,2,198,exact_rgb_sha256;nframe_distance_le_16
C00009,val,data/images/nframe_04008.npy,nframe,4008,2f5bd8ffef1262cb5689ede97b9b60c3ea946dd5343e679d5f857e000426255a,1,198,exact_rgb_sha256;nframe_distance_le_16
C00009,val,data/images/nframe_04009.npy,nframe,4009,6a0a347627af367182720fe9d6ce570cb64df58fd96d156dda8236ca81f85d74,1,198,exact_rgb_sha256;nframe_distance_le_16
C00009,val,data/images/nframe_04010.npy,nframe,4010,3078ace8161364f220aee09c8ce5f8e3b9d1d400ee4b83bf9aae2402cf24661f,1,198,exact_rgb_sha256;nframe_distance_le_16
C00009,val,data/images/nframe_04011.npy,nframe,4011,39d82dce4bba0846498db00beadf475ad6d7997cc6c00c9c9e5a2dd15362f2b4,1,198,exact_rgb_sha256;nframe_distance_le_16
C00009,val,data/images/nframe_04012.npy,nframe,4012,02fd6f1893b9cd0732e79a6d66854dc964fae94df44aaaa31066173db1097023,1,198,exact_rgb_sha256;nframe_distance_le_16
C00009,val,data/images/nframe_04013.npy,nframe,4013,631f335fcd1f5c69bf1f485d79cd5bc41bb21ef0d279b0ea884c7f37b5accc2f,1,198,exact_rgb_sha256;nframe_distance_le_16
C00009,val,data/images/nframe_04014.npy,nframe,4014,a2390102dcf0db41f04ea583cd59340a884dcb99b7199b9f2ea31ee3f3e1a900,1,198,exact_rgb_sha256;nframe_distance_le_16
C00009,val,data/images/nframe_04015.npy,nframe,4015,8b83f441a205e6ebe164735d255edf3790f2a96aadda53f10a12eeb41d7ebbf6,1,198,exact_rgb_sha256;nframe_distance_le_16
C00009,val,data/images/nframe_04016.npy,nframe,4016,e01f1cc842fd2c7e38e4fbb3ef8461806bf8646220eb546a542929bcd70b7367,1,198,exact_rgb_sha256;nframe_distance_le_16
C00009,val,data/images/nframe_04017.npy,nframe,4017,cfbc395c5f3e5f214cb1e5a6de155c4e307417bd421e6961a69a5d6e3a12c6f0,1,198,exact_rgb_sha256;nframe_distance_le_16
C00009,val,data/images/nframe_04018.npy,nframe,4018,66721bd52e8c0d5718611f81c9df2859000f93661de2f749dc9a188f4b263d4c,1,198,exact_rgb_sha256;nframe_distance_le_16
C00009,val,data/images/nframe_04019.npy,nframe,4019,b389abbea3b3fda7fcbfabf7a39cc7a6b40e181a334483f8e7f0719b533d3759,1,198,exact_rgb_sha256;nframe_distance_le_16
C00009,val,data/images/nframe_04020.npy,nframe,4020,e07493c873678c2dcfe4bb6436097f2843b5b808190a127bfac4a34c1318b096,1,198,exact_rgb_sha256;nframe_distance_le_16
C00009,val,data/images/nframe_04021.npy,nframe,4021,6d84a2a280204783e3c23a36dcaa4f85b05c83058ff352687ca23adadce4fb52,1,198,exact_rgb_sha256;nframe_distance_le_16
C00009,val,data/images/nframe_04022.npy,nframe,4022,1b459fc7cc27594c14ee4037f03505b4d148e0d5198251aa5fcb9067f2487d0e,1,198,exact_rgb_sha256;nframe_distance_le_16
C00009,val,data/images/nframe_04023.npy,nframe,4023,65ee7a109b1a334f3ae32cc44258ceb8505a825ae3e4c5d9a143481f936b6505,1,198,exact_rgb_sha256;nframe_distance_le_16
C00009,val,data/images/nframe_04024.npy,nframe,4024,502c35dc7711875d02384edda02c74c938dbba3ba507e2f2ed4e6d529ea64487,1,198,exact_rgb_sha256;nframe_distance_le_16
C00009,val,data/images/nframe_04025.npy,nframe,4025,a0304f5875f8219371a90b3967ddf0136c11057d5a6d449ab2fe0ffd7d171c68,1,198,exact_rgb_sha256;nframe_distance_le_16
C00009,val,data/images/nframe_04026.npy,nframe,4026,5dcbb88222bfe40126d809a8a71783b6be1bb8461e5a832f938b5e149ff2bef5,1,198,exact_rgb_sha256;nframe_distance_le_16
C00009,val,data/images/nframe_04027.npy,nframe,4027,df600c3ce62b4ef90b7abcc1409adc0f474e461f91cb50e92f688ac0a0411a97,1,198,exact_rgb_sha256;nframe_distance_le_16
C00009,val,data/images/nframe_04028.npy,nframe,4028,db36c4d4be3aca509932393fa3a80ac0dea7e27e80f7fd851138c0b4a4d85869,1,198,exact_rgb_sha256;nframe_distance_le_16
C00009,val,data/images/nframe_04029.npy,nframe,4029,1a80cefc205432a1e233a1274aee10445cf7c30475a3543e5bf23795b771d35f,1,198,exact_rgb_sha256;nframe_distance_le_16
C00009,val,data/images/nframe_04030.npy,nframe,4030,d57f43dc85f5733155d881257cd1d4e2acdfe906032cc29d5c5ea16482354787,1,198,exact_rgb_sha256;nframe_distance_le_16
C00009,val,data/images/nframe_04031.npy,nframe,4031,bf2d2a43c0681f452bab6d8bfda9a46245023134466a87f66b2f9fe91217f55d,1,198,exact_rgb_sha256;nframe_distance_le_16
C00009,val,data/images/nframe_04040.npy,nframe,4040,774d2343e58f00fe0e32337991570407574fb085a85f43b48ef0ca577b78e281,1,198,exact_rgb_sha256;nframe_distance_le_16
C00009,val,data/images/nframe_04042.npy,nframe,4042,afedea6d9d2e38856fca633966acbc8de58d3e0b1814a4f0a819ee50546bbe2c,1,198,exact_rgb_sha256;nframe_distance_le_16
C00025,val,data/images/nframe_04093.npy,nframe,4093,d93891ae5567168226e6761f974ce107bd25be42649e4769bd7a25ce9c1e4569,1,25,exact_rgb_sha256;nframe_distance_le_16
C00025,val,data/images/nframe_04094.npy,nframe,4094,ae5f66f082cd8f3180b4393056b4f6888db0009f78e01a67d79c1ed019735107,1,25,exact_rgb_sha256;nframe_distance_le_16
C00025,val,data/images/nframe_04097.npy,nframe,4097,315fee6666230c37b19c75f2f6247cc44ca7512a045abff065461421bca6c636,1,25,exact_rgb_sha256;nframe_distance_le_16
C00025,val,data/images/nframe_04098.npy,nframe,4098,c445ae77361038260d8325b9cdc6df0348db11eaa0a2f615aae30b03714393f8,1,25,exact_rgb_sha256;nframe_distance_le_16
C00025,val,data/images/nframe_04099.npy,nframe,4099,5e8996761c7207cf5ba4cb15813b7cbd70a96fca05a13660e83df5f861298119,1,25,exact_rgb_sha256;nframe_distance_le_16
C00025,val,data/images/nframe_04100.npy,nframe,4100,c979d33ed5345c08f273cc91e1a8741898435d3e71547627d83e5f492a82e95f,1,25,exact_rgb_sha256;nframe_distance_le_16
C00025,val,data/images/nframe_04101.npy,nframe,4101,5658c05954ea7aa90fcc16c8f30733e1312f739a9a3d6f57be154440101bc024,1,25,exact_rgb_sha256;nframe_distance_le_16
C00025,val,data/images/nframe_04102.npy,nframe,4102,89e9b4485400fff8aa33a9f03fcadb77ad94233e253ca039411edf84e04581bd,1,25,exact_rgb_sha256;nframe_distance_le_16
C00025,val,data/images/nframe_04103.npy,nframe,4103,89e9b4485400fff8aa33a9f03fcadb77ad94233e253ca039411edf84e04581bd,2,25,exact_rgb_sha256;nframe_distance_le_16
C00025,val,data/images/nframe_04104.npy,nframe,4104,aa70e0f3cd62a0ba790d7d9cfa217569eccdcf79c92adad51e13edf00c65500e,2,25,exact_rgb_sha256;nframe_distance_le_16
C00025,val,data/images/nframe_04105.npy,nframe,4105,2ed452a954f0348e47375a241f3de2c22bb7efa48d2574c73b076ce9f94dfe26,2,25,exact_rgb_sha256;nframe_distance_le_16
C00025,val,data/images/nframe_04106.npy,nframe,4106,2ed452a954f0348e47375a241f3de2c22bb7efa48d2574c73b076ce9f94dfe26,2,25,exact_rgb_sha256;nframe_distance_le_16
C00025,val,data/images/nframe_04107.npy,nframe,4107,c3802fc9694cbdc36b244ffe3fe141c5a5f99ae07e3f3e281b40fc08ba7fff1f,1,25,exact_rgb_sha256;nframe_distance_le_16
C00025,val,data/images/nframe_04108.npy,nframe,4108,4dd272f8ba99f162cc2de9645d3b939f57a0b9ba29dbc1e3b42db0e101993b8e,1,25,exact_rgb_sha256;nframe_distance_le_16
C00025,val,data/images/nframe_04109.npy,nframe,4109,10daa89cdee1f7ea9fd31f8799aeeab7762034efec0153c04ec7538d055e6596,1,25,exact_rgb_sha256;nframe_distance_le_16
C00025,val,data/images/nframe_04111.npy,nframe,4111,f7b9ae1c93db9a8b1290794fda2ae40ff5377947826acb8c1eacdbc27ab8b320,2,25,exact_rgb_sha256;nframe_distance_le_16
C00025,val,data/images/nframe_04112.npy,nframe,4112,a0cd6c1ef065e636760541027e99c7fbddffd0295c0b979ba9622bbb6c7f25ce,1,25,exact_rgb_sha256;nframe_distance_le_16
C00025,val,data/images/nframe_04113.npy,nframe,4113,4ec9709994536cec599e4d6e0c0be972f7f1882168d6224a16b7ab659dc22cd2,1,25,exact_rgb_sha256;nframe_distance_le_16
C00025,val,data/images/nframe_04114.npy,nframe,4114,8744b263ec3f4114d921f0e2f1e4a9048cdc0d71d09b22e1aa7c3400bd0d637a,1,25,exact_rgb_sha256;nframe_distance_le_16
C00025,val,data/images/nframe_04115.npy,nframe,4115,9a8cab786b5823122eb9999ab3a986423289772b8ac4c216ffa74232e14a4545,1,25,exact_rgb_sha256;nframe_distance_le_16
C00025,val,data/images/nframe_04116.npy,nframe,4116,f50880e29ae9cd4954b1897ded60ec3a4b47eb117859ec8f69cdc257853a5e90,1,25,exact_rgb_sha256;nframe_distance_le_16
C00025,val,data/images/nframe_04117.npy,nframe,4117,946f44b9662d5acd7f300821ce8fd0fe5ce9dac2772a3c3f0de857f9ec83fdcf,1,25,exact_rgb_sha256;nframe_distance_le_16
C00025,val,data/images/nframe_04118.npy,nframe,4118,946f44b9662d5acd7f300821ce8fd0fe5ce9dac2772a3c3f0de857f9ec83fdcf,1,25,exact_rgb_sha256;nframe_distance_le_16
C00025,val,data/images/nframe_04123.npy,nframe,4123,c7da5e92ea7d4ae6dbbbe14857949686ca8cadb36d449f7df45ff7856c5ab1f1,1,25,exact_rgb_sha256;nframe_distance_le_16
C00025,val,data/images/nframe_04132.npy,nframe,4132,3448beb42798ae6c36dd529585effb284ee9bfe111a78afa9188a77286aa05e8,1,25,exact_rgb_sha256;nframe_distance_le_16
C00007,val,data/images/nframe_04242.npy,nframe,4242,2d437d183ad4c1569be55497bffa59e63546c3e179ce8622af77f30b1ec2ea32,1,328,exact_rgb_sha256;nframe_distance_le_16
C00007,val,data/images/nframe_04243.npy,nframe,4243,9ba17de5a7d1bafa9b005f64947d64d44ef89c432f1bf6e644c7509240eb0624,1,328,exact_rgb_sha256;nframe_distance_le_16
C00007,val,data/images/nframe_04245.npy,nframe,4245,bc6eef37fcc708eb445e837fba31d0760cb47e553aef04d3e9d3316b555b4af4,1,328,exact_rgb_sha256;nframe_distance_le_16
C00007,val,data/images/nframe_04246.npy,nframe,4246,d2e752aa131e2a4fd3537bd939ea40d7d193cee7a08e842c62e86cbc4218ae92,1,328,exact_rgb_sha256;nframe_distance_le_16
C00007,val,data/images/nframe_04247.npy,nframe,4247,a568e3fc5522704873a99cab11ddde6440821023d8ddb2533f80462e92851662,2,328,exact_rgb_sha256;nframe_distance_le_16
C00007,val,data/images/nframe_04248.npy,nframe,4248,65b13ba68303447f7f5131bbb539f1438d39db65ddd6f006f4e6b61b7e2daf96,2,328,exact_rgb_sha256;nframe_distance_le_16
C00007,val,data/images/nframe_04249.npy,nframe,4249,2ae1004402d552c2ebead64dab04805106ff2023fe425488c08ee36f3b5c77c2,2,328,exact_rgb_sha256;nframe_distance_le_16
C00007,val,data/images/nframe_04250.npy,nframe,4250,89d8e364fe475ae20f5859ccfc12dbe84e0993c2c04c5303e4aabfdc6801f033,2,328,exact_rgb_sha256;nframe_distance_le_16
C00007,val,data/images/nframe_04251.npy,nframe,4251,99c1febacc12197288d95a272ddf0f9fa2807d2392114c22d42efb1944ce189c,2,328,exact_rgb_sha256;nframe_distance_le_16
C00007,val,data/images/nframe_04252.npy,nframe,4252,c5fb607f5df957caabbe6b3827910e940829c1fe4d15c4262730e58925745731,2,328,exact_rgb_sha256;nframe_distance_le_16
C00007,val,data/images/nframe_04253.npy,nframe,4253,5a7b334b2b3c07fb3d7c494f5fba84d4fbb294afa605d7f0d24a43e420a93312,2,328,exact_rgb_sha256;nframe_distance_le_16
C00007,val,data/images/nframe_04254.npy,nframe,4254,0a030771e6b71a86ffa90084dd86655a5e869938e73794a44b08b43702362303,2,328,exact_rgb_sha256;nframe_distance_le_16
C00007,val,data/images/nframe_04255.npy,nframe,4255,d7551ae8133c8bb65739effe1410420845f4c5e65e0d5681953c87de9c9bfcd3,2,328,exact_rgb_sha256;nframe_distance_le_16
C00007,val,data/images/nframe_04256.npy,nframe,4256,97f74b2e5f88ea684cb697941ef86459f9245dd7a38510fb8e31037b8d77ac58,2,328,exact_rgb_sha256;nframe_distance_le_16
C00007,val,data/images/nframe_04257.npy,nframe,4257,764e9182ba6dc3318885165f776f78b6c4feffbf3b2b84b1890b78e239e99134,2,328,exact_rgb_sha256;nframe_distance_le_16
C00007,val,data/images/nframe_04258.npy,nframe,4258,f8158eeaf22531e7ad16909fc6114067d3c37b53f1c4368613078418ac2e8af4,2,328,exact_rgb_sha256;nframe_distance_le_16
C00007,val,data/images/nframe_04259.npy,nframe,4259,5febf39381565b99a12a3f19a11e34802857224aa3000da16fdd76146f56def0,2,328,exact_rgb_sha256;nframe_distance_le_16
C00007,val,data/images/nframe_04260.npy,nframe,4260,0c3fb2c04b24705721869e4c6a12ce3d97009ddddb3e57a8a8c31a8504a674ac,2,328,exact_rgb_sha256;nframe_distance_le_16
C00007,val,data/images/nframe_04261.npy,nframe,4261,0ae48a6686daa4fba816688726eaca7444b3b782485c680eaff53ff86c962973,1,328,exact_rgb_sha256;nframe_distance_le_16
C00007,val,data/images/nframe_04262.npy,nframe,4262,0ae48a6686daa4fba816688726eaca7444b3b782485c680eaff53ff86c962973,1,328,exact_rgb_sha256;nframe_distance_le_16
C00007,val,data/images/nframe_04263.npy,nframe,4263,dedaed3fa00edf98741864528afe0e5f135a54893fd08fe496571602521c7764,1,328,exact_rgb_sha256;nframe_distance_le_16
C00007,val,data/images/nframe_04264.npy,nframe,4264,dedaed3fa00edf98741864528afe0e5f135a54893fd08fe496571602521c7764,1,328,exact_rgb_sha256;nframe_distance_le_16
C00007,val,data/images/nframe_04265.npy,nframe,4265,246792d1c29425c9c148b29b2a4a203070de954b56c72c5dafb4e64f0671a8b9,1,328,exact_rgb_sha256;nframe_distance_le_16
C00007,val,data/images/nframe_04266.npy,nframe,4266,499427e33c15cd905a0336a965da70ec55001dfb656e3128bbb0c4d1340c947f,1,328,exact_rgb_sha256;nframe_distance_le_16
C00007,val,data/images/nframe_04267.npy,nframe,4267,e706d90f54766fac14de5882b73b179df5f4fd97dc569164deb831327591d9d1,1,328,exact_rgb_sha256;nframe_distance_le_16
C00007,val,data/images/nframe_04268.npy,nframe,4268,1ddc0eac63f6a93bf339e277ef1cad10ea3906ba775428f72a4ece3e616924db,1,328,exact_rgb_sha256;nframe_distance_le_16
C00007,val,data/images/nframe_04269.npy,nframe,4269,6ba6bff16c311af8ba615367c27abea8a0f67d51c8a5ff387d6fc36a5d8def43,1,328,exact_rgb_sha256;nframe_distance_le_16
C00007,val,data/images/nframe_04270.npy,nframe,4270,4cd7e5e3c6351f003433d69ad31a4a5c108414c0caad204a529e24e57f9dddcf,1,328,exact_rgb_sha256;nframe_distance_le_16
C00007,val,data/images/nframe_04271.npy,nframe,4271,60c9c9622ef0f9d48fd5e45a7b20253a2006c862bd252c2159aede1e1c2130b6,1,328,exact_rgb_sha256;nframe_distance_le_16
C00007,val,data/images/nframe_04272.npy,nframe,4272,6ebd49a07eadabfa35dcd6787e70a97ca5d4b056e70864ee78e77aa87c1cb8c0,1,328,exact_rgb_sha256;nframe_distance_le_16
C00007,val,data/images/nframe_04273.npy,nframe,4273,40cf54fdd80bc89ea3d93df93fa08f87ca9245592317aa235fa29722ac70e072,1,328,exact_rgb_sha256;nframe_distance_le_16
C00007,val,data/images/nframe_04282.npy,nframe,4282,2014c063b9d01ba04d8ad8487b85d0df78667bfc3b3aeb8a9baf36c0852e4b0d,2,328,exact_rgb_sha256;nframe_distance_le_16
C00007,val,data/images/nframe_04297.npy,nframe,4297,0b2b658b23d60d9f86412d16abf3fa2b23b05baed66802fb3d34aa8747de9ba9,1,328,exact_rgb_sha256;nframe_distance_le_16
