split,sequence,modality,missing_from_union_count,first_missing_indices,non_numeric_filenames,duplicate_numeric_indices
train,1419,event,0,,0,0
train,1420,rgb,0,,1,0
train,1420,ir,0,,0,0
train,1420,event,0,,0,0
train,1421,rgb,0,,1,0
train,1421,ir,0,,0,0
train,1421,event,0,,0,0
train,1422,rgb,0,,1,0
train,1422,ir,0,,0,0
train,1422,event,0,,0,0
train,1423,rgb,0,,1,0
train,1423,ir,0,,0,0
train,1423,event,0,,0,0
train,1424,rgb,0,,1,0
train,1424,ir,0,,0,0
train,1424,event,0,,0,0
train,1425,rgb,0,,1,0
train,1425,ir,0,,0,0
train,1425,event,0,,0,0
train,1426,rgb,0,,1,0
train,1426,ir,0,,0,0
train,1426,event,0,,0,0
train,1427,rgb,0,,1,0
train,1427,ir,0,,0,0
train,1427,event,0,,0,0
train,1428,rgb,0,,1,0
train,1428,ir,0,,0,0
train,1428,event,0,,0,0
train,1429,rgb,0,,1,0
train,1429,ir,0,,0,0
train,1429,event,0,,0,0
train,1430,rgb,0,,1,0
train,1430,ir,0,,0,0
train,1430,event,0,,0,0
train,1431,rgb,0,,1,0
train,1431,ir,0,,0,0
train,1431,event,0,,0,0
train,1432,rgb,0,,1,0
train,1432,ir,0,,0,0
train,1432,event,0,,0,0
train,1433,rgb,0,,1,0
train,1433,ir,0,,0,0
train,1433,event,0,,0,0
train,1434,rgb,0,,1,0
train,1434,ir,0,,0,0
train,1434,event,0,,0,0
train,1435,rgb,0,,1,0
train,1435,ir,0,,0,0
train,1435,event,0,,0,0
train,1436,rgb,0,,1,0
train,1436,ir,0,,0,0
train,1436,event,0,,0,0
train,1437,rgb,0,,1,0
train,1437,ir,0,,0,0
train,1437,event,0,,0,0
train,1438,rgb,0,,1,0
train,1438,ir,0,,0,0
train,1438,event,0,,0,0
train,1439,rgb,0,,1,0
train,1439,ir,0,,0,0
train,1439,event,0,,0,0
train,1440,rgb,0,,1,0
train,1440,ir,0,,0,0
train,1440,event,0,,0,0
train,1441,rgb,0,,1,0
train,1441,ir,0,,0,0
train,1441,event,0,,0,0
train,1442,rgb,0,,1,0
train,1442,ir,0,,0,0
train,1442,event,0,,0,0
train,1443,rgb,0,,1,0
train,1443,ir,0,,0,0
train,1443,event,0,,0,0
train,1444,rgb,0,,1,0
train,1444,ir,0,,0,0
train,1444,event,0,,0,0
train,1445,rgb,0,,1,0
train,1445,ir,0,,0,0
train,1445,event,0,,0,0
train,1446,rgb,0,,1,0
train,1446,ir,0,,0,0
train,1446,event,0,,0,0
train,1447,rgb,0,,1,0
train,1447,ir,0,,0,0
train,1447,event,0,,0,0
train,1449,rgb,0,,1,0
train,1449,ir,0,,0,0
train,1449,event,0,,0,0
train,1450,rgb,0,,1,0
train,1450,ir,0,,0,0
train,1450,event,0,,0,0
train,1451,rgb,0,,1,0
train,1451,ir,0,,0,0
train,1451,event,0,,0,0
train,1452,rgb,0,,1,0
train,1452,ir,0,,0,0
train,1452,event,0,,0,0
train,1453,rgb,0,,1,0
train,1453,ir,0,,0,0
train,1453,event,0,,0,0
train,1455,rgb,0,,1,0
train,1455,ir,0,,0,0
train,1455,event,0,,0,0
train,1456,rgb,0,,1,0
train,1456,ir,0,,0,0
train,1456,event,0,,0,0
train,1458,rgb,0,,1,0
train,1458,ir,0,,0,0
train,1458,event,0,,0,0
train,1460,rgb,0,,1,0
train,1460,ir,0,,0,0
train,1460,event,0,,0,0
train,1461,rgb,0,,1,0
train,1461,ir,0,,0,0
train,1461,event,0,,0,0
train,1462,rgb,0,,1,0
train,1462,ir,0,,0,0
train,1462,event,0,,0,0
train,1463,rgb,0,,1,0
train,1463,ir,0,,0,0
train,1463,event,0,,0,0
train,1464,rgb,0,,1,0
train,1464,ir,0,,0,0
train,1464,event,0,,0,0
train,1466,rgb,0,,1,0
train,1466,ir,0,,0,0
train,1466,event,0,,0,0
train,1468,rgb,0,,1,0
train,1468,ir,0,,0,0
train,1468,event,0,,0,0
train,1469,rgb,0,,1,0
train,1469,ir,0,,0,0
train,1469,event,0,,0,0
train,1470,rgb,0,,1,0
train,1470,ir,0,,0,0
train,1470,event,0,,0,0
train,1471,rgb,0,,1,0
train,1471,ir,0,,0,0
train,1471,event,0,,0,0
train,1472,rgb,0,,1,0
train,1472,ir,0,,0,0
train,1472,event,0,,0,0
train,1473,rgb,0,,1,0
train,1473,ir,0,,0,0
train,1473,event,0,,0,0
train,1474,rgb,0,,1,0
train,1474,ir,0,,0,0
train,1474,event,0,,0,0
train,1475,rgb,0,,1,0
train,1475,ir,0,,0,0
train,1475,event,0,,0,0
train,1476,rgb,0,,1,0
train,1476,ir,0,,0,0
train,1476,event,0,,0,0
train,1477,rgb,0,,1,0
train,1477,ir,0,,0,0
train,1477,event,0,,0,0
train,1479,rgb,0,,1,0
train,1479,ir,0,,0,0
train,1479,event,0,,0,0
train,1481,rgb,0,,1,0
train,1481,ir,0,,0,0
train,1481,event,0,,0,0
train,1482,rgb,0,,1,0
train,1482,ir,0,,0,0
train,1482,event,0,,0,0
train,1483,rgb,0,,1,0
train,1483,ir,0,,0,0
train,1483,event,0,,0,0
train,1484,rgb,0,,1,0
train,1484,ir,0,,0,0
train,1484,event,0,,0,0
train,1485,rgb,0,,1,0
train,1485,ir,0,,0,0
train,1485,event,0,,0,0
train,1486,rgb,0,,1,0
train,1486,ir,0,,0,0
train,1486,event,0,,0,0
train,1487,rgb,0,,1,0
train,1487,ir,0,,0,0
train,1487,event,0,,0,0
train,1488,rgb,0,,1,0
train,1488,ir,0,,0,0
train,1488,event,0,,0,0
train,1489,rgb,0,,1,0
train,1489,ir,0,,0,0
train,1489,event,0,,0,0
train,1490,rgb,0,,1,0
train,1490,ir,0,,0,0
train,1490,event,0,,0,0
train,1491,rgb,0,,1,0
train,1491,ir,0,,0,0
train,1491,event,0,,0,0
train,1492,rgb,0,,1,0
train,1492,ir,0,,0,0
train,1492,event,0,,0,0
train,1493,rgb,0,,1,0
train,1493,ir,0,,0,0
train,1493,event,0,,0,0
train,1494,rgb,0,,1,0
train,1494,ir,0,,0,0
train,1494,event,0,,0,0
train,1495,rgb,0,,1,0
train,1495,ir,0,,0,0
train,1495,event,0,,0,0
train,1496,rgb,0,,1,0
train,1496,ir,0,,0,0
train,1496,event,0,,0,0
train,1499,rgb,0,,1,0
train,1499,ir,0,,0,0
train,1499,event,0,,0,0
train,1500,rgb,0,,1,0
train,1500,ir,0,,0,0
train,1500,event,0,,0,0
train,1501,rgb,0,,1,0
train,1501,ir,0,,0,0
train,1501,event,0,,0,0
train,1502,rgb,0,,1,0
train,1502,ir,0,,0,0
train,1502,event,0,,0,0
train,1503,rgb,0,,1,0
train,1503,ir,0,,0,0
train,1503,event,0,,0,0
train,1504,rgb,0,,1,0
train,1504,ir,0,,0,0
train,1504,event,0,,0,0
train,1505,rgb,0,,1,0
train,1505,ir,0,,0,0
train,1505,event,0,,0,0
train,1506,rgb,0,,1,0
train,1506,ir,0,,0,0
train,1506,event,0,,0,0
train,1507,rgb,0,,1,0
train,1507,ir,0,,0,0
train,1507,event,0,,0,0
train,1508,rgb,0,,1,0
train,1508,ir,0,,0,0
train,1508,event,0,,0,0
train,1509,rgb,0,,1,0
train,1509,ir,0,,0,0
train,1509,event,0,,0,0
train,1510,rgb,0,,1,0
train,1510,ir,0,,0,0
train,1510,event,0,,0,0
train,1512,rgb,0,,1,0
train,1512,ir,0,,0,0
train,1512,event,0,,0,0
train,1513,rgb,0,,1,0
train,1513,ir,0,,0,0
train,1513,event,0,,0,0
train,1514,rgb,0,,1,0
train,1514,ir,0,,0,0
train,1514,event,0,,0,0
train,1515,rgb,0,,1,0
train,1515,ir,0,,0,0
train,1515,event,0,,0,0
train,1516,rgb,0,,1,0
train,1516,ir,0,,0,0
train,1516,event,0,,0,0
train,1517,rgb,0,,1,0
train,1517,ir,0,,0,0
train,1517,event,0,,0,0
train,1518,rgb,0,,1,0
train,1518,ir,0,,0,0
train,1518,event,0,,0,0
train,1519,rgb,0,,1,0
train,1519,ir,0,,0,0
train,1519,event,0,,0,0
train,1520,rgb,0,,1,0
train,1520,ir,0,,0,0
train,1520,event,0,,0,0
train,1521,rgb,0,,1,0
train,1521,ir,0,,0,0
train,1521,event,0,,0,0
train,1522,rgb,0,,1,0
train,1522,ir,0,,0,0
train,1522,event,0,,0,0
train,1523,rgb,0,,1,0
train,1523,ir,0,,0,0
train,1523,event,0,,0,0
train,1524,rgb,0,,1,0
train,1524,ir,0,,0,0
train,1524,event,0,,0,0
train,1525,rgb,0,,1,0
train,1525,ir,0,,0,0
train,1525,event,0,,0,0
train,1526,rgb,0,,1,0
train,1526,ir,0,,0,0
train,1526,event,0,,0,0
train,1527,rgb,0,,1,0
train,1527,ir,0,,0,0
train,1527,event,0,,0,0
train,1528,rgb,0,,1,0
train,1528,ir,0,,0,0
train,1528,event,0,,0,0
train,1529,rgb,0,,1,0
train,1529,ir,0,,0,0
train,1529,event,0,,0,0
train,1530,rgb,0,,1,0
train,1530,ir,0,,0,0
train,1530,event,0,,0,0
train,1531,rgb,0,,1,0
train,1531,ir,0,,0,0
train,1531,event,0,,0,0
train,1532,rgb,0,,1,0
train,1532,ir,0,,0,0
train,1532,event,0,,0,0
train,1533,rgb,0,,1,0
train,1533,ir,0,,0,0
train,1533,event,0,,0,0
train,1534,rgb,0,,1,0
train,1534,ir,0,,0,0
train,1534,event,0,,0,0
train,1535,rgb,0,,1,0
train,1535,ir,0,,0,0
train,1535,event,0,,0,0
train,1536,rgb,0,,1,0
train,1536,ir,0,,0,0
train,1536,event,0,,0,0
train,1537,rgb,0,,1,0
train,1537,ir,0,,0,0
train,1537,event,0,,0,0
train,1538,rgb,0,,1,0
train,1538,ir,0,,0,0
train,1538,event,0,,0,0
train,1539,rgb,0,,1,0
train,1539,ir,0,,0,0
train,1539,event,0,,0,0
train,1540,rgb,0,,1,0
train,1540,ir,0,,0,0
train,1540,event,0,,0,0
train,1541,rgb,0,,1,0
train,1541,ir,0,,0,0
train,1541,event,0,,0,0
train,1542,rgb,0,,1,0
train,1542,ir,0,,0,0
train,1542,event,0,,0,0
train,1543,rgb,0,,1,0
train,1543,ir,0,,0,0
train,1543,event,0,,0,0
train,1544,rgb,0,,1,0
train,1544,ir,0,,0,0
train,1544,event,0,,0,0
train,1545,rgb,0,,1,0
train,1545,ir,0,,0,0
train,1545,event,0,,0,0
train,1546,rgb,0,,1,0
train,1546,ir,0,,0,0
train,1546,event,0,,0,0
train,1547,rgb,0,,1,0
train,1547,ir,0,,0,0
train,1547,event,0,,0,0
train,1548,rgb,0,,1,0
train,1548,ir,0,,0,0
train,1548,event,0,,0,0
train,1549,rgb,0,,1,0
train,1549,ir,0,,0,0
train,1549,event,0,,0,0
train,1550,rgb,0,,1,0
train,1550,ir,0,,0,0
train,1550,event,0,,0,0
train,1551,rgb,0,,1,0
train,1551,ir,0,,0,0
train,1551,event,0,,0,0
train,1552,rgb,0,,1,0
train,1552,ir,0,,0,0
train,1552,event,0,,0,0
train,1553,rgb,0,,1,0
train,1553,ir,0,,0,0
train,1553,event,0,,0,0
train,1554,rgb,0,,1,0
train,1554,ir,0,,0,0
train,1554,event,0,,0,0
train,1555,rgb,0,,1,0
train,1555,ir,0,,0,0
train,1555,event,0,,0,0
train,1556,rgb,0,,1,0
train,1556,ir,0,,0,0
train,1556,event,0,,0,0
train,1557,rgb,0,,1,0
train,1557,ir,0,,0,0
train,1557,event,0,,0,0
train,1558,rgb,0,,1,0
train,1558,ir,0,,0,0
train,1558,event,0,,0,0
train,1559,rgb,0,,1,0
train,1559,ir,0,,0,0
train,1559,event,0,,0,0
train,1560,rgb,0,,1,0
train,1560,ir,0,,0,0
train,1560,event,0,,0,0
train,1561,rgb,0,,1,0
train,1561,ir,0,,0,0
train,1561,event,0,,0,0
train,1562,rgb,0,,1,0
train,1562,ir,0,,0,0
train,1562,event,0,,0,0
train,1563,rgb,0,,1,0
train,1563,ir,0,,0,0
train,1563,event,0,,0,0
train,1564,rgb,0,,1,0
train,1564,ir,0,,0,0
train,1564,event,0,,0,0
train,1565,rgb,0,,1,0
train,1565,ir,0,,0,0
train,1565,event,0,,0,0
train,1567,rgb,0,,1,0
train,1567,ir,0,,0,0
train,1567,event,0,,0,0
train,1568,rgb,0,,1,0
train,1568,ir,0,,0,0
train,1568,event,0,,0,0
train,1570,rgb,0,,1,0
train,1570,ir,0,,0,0
train,1570,event,0,,0,0
train,1576,rgb,0,,1,0
train,1576,ir,0,,0,0
train,1576,event,0,,0,0
train,1577,rgb,0,,1,0
train,1577,ir,0,,0,0
train,1577,event,0,,0,0
train,1578,rgb,0,,1,0
train,1578,ir,0,,0,0
train,1578,event,0,,0,0
train,1579,rgb,0,,1,0
train,1579,ir,0,,0,0
train,1579,event,0,,0,0
train,1580,rgb,0,,1,0
train,1580,ir,0,,0,0
train,1580,event,0,,0,0
train,1582,rgb,0,,1,0
train,1582,ir,0,,0,0
train,1582,event,0,,0,0
train,1586,rgb,0,,1,0
train,1586,ir,0,,0,0
train,1586,event,0,,0,0
train,1590,rgb,0,,1,0
train,1590,ir,0,,0,0
train,1590,event,0,,0,0
train,1591,rgb,0,,1,0
train,1591,ir,0,,0,0
train,1591,event,0,,0,0
train,1592,rgb,0,,1,0
train,1592,ir,0,,0,0
train,1592,event,0,,0,0
train,1593,rgb,0,,1,0
train,1593,ir,0,,0,0
train,1593,event,0,,0,0
train,1594,rgb,0,,1,0
train,1594,ir,0,,0,0
train,1594,event,0,,0,0
train,1595,rgb,0,,1,0
train,1595,ir,0,,0,0
train,1595,event,0,,0,0
train,1596,rgb,0,,1,0
train,1596,ir,0,,0,0
train,1596,event,0,,0,0
train,1597,rgb,0,,1,0
train,1597,ir,0,,0,0
train,1597,event,0,,0,0
train,1598,rgb,0,,1,0
train,1598,ir,0,,0,0
train,1598,event,0,,0,0
train,1599,rgb,0,,1,0
train,1599,ir,0,,0,0
train,1599,event,0,,0,0
train,1600,rgb,0,,1,0
train,1600,ir,0,,0,0
train,1600,event,0,,0,0
train,1601,rgb,0,,1,0
train,1601,ir,0,,0,0
train,1601,event,0,,0,0
train,1602,rgb,0,,1,0
train,1602,ir,0,,0,0
train,1602,event,0,,0,0
train,1603,rgb,0,,1,0
train,1603,ir,0,,0,0
train,1603,event,0,,0,0
train,1604,rgb,0,,1,0
train,1604,ir,0,,0,0
train,1604,event,0,,0,0
train,1605,rgb,0,,1,0
train,1605,ir,0,,0,0
train,1605,event,0,,0,0
train,1606,rgb,0,,1,0
train,1606,ir,0,,0,0
train,1606,event,0,,0,0
train,1607,rgb,0,,1,0
train,1607,ir,0,,0,0
train,1607,event,0,,0,0
train,1608,rgb,0,,1,0
train,1608,ir,0,,0,0
train,1608,event,0,,0,0
train,1609,rgb,0,,1,0
train,1609,ir,0,,0,0
train,1609,event,0,,0,0
train,1610,rgb,0,,1,0
train,1610,ir,0,,0,0
train,1610,event,0,,0,0
train,1611,rgb,0,,1,0
train,1611,ir,0,,0,0
train,1611,event,0,,0,0
train,1612,rgb,0,,1,0
train,1612,ir,0,,0,0
train,1612,event,0,,0,0
train,1613,rgb,0,,1,0
train,1613,ir,0,,0,0
train,1613,event,0,,0,0
train,1614,rgb,0,,1,0
train,1614,ir,0,,0,0
train,1614,event,0,,0,0
train,1615,rgb,0,,1,0
train,1615,ir,0,,0,0
train,1615,event,0,,0,0
train,1616,rgb,0,,1,0
train,1616,ir,0,,0,0
train,1616,event,0,,0,0
train,1617,rgb,0,,1,0
train,1617,ir,0,,0,0
train,1617,event,0,,0,0
train,1618,rgb,0,,1,0
train,1618,ir,0,,0,0
train,1618,event,0,,0,0
train,1619,rgb,0,,1,0
train,1619,ir,0,,0,0
train,1619,event,0,,0,0
train,1620,rgb,0,,1,0
train,1620,ir,0,,0,0
train,1620,event,0,,0,0
train,1621,rgb,0,,1,0
train,1621,ir,0,,0,0
train,1621,event,0,,0,0
train,1622,rgb,0,,1,0
train,1622,ir,0,,0,0
train,1622,event,0,,0,0
train,1623,rgb,0,,1,0
train,1623,ir,0,,0,0
train,1623,event,0,,0,0
train,1624,rgb,0,,1,0
train,1624,ir,0,,0,0
train,1624,event,0,,0,0
train,1625,rgb,0,,1,0
train,1625,ir,0,,0,0
train,1625,event,0,,0,0
train,1626,rgb,0,,1,0
train,1626,ir,0,,0,0
train,1626,event,0,,0,0
train,1627,rgb,0,,1,0
train,1627,ir,0,,0,0
train,1627,event,0,,0,0
train,1628,rgb,0,,1,0
train,1628,ir,0,,0,0
train,1628,event,0,,0,0
train,1629,rgb,0,,1,0
train,1629,ir,0,,0,0
train,1629,event,0,,0,0
train,1630,rgb,0,,1,0
train,1630,ir,0,,0,0
train,1630,event,0,,0,0
train,1631,rgb,0,,1,0
train,1631,ir,0,,0,0
train,1631,event,0,,0,0
train,1632,rgb,0,,1,0
train,1632,ir,0,,0,0
train,1632,event,0,,0,0
train,1633,rgb,0,,1,0
train,1633,ir,0,,0,0
train,1633,event,0,,0,0
train,1634,rgb,0,,1,0
train,1634,ir,0,,0,0
train,1634,event,0,,0,0
train,1635,rgb,0,,1,0
train,1635,ir,0,,0,0
train,1635,event,0,,0,0
train,1636,rgb,0,,1,0
train,1636,ir,0,,0,0
train,1636,event,0,,0,0
train,1637,rgb,0,,1,0
train,1637,ir,0,,0,0
train,1637,event,0,,0,0
train,1638,rgb,0,,1,0
train,1638,ir,0,,0,0
train,1638,event,0,,0,0
train,1639,rgb,0,,1,0
train,1639,ir,0,,0,0
train,1639,event,0,,0,0
train,1640,rgb,0,,1,0
train,1640,ir,0,,0,0
train,1640,event,0,,0,0
train,1641,rgb,0,,1,0
train,1641,ir,0,,0,0
train,1641,event,0,,0,0
train,1642,rgb,0,,1,0
train,1642,ir,0,,0,0
train,1642,event,0,,0,0
train,1643,rgb,0,,1,0
train,1643,ir,0,,0,0
train,1643,event,0,,0,0
train,1644,rgb,0,,1,0
train,1644,ir,0,,0,0
train,1644,event,0,,0,0
train,1645,rgb,0,,1,0
train,1645,ir,0,,0,0
train,1645,event,0,,0,0
train,1646,rgb,0,,1,0
train,1646,ir,0,,0,0
train,1646,event,0,,0,0
train,1647,rgb,0,,1,0
train,1647,ir,0,,0,0
train,1647,event,0,,0,0
train,1648,rgb,0,,1,0
train,1648,ir,0,,0,0
train,1648,event,0,,0,0
train,1649,rgb,0,,1,0
train,1649,ir,0,,0,0
train,1649,event,0,,0,0
train,1650,rgb,0,,1,0
train,1650,ir,0,,0,0
train,1650,event,0,,0,0
train,1651,rgb,0,,1,0
train,1651,ir,0,,0,0
train,1651,event,0,,0,0
train,1652,rgb,0,,1,0
train,1652,ir,0,,0,0
train,1652,event,0,,0,0
train,1654,rgb,0,,1,0
train,1654,ir,0,,0,0
train,1654,event,0,,0,0
train,1655,rgb,0,,1,0
train,1655,ir,0,,0,0
train,1655,event,0,,0,0
train,1656,rgb,0,,1,0
train,1656,ir,0,,0,0
train,1656,event,0,,0,0
train,1657,rgb,0,,1,0
train,1657,ir,0,,0,0
train,1657,event,0,,0,0
train,1658,rgb,0,,1,0
train,1658,ir,0,,0,0
train,1658,event,0,,0,0
train,1659,rgb,0,,1,0
train,1659,ir,0,,0,0
train,1659,event,0,,0,0
train,1660,rgb,0,,1,0
train,1660,ir,0,,0,0
train,1660,event,0,,0,0
train,1661,rgb,0,,1,0
train,1661,ir,0,,0,0
train,1661,event,0,,0,0
train,1662,rgb,0,,1,0
train,1662,ir,0,,0,0
train,1662,event,0,,0,0
train,1663,rgb,0,,1,0
train,1663,ir,0,,0,0
train,1663,event,0,,0,0
train,1664,rgb,0,,1,0
train,1664,ir,0,,0,0
train,1664,event,0,,0,0
train,1665,rgb,0,,1,0
train,1665,ir,0,,0,0
train,1665,event,0,,0,0
train,1666,rgb,0,,1,0
train,1666,ir,0,,0,0
train,1666,event,0,,0,0
train,1667,rgb,0,,1,0
train,1667,ir,0,,0,0
train,1667,event,0,,0,0
train,1668,rgb,0,,1,0
train,1668,ir,0,,0,0
train,1668,event,0,,0,0
train,1669,rgb,0,,1,0
train,1669,ir,0,,0,0
train,1669,event,0,,0,0
train,1670,rgb,0,,1,0
train,1670,ir,0,,0,0
train,1670,event,0,,0,0
train,1671,rgb,0,,1,0
train,1671,ir,0,,0,0
train,1671,event,0,,0,0
train,1672,rgb,0,,1,0
train,1672,ir,0,,0,0
train,1672,event,0,,0,0
train,1673,rgb,0,,1,0
train,1673,ir,0,,0,0
train,1673,event,0,,0,0
train,1674,rgb,0,,1,0
train,1674,ir,0,,0,0
train,1674,event,0,,0,0
train,1675,rgb,0,,1,0
train,1675,ir,0,,0,0
train,1675,event,0,,0,0
train,1676,rgb,0,,1,0
train,1676,ir,0,,0,0
train,1676,event,0,,0,0
train,1677,rgb,0,,1,0
train,1677,ir,0,,0,0
train,1677,event,0,,0,0
train,1678,rgb,0,,1,0
train,1678,ir,0,,0,0
train,1678,event,0,,0,0
train,1679,rgb,0,,1,0
train,1679,ir,0,,0,0
train,1679,event,0,,0,0
train,1680,rgb,0,,1,0
train,1680,ir,0,,0,0
train,1680,event,0,,0,0
train,1681,rgb,0,,1,0
train,1681,ir,0,,0,0
train,1681,event,0,,0,0
train,1682,rgb,0,,1,0
train,1682,ir,0,,0,0
train,1682,event,0,,0,0
train,1683,rgb,0,,1,0
train,1683,ir,0,,0,0
train,1683,event,0,,0,0
train,1684,rgb,0,,1,0
train,1684,ir,0,,0,0
train,1684,event,0,,0,0
train,1685,rgb,0,,1,0
train,1685,ir,0,,0,0
train,1685,event,0,,0,0
train,1686,rgb,0,,1,0
train,1686,ir,0,,0,0
train,1686,event,0,,0,0
train,1687,rgb,0,,1,0
train,1687,ir,0,,0,0
train,1687,event,0,,0,0
train,1688,rgb,0,,1,0
train,1688,ir,0,,0,0
train,1688,event,0,,0,0
train,1689,rgb,0,,1,0
train,1689,ir,0,,0,0
train,1689,event,0,,0,0
train,1690,rgb,0,,1,0
train,1690,ir,0,,0,0
train,1690,event,0,,0,0
train,1691,rgb,0,,1,0
train,1691,ir,0,,0,0
train,1691,event,0,,0,0
train,1692,rgb,0,,1,0
train,1692,ir,0,,0,0
train,1692,event,0,,0,0
train,1693,rgb,0,,1,0
train,1693,ir,0,,0,0
train,1693,event,0,,0,0
train,1694,rgb,0,,1,0
train,1694,ir,0,,0,0
train,1694,event,0,,0,0
train,1695,rgb,0,,1,0
train,1695,ir,0,,0,0
train,1695,event,0,,0,0
train,1696,rgb,0,,1,0
train,1696,ir,0,,0,0
train,1696,event,0,,0,0
train,1697,rgb,0,,1,0
train,1697,ir,0,,0,0
train,1697,event,0,,0,0
train,1698,rgb,0,,1,0
train,1698,ir,0,,0,0
train,1698,event,0,,0,0
train,1699,rgb,0,,1,0
train,1699,ir,0,,0,0
train,1699,event,0,,0,0
train,1701,rgb,0,,1,0
train,1701,ir,0,,0,0
train,1701,event,0,,0,0
train,1702,rgb,0,,1,0
train,1702,ir,0,,0,0
train,1702,event,0,,0,0
train,1703,rgb,0,,1,0
train,1703,ir,0,,0,0
train,1703,event,0,,0,0
train,1704,rgb,0,,1,0
train,1704,ir,0,,0,0
train,1704,event,0,,0,0
train,1705,rgb,0,,1,0
train,1705,ir,0,,0,0
train,1705,event,0,,0,0
train,1706,rgb,0,,1,0
train,1706,ir,0,,0,0
train,1706,event,0,,0,0
train,1707,rgb,0,,1,0
train,1707,ir,0,,0,0
train,1707,event,0,,0,0
train,1708,rgb,0,,1,0
train,1708,ir,0,,0,0
train,1708,event,0,,0,0
train,1709,rgb,0,,1,0
train,1709,ir,0,,0,0
train,1709,event,0,,0,0
train,1710,rgb,0,,1,0
train,1710,ir,0,,0,0
train,1710,event,0,,0,0
train,1711,rgb,0,,1,0
train,1711,ir,0,,0,0
train,1711,event,0,,0,0
train,1712,rgb,0,,1,0
train,1712,ir,0,,0,0
train,1712,event,0,,0,0
train,1713,rgb,0,,1,0
train,1713,ir,0,,0,0
train,1713,event,0,,0,0
train,1714,rgb,0,,1,0
train,1714,ir,0,,0,0
train,1714,event,0,,0,0
train,1715,rgb,0,,1,0
train,1715,ir,0,,0,0
train,1715,event,0,,0,0
train,1716,rgb,0,,1,0
train,1716,ir,0,,0,0
train,1716,event,0,,0,0
train,1717,rgb,0,,1,0
train,1717,ir,0,,0,0
train,1717,event,0,,0,0
train,1718,rgb,0,,1,0
train,1718,ir,0,,0,0
train,1718,event,0,,0,0
train,1719,rgb,0,,1,0
train,1719,ir,0,,0,0
train,1719,event,0,,0,0
train,1720,rgb,0,,1,0
train,1720,ir,0,,0,0
train,1720,event,0,,0,0
train,1721,rgb,0,,1,0
train,1721,ir,0,,0,0
train,1721,event,0,,0,0
train,1722,rgb,0,,1,0
train,1722,ir,0,,0,0
train,1722,event,0,,0,0
train,1723,rgb,0,,1,0
train,1723,ir,0,,0,0
train,1723,event,0,,0,0
train,1724,rgb,0,,1,0
train,1724,ir,0,,0,0
train,1724,event,0,,0,0
train,1725,rgb,0,,1,0
train,1725,ir,0,,0,0
train,1725,event,0,,0,0
train,1726,rgb,0,,1,0
train,1726,ir,0,,0,0
train,1726,event,0,,0,0
train,1727,rgb,0,,1,0
train,1727,ir,0,,0,0
train,1727,event,0,,0,0
train,1728,rgb,0,,1,0
train,1728,ir,0,,0,0
train,1728,event,0,,0,0
train,1729,rgb,0,,1,0
train,1729,ir,0,,0,0
train,1729,event,0,,0,0
train,1730,rgb,0,,1,0
train,1730,ir,0,,0,0
train,1730,event,0,,0,0
train,1731,rgb,0,,1,0
train,1731,ir,0,,0,0
train,1731,event,0,,0,0
train,1732,rgb,0,,1,0
train,1732,ir,0,,0,0
train,1732,event,0,,0,0
train,1733,rgb,0,,1,0
train,1733,ir,0,,0,0
train,1733,event,0,,0,0
train,1734,rgb,0,,1,0
train,1734,ir,0,,0,0
train,1734,event,0,,0,0
train,1735,rgb,0,,1,0
train,1735,ir,0,,0,0
train,1735,event,0,,0,0
train,1736,rgb,0,,1,0
train,1736,ir,0,,0,0
train,1736,event,0,,0,0
train,1737,rgb,0,,1,0
train,1737,ir,0,,0,0
train,1737,event,0,,0,0
train,1738,rgb,0,,1,0
train,1738,ir,0,,0,0
train,1738,event,0,,0,0
train,1739,rgb,0,,1,0
train,1739,ir,0,,0,0
train,1739,event,0,,0,0
train,1740,rgb,0,,1,0
train,1740,ir,0,,0,0
train,1740,event,0,,0,0
train,1741,rgb,0,,1,0
train,1741,ir,0,,0,0
train,1741,event,0,,0,0
train,1742,rgb,0,,1,0
train,1742,ir,0,,0,0
train,1742,event,0,,0,0
train,1743,rgb,0,,1,0
train,1743,ir,0,,0,0
train,1743,event,0,,0,0
train,1744,rgb,0,,1,0
train,1744,ir,0,,0,0
train,1744,event,0,,0,0
train,1745,rgb,0,,1,0
train,1745,ir,0,,0,0
train,1745,event,0,,0,0
train,1746,rgb,0,,1,0
train,1746,ir,0,,0,0
train,1746,event,0,,0,0
train,1747,rgb,0,,1,0
train,1747,ir,0,,0,0
train,1747,event,0,,0,0
train,1760,rgb,0,,1,0
train,1760,ir,0,,0,0
train,1760,event,0,,0,0
train,1762,rgb,0,,1,0
train,1762,ir,0,,0,0
train,1762,event,0,,0,0
train,1763,rgb,0,,1,0
train,1763,ir,0,,0,0
train,1763,event,0,,0,0
train,1770,rgb,0,,1,0
train,1770,ir,0,,0,0
train,1770,event,0,,0,0
train,1771,rgb,0,,1,0
train,1771,ir,0,,0,0
train,1771,event,0,,0,0
train,1772,rgb,0,,1,0
train,1772,ir,0,,0,0
train,1772,event,0,,0,0
train,1773,rgb,0,,1,0
train,1773,ir,0,,0,0
train,1773,event,0,,0,0
train,1774,rgb,0,,1,0
train,1774,ir,0,,0,0
train,1774,event,0,,0,0
train,1775,rgb,0,,1,0
train,1775,ir,0,,0,0
