component_id,sample_id_a,sample_id_b,partition_a,partition_b,exact_pixel_match,phash_distance,dhash_distance,risk_level,candidate_reason,high_risk_edge,edge_source
cdc_0719,nframe_02478,nframe_02489,train,train,false,4,10,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0719,nframe_02482,nframe_02483,train,train,false,4,9,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0719,nframe_02482,nframe_02484,train,train,false,4,10,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0719,nframe_02483,nframe_02484,train,train,false,4,7,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0719,nframe_02484,nframe_02485,train,train,false,4,12,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0719,nframe_02484,nframe_02489,train,train,false,4,10,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0719,nframe_02485,nframe_02489,train,train,false,2,12,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0720,nframe_02479,nframe_02480,train,train,true,0,0,high,exact_pixel_match;phash<=4;dhash<=4,yes,full_train_val_universe_high_risk
cdc_0721,nframe_02498,nframe_02499,train,train,false,2,8,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0722,nframe_02501,nframe_02510,train,train,false,2,12,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0723,nframe_02502,nframe_02509,train,train,false,4,13,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0724,nframe_02511,nframe_02512,train,train,true,0,0,high,exact_pixel_match;phash<=4;dhash<=4,yes,full_train_val_universe_high_risk
cdc_0725,nframe_02513,nframe_02514,train,train,true,0,0,high,exact_pixel_match;phash<=4;dhash<=4,yes,full_train_val_universe_high_risk
cdc_0725,nframe_02513,nframe_02515,train,train,false,4,10,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0725,nframe_02513,nframe_02518,train,train,false,4,6,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0725,nframe_02513,nframe_02519,train,train,false,4,2,high,phash<=4;dhash<=4,yes,full_train_val_universe_high_risk
cdc_0725,nframe_02513,nframe_02520,train,train,false,4,10,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0725,nframe_02514,nframe_02515,train,train,false,4,10,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0725,nframe_02514,nframe_02518,train,train,false,4,6,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0725,nframe_02514,nframe_02519,train,train,false,4,2,high,phash<=4;dhash<=4,yes,full_train_val_universe_high_risk
cdc_0725,nframe_02514,nframe_02520,train,train,false,4,10,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0725,nframe_02515,nframe_02520,train,train,false,2,12,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0725,nframe_02518,nframe_02519,train,train,false,2,6,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0725,nframe_02520,nframe_02521,train,train,false,4,17,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0725,nframe_02521,nframe_02522,train,train,false,4,15,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0726,nframe_02516,nframe_02517,train,train,false,2,10,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0727,nframe_02524,nframe_02527,train,train,false,4,13,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0727,nframe_02526,nframe_02527,train,train,false,6,4,high,dhash<=4,yes,full_train_val_universe_high_risk
cdc_0728,nframe_02541,nframe_02543,train,train,false,2,17,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0728,nframe_02543,nframe_02545,train,train,false,4,9,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0728,nframe_02544,nframe_02545,train,train,false,2,15,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0728,nframe_02544,nframe_02546,train,train,false,4,17,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0729,nframe_02548,nframe_02549,train,train,true,0,0,high,exact_pixel_match;phash<=4;dhash<=4,yes,full_train_val_universe_high_risk
cdc_0730,nframe_02564,nframe_02569,train,train,false,4,11,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0730,nframe_02564,nframe_02570,train,train,false,4,13,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0730,nframe_02565,nframe_02566,train,train,false,2,10,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0730,nframe_02565,nframe_02567,train,train,false,2,10,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0730,nframe_02565,nframe_02568,train,train,false,4,13,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0730,nframe_02565,nframe_02569,train,train,false,4,10,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0730,nframe_02566,nframe_02567,train,train,true,0,0,high,exact_pixel_match;phash<=4;dhash<=4,yes,full_train_val_universe_high_risk
cdc_0730,nframe_02566,nframe_02568,train,train,false,2,5,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0730,nframe_02566,nframe_02569,train,train,false,4,8,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0730,nframe_02567,nframe_02568,train,train,false,2,5,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0730,nframe_02567,nframe_02569,train,train,false,4,8,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0730,nframe_02568,nframe_02569,train,train,false,4,11,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0730,nframe_02569,nframe_02570,train,train,false,4,14,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0731,nframe_02574,nframe_02575,train,train,true,0,0,high,exact_pixel_match;phash<=4;dhash<=4,yes,full_train_val_universe_high_risk
cdc_0731,nframe_02574,nframe_02576,train,train,false,2,14,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0731,nframe_02574,nframe_02577,train,train,false,4,14,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0731,nframe_02575,nframe_02576,train,train,false,2,14,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0731,nframe_02575,nframe_02577,train,train,false,4,14,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0731,nframe_02576,nframe_02577,train,train,false,2,8,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0731,nframe_02576,nframe_02578,train,train,false,4,14,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0731,nframe_02576,nframe_02579,train,train,false,4,14,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0731,nframe_02576,nframe_02580,train,train,false,4,12,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0731,nframe_02577,nframe_02578,train,train,false,2,12,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0731,nframe_02577,nframe_02579,train,train,false,2,12,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0731,nframe_02577,nframe_02580,train,train,false,2,14,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0731,nframe_02578,nframe_02579,train,train,true,0,0,high,exact_pixel_match;phash<=4;dhash<=4,yes,full_train_val_universe_high_risk
cdc_0731,nframe_02578,nframe_02580,train,train,false,2,14,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0731,nframe_02579,nframe_02580,train,train,false,2,14,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0732,nframe_02581,nframe_02582,train,train,false,4,10,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0732,nframe_02582,nframe_02585,train,train,false,4,10,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0733,nframe_02583,nframe_02584,train,train,true,0,0,high,exact_pixel_match;phash<=4;dhash<=4,yes,full_train_val_universe_high_risk
cdc_0734,nframe_02586,nframe_02587,train,train,false,4,12,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0734,nframe_02587,nframe_02588,train,train,false,2,8,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0735,nframe_02589,nframe_02590,train,train,false,4,10,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0736,nframe_02592,nframe_02593,train,train,true,0,0,high,exact_pixel_match;phash<=4;dhash<=4,yes,full_train_val_universe_high_risk
cdc_0737,nframe_02597,nframe_02603,train,train,false,4,14,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0737,nframe_02597,nframe_02604,train,train,false,4,13,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0737,nframe_02598,nframe_02599,train,train,false,2,11,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0737,nframe_02598,nframe_02600,train,train,false,4,10,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0737,nframe_02598,nframe_02601,train,train,false,4,10,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0737,nframe_02598,nframe_02602,train,train,false,4,10,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0737,nframe_02598,nframe_02603,train,train,false,4,14,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0737,nframe_02600,nframe_02601,train,train,false,4,16,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0737,nframe_02600,nframe_02602,train,train,false,4,16,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0737,nframe_02601,nframe_02602,train,train,true,0,0,high,exact_pixel_match;phash<=4;dhash<=4,yes,full_train_val_universe_high_risk
cdc_0737,nframe_02604,nframe_02605,train,train,false,4,13,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0738,nframe_02606,nframe_02607,train,train,false,4,16,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0739,nframe_02610,nframe_02611,train,train,false,4,12,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0739,nframe_02610,nframe_02612,train,train,false,4,19,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0739,nframe_02611,nframe_02612,train,train,false,4,11,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0739,nframe_02611,nframe_02614,train,train,false,4,21,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0739,nframe_02611,nframe_02616,train,train,false,4,16,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0739,nframe_02611,nframe_02621,train,train,false,4,22,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0739,nframe_02612,nframe_02613,train,train,false,4,6,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0739,nframe_02612,nframe_02614,train,train,false,4,20,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0739,nframe_02612,nframe_02616,train,train,false,4,23,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0739,nframe_02612,nframe_02618,train,train,false,4,15,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0739,nframe_02613,nframe_02614,train,train,false,4,18,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0739,nframe_02613,nframe_02622,train,train,false,4,21,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0739,nframe_02613,nframe_02624,train,train,false,4,18,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0739,nframe_02613,nframe_02625,train,train,false,4,13,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0739,nframe_02614,nframe_02621,train,train,false,2,11,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0739,nframe_02614,nframe_02622,train,train,false,4,11,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0739,nframe_02614,nframe_02625,train,train,false,4,19,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0739,nframe_02616,nframe_02621,train,train,false,4,20,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0739,nframe_02621,nframe_02625,train,train,false,4,18,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0739,nframe_02622,nframe_02623,train,train,false,4,11,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0740,nframe_02619,nframe_02620,train,train,true,0,0,high,exact_pixel_match;phash<=4;dhash<=4,yes,full_train_val_universe_high_risk
cdc_0741,nframe_02629,nframe_02630,train,train,false,2,12,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0742,nframe_02632,nframe_02633,train,train,false,4,9,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0742,nframe_02632,nframe_02634,train,train,false,4,9,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0742,nframe_02633,nframe_02634,train,train,true,0,0,high,exact_pixel_match;phash<=4;dhash<=4,yes,full_train_val_universe_high_risk
cdc_0742,nframe_02633,nframe_02635,train,train,false,2,10,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0742,nframe_02634,nframe_02635,train,train,false,2,10,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0743,nframe_02637,nframe_02638,train,train,false,4,8,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0743,nframe_02638,nframe_02639,train,train,false,4,16,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0744,nframe_02640,nframe_02641,train,train,false,4,10,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0745,nframe_02642,nframe_02643,train,train,false,4,10,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0745,nframe_02642,nframe_02644,train,train,false,4,11,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0745,nframe_02643,nframe_02644,train,train,false,0,5,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0746,nframe_02645,nframe_02646,train,train,false,4,6,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0747,nframe_02647,nframe_02652,train,train,false,4,17,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0747,nframe_02648,nframe_02650,train,train,false,4,11,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0747,nframe_02648,nframe_02651,train,train,false,4,16,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0747,nframe_02648,nframe_02652,train,train,false,2,18,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0747,nframe_02650,nframe_02651,train,train,false,2,9,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0747,nframe_02650,nframe_02652,train,train,false,2,13,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0747,nframe_02650,nframe_02653,train,train,false,2,14,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0747,nframe_02650,nframe_02654,train,train,false,4,14,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0747,nframe_02651,nframe_02652,train,train,false,2,8,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0747,nframe_02651,nframe_02653,train,train,false,4,15,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0747,nframe_02651,nframe_02654,train,train,false,4,15,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0747,nframe_02652,nframe_02653,train,train,false,4,11,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0747,nframe_02652,nframe_02654,train,train,false,4,15,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0747,nframe_02653,nframe_02654,train,train,false,2,12,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0747,nframe_02653,nframe_02655,train,train,false,4,17,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0747,nframe_02654,nframe_02655,train,train,false,2,15,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0747,nframe_02654,nframe_02656,train,train,false,4,16,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0747,nframe_02655,nframe_02656,train,train,false,4,9,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0747,nframe_02655,nframe_02657,train,train,false,4,15,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0747,nframe_02656,nframe_02657,train,train,false,4,14,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0748,nframe_02659,nframe_02660,train,train,false,0,15,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0749,nframe_02664,nframe_02665,train,train,true,0,0,high,exact_pixel_match;phash<=4;dhash<=4,yes,full_train_val_universe_high_risk
cdc_0749,nframe_02664,nframe_02666,train,train,false,4,8,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0749,nframe_02665,nframe_02666,train,train,false,4,8,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0750,nframe_02667,nframe_02668,train,train,true,0,0,high,exact_pixel_match;phash<=4;dhash<=4,yes,full_train_val_universe_high_risk
cdc_0750,nframe_02667,nframe_02669,train,train,false,4,8,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0750,nframe_02668,nframe_02669,train,train,false,4,8,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0751,nframe_02693,nframe_02694,validation,validation,false,4,12,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0752,nframe_02695,nframe_02696,validation,validation,false,2,9,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0753,nframe_02701,nframe_02702,validation,validation,true,0,0,high,exact_pixel_match;phash<=4;dhash<=4,yes,full_train_val_universe_high_risk
cdc_0753,nframe_02701,nframe_02703,validation,validation,false,4,8,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0753,nframe_02702,nframe_02703,validation,validation,false,4,8,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0754,nframe_02704,nframe_02705,validation,validation,false,4,8,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0754,nframe_02705,nframe_02706,validation,validation,false,4,6,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0754,nframe_02705,nframe_02707,validation,validation,false,4,6,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0754,nframe_02706,nframe_02707,validation,validation,true,0,0,high,exact_pixel_match;phash<=4;dhash<=4,yes,full_train_val_universe_high_risk
cdc_0755,nframe_02708,nframe_02709,validation,validation,false,4,6,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0756,nframe_02712,nframe_02713,validation,validation,false,4,10,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0756,nframe_02713,nframe_02714,validation,validation,false,4,8,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0757,nframe_02721,nframe_02722,validation,validation,false,4,6,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0757,nframe_02722,nframe_02723,validation,validation,false,4,4,high,phash<=4;dhash<=4,yes,full_train_val_universe_high_risk
cdc_0757,nframe_02722,nframe_02725,validation,validation,false,4,16,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0757,nframe_02722,nframe_02726,validation,validation,false,4,16,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0757,nframe_02723,nframe_02724,validation,validation,false,6,4,high,dhash<=4,yes,full_train_val_universe_high_risk
cdc_0757,nframe_02724,nframe_02725,validation,validation,false,2,14,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0757,nframe_02724,nframe_02726,validation,validation,false,2,14,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0757,nframe_02725,nframe_02726,validation,validation,true,0,0,high,exact_pixel_match;phash<=4;dhash<=4,yes,full_train_val_universe_high_risk
cdc_0758,nframe_02728,nframe_02729,validation,validation,true,0,0,high,exact_pixel_match;phash<=4;dhash<=4,yes,full_train_val_universe_high_risk
cdc_0758,nframe_02728,nframe_02730,validation,validation,false,2,9,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0758,nframe_02728,nframe_02731,validation,validation,false,4,7,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0758,nframe_02729,nframe_02730,validation,validation,false,2,9,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0758,nframe_02729,nframe_02731,validation,validation,false,4,7,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0758,nframe_02730,nframe_02731,validation,validation,false,2,4,high,phash<=4;dhash<=4,yes,full_train_val_universe_high_risk
cdc_0759,nframe_02732,nframe_02733,validation,validation,false,4,9,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0759,nframe_02732,nframe_02734,validation,validation,false,4,10,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0759,nframe_02733,nframe_02734,validation,validation,false,2,5,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0759,nframe_02734,nframe_02735,validation,validation,false,4,8,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0759,nframe_02735,nframe_02736,validation,validation,false,2,8,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0759,nframe_02736,nframe_02737,validation,validation,false,6,4,high,dhash<=4,yes,full_train_val_universe_high_risk
cdc_0759,nframe_02737,nframe_02738,validation,validation,false,10,4,high,dhash<=4,yes,full_train_val_universe_high_risk
cdc_0760,nframe_02739,nframe_02740,validation,validation,true,0,0,high,exact_pixel_match;phash<=4;dhash<=4,yes,full_train_val_universe_high_risk
cdc_0760,nframe_02739,nframe_02741,validation,validation,false,4,6,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0760,nframe_02739,nframe_02742,validation,validation,false,4,8,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0760,nframe_02740,nframe_02741,validation,validation,false,4,6,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0760,nframe_02740,nframe_02742,validation,validation,false,4,8,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0761,nframe_02743,nframe_02744,validation,validation,false,2,5,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0761,nframe_02743,nframe_02745,validation,validation,false,6,3,high,dhash<=4,yes,full_train_val_universe_high_risk
cdc_0761,nframe_02744,nframe_02745,validation,validation,false,4,4,high,phash<=4;dhash<=4,yes,full_train_val_universe_high_risk
cdc_0761,nframe_02745,nframe_02746,validation,validation,false,4,13,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0762,nframe_02750,nframe_02751,validation,validation,false,4,9,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0762,nframe_02768,nframe_02750,train,validation,false,6,21,secondary,phash<=8,no,original_train_val_review_component
cdc_0762,nframe_02768,nframe_02751,train,validation,false,8,18,secondary,phash<=8,no,original_train_val_review_component
cdc_0763,nframe_02769,nframe_02775,train,train,false,6,4,high,dhash<=4,yes,full_train_val_universe_high_risk
cdc_0764,nframe_02770,nframe_02771,train,train,false,2,7,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0764,nframe_02770,nframe_02772,train,train,false,2,10,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0764,nframe_02770,nframe_02773,train,train,false,2,10,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0764,nframe_02771,nframe_02772,train,train,false,0,3,high,phash<=4;dhash<=4,yes,full_train_val_universe_high_risk
cdc_0764,nframe_02771,nframe_02773,train,train,false,2,7,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0764,nframe_02772,nframe_02773,train,train,false,2,8,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0765,nframe_02779,nframe_02780,train,train,false,4,5,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0765,nframe_02780,nframe_02781,train,train,false,4,7,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0765,nframe_02781,nframe_02782,train,train,false,4,6,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0765,nframe_02781,nframe_02783,train,train,false,4,6,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0765,nframe_02781,nframe_02786,train,train,false,10,4,high,dhash<=4,yes,full_train_val_universe_high_risk
cdc_0765,nframe_02782,nframe_02783,train,train,true,0,0,high,exact_pixel_match;phash<=4;dhash<=4,yes,full_train_val_universe_high_risk
cdc_0765,nframe_02782,nframe_02784,train,train,false,2,4,high,phash<=4;dhash<=4,yes,full_train_val_universe_high_risk
cdc_0765,nframe_02783,nframe_02784,train,train,false,2,4,high,phash<=4;dhash<=4,yes,full_train_val_universe_high_risk
cdc_0765,nframe_02785,nframe_02786,train,train,false,4,7,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0765,nframe_02785,nframe_02787,train,train,false,2,9,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0765,nframe_02785,nframe_02788,train,train,false,2,9,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0765,nframe_02786,nframe_02787,train,train,false,2,10,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0765,nframe_02786,nframe_02788,train,train,false,2,10,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0765,nframe_02786,nframe_02789,train,train,false,4,9,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0765,nframe_02787,nframe_02788,train,train,true,0,0,high,exact_pixel_match;phash<=4;dhash<=4,yes,full_train_val_universe_high_risk
cdc_0766,nframe_02792,nframe_02794,train,train,false,8,4,high,dhash<=4,yes,full_train_val_universe_high_risk
cdc_0766,nframe_02793,nframe_02794,train,train,false,0,5,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0766,nframe_02793,nframe_02796,train,train,false,4,11,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0766,nframe_02794,nframe_02796,train,train,false,4,10,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0767,nframe_02805,nframe_02806,train,train,false,2,7,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0767,nframe_02805,nframe_02807,train,train,false,4,15,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0767,nframe_02806,nframe_02807,train,train,false,2,14,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0768,nframe_02809,nframe_02810,train,train,false,4,9,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0769,nframe_02815,nframe_02816,train,train,false,4,11,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0770,nframe_02817,nframe_02818,train,train,true,0,0,high,exact_pixel_match;phash<=4;dhash<=4,yes,full_train_val_universe_high_risk
cdc_0770,nframe_02817,nframe_02819,train,train,false,4,5,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0770,nframe_02818,nframe_02819,train,train,false,4,5,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0771,nframe_02825,nframe_02826,train,train,false,4,16,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0772,nframe_02829,nframe_02830,train,train,false,4,11,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0773,nframe_02831,nframe_02836,train,train,false,4,11,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0774,nframe_02833,nframe_02835,train,train,false,2,11,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0775,nframe_02837,nframe_02838,train,train,false,4,10,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0775,nframe_02837,nframe_02839,train,train,false,4,13,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0775,nframe_02838,nframe_02839,train,train,false,4,9,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0776,nframe_02840,nframe_02841,train,train,false,2,9,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0776,nframe_02840,nframe_02842,train,train,false,4,8,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0777,nframe_02843,nframe_02844,train,train,false,4,8,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0778,nframe_02846,nframe_02847,train,train,true,0,0,high,exact_pixel_match;phash<=4;dhash<=4,yes,full_train_val_universe_high_risk
cdc_0779,nframe_02850,nframe_02851,train,train,true,0,0,high,exact_pixel_match;phash<=4;dhash<=4,yes,full_train_val_universe_high_risk
cdc_0780,nframe_02864,nframe_02865,train,train,true,0,0,high,exact_pixel_match;phash<=4;dhash<=4,yes,full_train_val_universe_high_risk
cdc_0781,nframe_02866,nframe_02869,train,train,false,4,11,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0781,nframe_02866,nframe_02870,train,train,false,4,11,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0781,nframe_02869,nframe_02870,train,train,true,0,0,high,exact_pixel_match;phash<=4;dhash<=4,yes,full_train_val_universe_high_risk
cdc_0781,nframe_02869,nframe_02872,train,train,false,4,15,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0781,nframe_02870,nframe_02872,train,train,false,4,15,high,phash<=4,yes,full_train_val_universe_high_risk
