component_id,member_order,sample_id,relative_path,v39_partition,gt_box_count,original_component_id
v40c_05011,1,nframe_08302,data/images/nframe_08302.npy,TRAIN,1,orig_rule_05181
v40c_05011,2,nframe_08303,data/images/nframe_08303.npy,TRAIN,1,orig_rule_05181
v40c_05012,1,nframe_08304,data/images/nframe_08304.npy,TRAIN,1,orig_singleton_nframe_08304
v40c_05013,1,nframe_08305,data/images/nframe_08305.npy,TRAIN,2,orig_rule_05183
v40c_05013,2,nframe_08306,data/images/nframe_08306.npy,TRAIN,2,orig_rule_05183
v40c_05013,3,nframe_08307,data/images/nframe_08307.npy,TRAIN,2,orig_rule_05183
v40c_05014,1,nframe_08308,data/images/nframe_08308.npy,TRAIN,2,orig_rule_05184
v40c_05014,2,nframe_08309,data/images/nframe_08309.npy,TRAIN,2,orig_rule_05184
v40c_05015,1,nframe_08310,data/images/nframe_08310.npy,TRAIN,2,orig_singleton_nframe_08310
v40c_05016,1,nframe_08311,data/images/nframe_08311.npy,TRAIN,2,orig_rule_05186
v40c_05016,2,nframe_08312,data/images/nframe_08312.npy,TRAIN,2,orig_rule_05186
v40c_05017,1,nframe_08313,data/images/nframe_08313.npy,TRAIN,2,orig_rule_05187
v40c_05017,2,nframe_08314,data/images/nframe_08314.npy,TRAIN,1,orig_rule_05187
v40c_05018,1,nframe_08315,data/images/nframe_08315.npy,TRAIN,1,orig_rule_05188
v40c_05018,2,nframe_08316,data/images/nframe_08316.npy,TRAIN,1,orig_rule_05188
v40c_05019,1,nframe_08317,data/images/nframe_08317.npy,TRAIN,1,orig_rule_05189
v40c_05019,2,nframe_08318,data/images/nframe_08318.npy,TRAIN,1,orig_rule_05189
v40c_05020,1,nframe_08319,data/images/nframe_08319.npy,TRAIN,1,orig_singleton_nframe_08319
v40c_05021,1,nframe_08320,data/images/nframe_08320.npy,TRAIN,3,orig_singleton_nframe_08320
v40c_05022,1,nframe_08322,data/images/nframe_08322.npy,TRAIN,1,orig_rule_05192
v40c_05022,2,nframe_08323,data/images/nframe_08323.npy,TRAIN,3,orig_rule_05192
v40c_05022,3,nframe_08324,data/images/nframe_08324.npy,TRAIN,1,orig_rule_05192
v40c_05022,4,nframe_08325,data/images/nframe_08325.npy,TRAIN,1,orig_rule_05192
v40c_05022,5,nframe_08326,data/images/nframe_08326.npy,TRAIN,1,orig_rule_05192
v40c_05022,6,nframe_08327,data/images/nframe_08327.npy,TRAIN,1,orig_rule_05192
v40c_05023,1,nframe_08328,data/images/nframe_08328.npy,TRAIN,2,orig_rule_05193
v40c_05023,2,nframe_08329,data/images/nframe_08329.npy,TRAIN,1,orig_rule_05193
v40c_05024,1,nframe_08331,data/images/nframe_08331.npy,TRAIN,1,orig_singleton_nframe_08331
v40c_05025,1,nframe_08332,data/images/nframe_08332.npy,TRAIN,3,orig_singleton_nframe_08332
v40c_05026,1,nframe_08333,data/images/nframe_08333.npy,TRAIN,3,orig_singleton_nframe_08333
v40c_05027,1,nframe_08334,data/images/nframe_08334.npy,TRAIN,2,orig_rule_05197
v40c_05027,2,nframe_08335,data/images/nframe_08335.npy,TRAIN,2,orig_rule_05197
v40c_05028,1,nframe_08336,data/images/nframe_08336.npy,TRAIN,3,orig_rule_05198
v40c_05028,2,nframe_08337,data/images/nframe_08337.npy,TRAIN,2,orig_rule_05198
v40c_05028,3,nframe_08338,data/images/nframe_08338.npy,TRAIN,4,orig_rule_05198
v40c_05028,4,nframe_08339,data/images/nframe_08339.npy,TRAIN,3,orig_rule_05198
v40c_05029,1,nframe_08340,data/images/nframe_08340.npy,TRAIN,3,orig_rule_05199
v40c_05029,2,nframe_08341,data/images/nframe_08341.npy,TRAIN,3,orig_rule_05199
v40c_05029,3,nframe_08342,data/images/nframe_08342.npy,TRAIN,3,orig_rule_05199
v40c_05030,1,nframe_08343,data/images/nframe_08343.npy,TRAIN,3,orig_rule_05200
v40c_05030,2,nframe_08344,data/images/nframe_08344.npy,TRAIN,4,orig_rule_05200
v40c_05031,1,nframe_08345,data/images/nframe_08345.npy,TRAIN,3,orig_singleton_nframe_08345
v40c_05032,1,nframe_08346,data/images/nframe_08346.npy,TRAIN,3,orig_singleton_nframe_08346
v40c_05033,1,nframe_08347,data/images/nframe_08347.npy,TRAIN,4,orig_rule_05203
v40c_05033,2,nframe_08348,data/images/nframe_08348.npy,TRAIN,4,orig_rule_05203
v40c_05034,1,nframe_08349,data/images/nframe_08349.npy,TRAIN,3,orig_singleton_nframe_08349
v40c_05035,1,nframe_08350,data/images/nframe_08350.npy,TRAIN,3,orig_rule_05205
v40c_05035,2,nframe_08351,data/images/nframe_08351.npy,TRAIN,4,orig_rule_05205
v40c_05035,3,nframe_08352,data/images/nframe_08352.npy,TRAIN,3,orig_rule_05205
v40c_05035,4,nframe_08353,data/images/nframe_08353.npy,TRAIN,3,orig_rule_05205
v40c_05035,5,nframe_08354,data/images/nframe_08354.npy,TRAIN,4,orig_rule_05205
v40c_05035,6,nframe_08355,data/images/nframe_08355.npy,TRAIN,4,orig_rule_05205
v40c_05036,1,nframe_08356,data/images/nframe_08356.npy,TRAIN,4,orig_rule_05206
v40c_05036,2,nframe_08357,data/images/nframe_08357.npy,TRAIN,3,orig_rule_05206
v40c_05036,3,nframe_08358,data/images/nframe_08358.npy,TRAIN,4,orig_rule_05206
v40c_05036,4,nframe_08359,data/images/nframe_08359.npy,TRAIN,3,orig_rule_05206
v40c_05037,1,nframe_08376,data/images/nframe_08376.npy,TRAIN,5,orig_singleton_nframe_08376
v40c_05038,1,nframe_08377,data/images/nframe_08377.npy,TRAIN,6,orig_singleton_nframe_08377
v40c_05039,1,nframe_08378,data/images/nframe_08378.npy,TRAIN,6,orig_rule_05209
v40c_05039,2,nframe_08384,data/images/nframe_08384.npy,TRAIN,8,orig_rule_05209
v40c_05039,3,nframe_08385,data/images/nframe_08385.npy,TRAIN,7,orig_rule_05209
v40c_05039,4,nframe_08386,data/images/nframe_08386.npy,TRAIN,4,orig_rule_05209
v40c_05040,1,nframe_08379,data/images/nframe_08379.npy,TRAIN,6,orig_rule_05210
v40c_05040,2,nframe_08382,data/images/nframe_08382.npy,TRAIN,9,orig_rule_05210
v40c_05041,1,nframe_08380,data/images/nframe_08380.npy,TRAIN,7,orig_rule_05211
v40c_05041,2,nframe_08381,data/images/nframe_08381.npy,TRAIN,8,orig_rule_05211
v40c_05042,1,nframe_08383,data/images/nframe_08383.npy,TRAIN,10,orig_singleton_nframe_08383
v40c_05043,1,nframe_08387,data/images/nframe_08387.npy,TRAIN,6,orig_singleton_nframe_08387
v40c_05044,1,nframe_08388,data/images/nframe_08388.npy,TRAIN,6,orig_singleton_nframe_08388
v40c_05045,1,nframe_08389,data/images/nframe_08389.npy,TRAIN,8,orig_rule_05215
v40c_05045,2,nframe_08390,data/images/nframe_08390.npy,TRAIN,8,orig_rule_05215
v40c_05046,1,nframe_08391,data/images/nframe_08391.npy,TRAIN,9,orig_rule_05216
v40c_05046,2,nframe_08392,data/images/nframe_08392.npy,TRAIN,7,orig_rule_05216
v40c_05046,3,nframe_08393,data/images/nframe_08393.npy,TRAIN,9,orig_rule_05216
v40c_05046,4,nframe_08394,data/images/nframe_08394.npy,TRAIN,8,orig_rule_05216
v40c_05046,5,nframe_08395,data/images/nframe_08395.npy,TRAIN,7,orig_rule_05216
v40c_05046,6,nframe_08396,data/images/nframe_08396.npy,TRAIN,7,orig_rule_05216
v40c_05046,7,nframe_08397,data/images/nframe_08397.npy,TRAIN,7,orig_rule_05216
v40c_05046,8,nframe_08398,data/images/nframe_08398.npy,TRAIN,7,orig_rule_05216
v40c_05046,9,nframe_08399,data/images/nframe_08399.npy,TRAIN,7,orig_rule_05216
v40c_05046,10,nframe_08400,data/images/nframe_08400.npy,TRAIN,6,orig_rule_05216
v40c_05047,1,nframe_08406,data/images/nframe_08406.npy,TRAIN,5,orig_rule_05217
v40c_05047,2,nframe_08409,data/images/nframe_08409.npy,TRAIN,4,orig_rule_05217
v40c_05048,1,nframe_08407,data/images/nframe_08407.npy,TRAIN,5,orig_rule_05218
v40c_05048,2,nframe_08408,data/images/nframe_08408.npy,TRAIN,5,orig_rule_05218
v40c_05049,1,nframe_08410,data/images/nframe_08410.npy,TRAIN,5,orig_rule_05219
v40c_05049,2,nframe_08411,data/images/nframe_08411.npy,TRAIN,4,orig_rule_05219
v40c_05050,1,nframe_08412,data/images/nframe_08412.npy,TRAIN,3,orig_singleton_nframe_08412
v40c_05051,1,nframe_08413,data/images/nframe_08413.npy,TRAIN,6,orig_rule_05221
v40c_05051,2,nframe_08414,data/images/nframe_08414.npy,TRAIN,5,orig_rule_05221
v40c_05052,1,nframe_08415,data/images/nframe_08415.npy,TRAIN,7,orig_rule_05222
v40c_05052,2,nframe_08416,data/images/nframe_08416.npy,TRAIN,6,orig_rule_05222
v40c_05053,1,nframe_08417,data/images/nframe_08417.npy,TRAIN,6,orig_singleton_nframe_08417
v40c_05054,1,nframe_08418,data/images/nframe_08418.npy,TRAIN,4,orig_singleton_nframe_08418
v40c_05055,1,nframe_08419,data/images/nframe_08419.npy,TRAIN,5,orig_singleton_nframe_08419
v40c_05056,1,nframe_08420,data/images/nframe_08420.npy,TRAIN,4,orig_singleton_nframe_08420
v40c_05057,1,nframe_08421,data/images/nframe_08421.npy,TRAIN,4,orig_singleton_nframe_08421
v40c_05058,1,nframe_08422,data/images/nframe_08422.npy,TRAIN,4,orig_singleton_nframe_08422
v40c_05059,1,nframe_08423,data/images/nframe_08423.npy,TRAIN,5,orig_singleton_nframe_08423
v40c_05060,1,nframe_08424,data/images/nframe_08424.npy,TRAIN,5,orig_rule_05230
v40c_05060,2,nframe_08425,data/images/nframe_08425.npy,TRAIN,5,orig_rule_05230
v40c_05061,1,nframe_08426,data/images/nframe_08426.npy,TRAIN,6,orig_rule_05231
v40c_05061,2,nframe_08427,data/images/nframe_08427.npy,TRAIN,6,orig_rule_05231
v40c_05062,1,nframe_08428,data/images/nframe_08428.npy,TRAIN,6,orig_singleton_nframe_08428
v40c_05063,1,nframe_08429,data/images/nframe_08429.npy,TRAIN,6,orig_singleton_nframe_08429
v40c_05064,1,nframe_08430,data/images/nframe_08430.npy,TRAIN,5,orig_singleton_nframe_08430
v40c_05065,1,nframe_08431,data/images/nframe_08431.npy,TRAIN,5,orig_rule_05235
v40c_05065,2,nframe_08432,data/images/nframe_08432.npy,TRAIN,6,orig_rule_05235
v40c_05065,3,nframe_08433,data/images/nframe_08433.npy,TRAIN,6,orig_rule_05235
v40c_05065,4,nframe_08434,data/images/nframe_08434.npy,TRAIN,6,orig_rule_05235
v40c_05065,5,nframe_08435,data/images/nframe_08435.npy,TRAIN,5,orig_rule_05235
v40c_05065,6,nframe_08436,data/images/nframe_08436.npy,TRAIN,5,orig_rule_05235
v40c_05065,7,nframe_08437,data/images/nframe_08437.npy,TRAIN,4,orig_rule_05235
v40c_05065,8,nframe_08438,data/images/nframe_08438.npy,TRAIN,4,orig_rule_05235
v40c_05065,9,nframe_08439,data/images/nframe_08439.npy,TRAIN,4,orig_rule_05235
v40c_05066,1,nframe_08440,data/images/nframe_08440.npy,TRAIN,3,orig_singleton_nframe_08440
v40c_05067,1,nframe_08441,data/images/nframe_08441.npy,TRAIN,4,orig_singleton_nframe_08441
v40c_05068,1,nframe_08442,data/images/nframe_08442.npy,TRAIN,5,orig_singleton_nframe_08442
v40c_05069,1,nframe_08443,data/images/nframe_08443.npy,TRAIN,5,orig_rule_05239
v40c_05069,2,nframe_08444,data/images/nframe_08444.npy,TRAIN,5,orig_rule_05239
v40c_05069,3,nframe_08445,data/images/nframe_08445.npy,TRAIN,5,orig_rule_05239
v40c_05070,1,nframe_08446,data/images/nframe_08446.npy,TRAIN,6,orig_singleton_nframe_08446
v40c_05071,1,nframe_08447,data/images/nframe_08447.npy,TRAIN,6,orig_singleton_nframe_08447
v40c_05072,1,nframe_08448,data/images/nframe_08448.npy,TRAIN,7,orig_singleton_nframe_08448
v40c_05073,1,nframe_08449,data/images/nframe_08449.npy,TRAIN,7,orig_singleton_nframe_08449
v40c_05074,1,nframe_08450,data/images/nframe_08450.npy,TRAIN,6,orig_rule_05244
v40c_05074,2,nframe_08451,data/images/nframe_08451.npy,TRAIN,7,orig_rule_05244
v40c_05075,1,nframe_08452,data/images/nframe_08452.npy,TRAIN,7,orig_rule_05245
v40c_05075,2,nframe_08453,data/images/nframe_08453.npy,TRAIN,7,orig_rule_05245
v40c_05076,1,nframe_08454,data/images/nframe_08454.npy,TRAIN,8,orig_rule_05246
v40c_05076,2,nframe_08455,data/images/nframe_08455.npy,TRAIN,8,orig_rule_05246
v40c_05077,1,nframe_08456,data/images/nframe_08456.npy,TRAIN,8,orig_rule_05247
v40c_05077,2,nframe_08457,data/images/nframe_08457.npy,TRAIN,8,orig_rule_05247
v40c_05078,1,nframe_08458,data/images/nframe_08458.npy,TRAIN,8,orig_singleton_nframe_08458
v40c_05079,1,nframe_08459,data/images/nframe_08459.npy,TRAIN,9,orig_rule_05249
v40c_05079,2,nframe_08460,data/images/nframe_08460.npy,TRAIN,8,orig_rule_05249
v40c_05079,3,nframe_08461,data/images/nframe_08461.npy,TRAIN,8,orig_rule_05249
v40c_05079,4,nframe_08462,data/images/nframe_08462.npy,TRAIN,8,orig_rule_05249
v40c_05080,1,nframe_08463,data/images/nframe_08463.npy,TRAIN,9,orig_rule_05250
v40c_05080,2,nframe_08464,data/images/nframe_08464.npy,TRAIN,9,orig_rule_05250
v40c_05080,3,nframe_08465,data/images/nframe_08465.npy,TRAIN,8,orig_rule_05250
v40c_05081,1,nframe_08466,data/images/nframe_08466.npy,TRAIN,9,orig_singleton_nframe_08466
v40c_05082,1,nframe_08467,data/images/nframe_08467.npy,TRAIN,8,orig_singleton_nframe_08467
v40c_05083,1,nframe_08468,data/images/nframe_08468.npy,TRAIN,8,orig_singleton_nframe_08468
v40c_05084,1,nframe_08469,data/images/nframe_08469.npy,TRAIN,8,orig_singleton_nframe_08469
v40c_05085,1,nframe_08470,data/images/nframe_08470.npy,TRAIN,8,orig_singleton_nframe_08470
v40c_05086,1,nframe_08471,data/images/nframe_08471.npy,TRAIN,8,orig_rule_05256
v40c_05086,2,nframe_08472,data/images/nframe_08472.npy,TRAIN,8,orig_rule_05256
v40c_05087,1,nframe_08473,data/images/nframe_08473.npy,TRAIN,8,orig_singleton_nframe_08473
v40c_05088,1,nframe_08474,data/images/nframe_08474.npy,TRAIN,8,orig_rule_05258
v40c_05088,2,nframe_08475,data/images/nframe_08475.npy,TRAIN,9,orig_rule_05258
v40c_05089,1,nframe_08476,data/images/nframe_08476.npy,TRAIN,7,orig_rule_05259
v40c_05089,2,nframe_08477,data/images/nframe_08477.npy,TRAIN,7,orig_rule_05259
v40c_05090,1,nframe_08478,data/images/nframe_08478.npy,TRAIN,8,orig_singleton_nframe_08478
v40c_05091,1,nframe_08479,data/images/nframe_08479.npy,TRAIN,8,orig_rule_05261
v40c_05091,2,nframe_08480,data/images/nframe_08480.npy,TRAIN,8,orig_rule_05261
v40c_05091,3,nframe_08481,data/images/nframe_08481.npy,TRAIN,9,orig_rule_05261
v40c_05091,4,nframe_08482,data/images/nframe_08482.npy,TRAIN,11,orig_rule_05261
v40c_05091,5,nframe_08483,data/images/nframe_08483.npy,TRAIN,10,orig_rule_05261
v40c_05091,6,nframe_08484,data/images/nframe_08484.npy,TRAIN,9,orig_rule_05261
v40c_05091,7,nframe_08485,data/images/nframe_08485.npy,TRAIN,10,orig_rule_05261
v40c_05091,8,nframe_08486,data/images/nframe_08486.npy,TRAIN,10,orig_rule_05261
v40c_05091,9,nframe_08487,data/images/nframe_08487.npy,TRAIN,10,orig_rule_05261
v40c_05091,10,nframe_08488,data/images/nframe_08488.npy,TRAIN,10,orig_rule_05261
v40c_05092,1,nframe_08489,data/images/nframe_08489.npy,TRAIN,10,orig_rule_05262
v40c_05092,2,nframe_08490,data/images/nframe_08490.npy,TRAIN,11,orig_rule_05262
v40c_05092,3,nframe_08491,data/images/nframe_08491.npy,TRAIN,10,orig_rule_05262
v40c_05092,4,nframe_08492,data/images/nframe_08492.npy,TRAIN,10,orig_rule_05262
v40c_05092,5,nframe_08493,data/images/nframe_08493.npy,TRAIN,10,orig_rule_05262
v40c_05092,6,nframe_08494,data/images/nframe_08494.npy,TRAIN,10,orig_rule_05262
v40c_05092,7,nframe_08495,data/images/nframe_08495.npy,TRAIN,10,orig_rule_05262
v40c_05092,8,nframe_08496,data/images/nframe_08496.npy,TRAIN,10,orig_rule_05262
v40c_05093,1,nframe_08497,data/images/nframe_08497.npy,TRAIN,10,orig_singleton_nframe_08497
v40c_05094,1,nframe_08498,data/images/nframe_08498.npy,TRAIN,9,orig_singleton_nframe_08498
v40c_05095,1,nframe_08499,data/images/nframe_08499.npy,TRAIN,10,orig_singleton_nframe_08499
v40c_05096,1,nframe_08500,data/images/nframe_08500.npy,TRAIN,13,orig_singleton_nframe_08500
v40c_05097,1,nframe_08501,data/images/nframe_08501.npy,TRAIN,12,orig_singleton_nframe_08501
v40c_05098,1,nframe_08502,data/images/nframe_08502.npy,TRAIN,13,orig_rule_05268
v40c_05098,2,nframe_08503,data/images/nframe_08503.npy,TRAIN,13,orig_rule_05268
v40c_05098,3,nframe_08504,data/images/nframe_08504.npy,TRAIN,13,orig_rule_05268
v40c_05099,1,nframe_08505,data/images/nframe_08505.npy,TRAIN,14,orig_singleton_nframe_08505
v40c_05100,1,nframe_08506,data/images/nframe_08506.npy,TRAIN,15,orig_singleton_nframe_08506
v40c_05101,1,nframe_08507,data/images/nframe_08507.npy,TRAIN,11,orig_rule_05271
v40c_05101,2,nframe_08508,data/images/nframe_08508.npy,TRAIN,11,orig_rule_05271
v40c_05101,3,nframe_08509,data/images/nframe_08509.npy,TRAIN,13,orig_rule_05271
v40c_05101,4,nframe_08510,data/images/nframe_08510.npy,TRAIN,13,orig_rule_05271
v40c_05102,1,nframe_08511,data/images/nframe_08511.npy,TRAIN,13,orig_singleton_nframe_08511
v40c_05103,1,nframe_08512,data/images/nframe_08512.npy,TRAIN,13,orig_rule_05273
v40c_05103,2,nframe_08513,data/images/nframe_08513.npy,TRAIN,12,orig_rule_05273
v40c_05103,3,nframe_08514,data/images/nframe_08514.npy,TRAIN,13,orig_rule_05273
v40c_05103,4,nframe_08515,data/images/nframe_08515.npy,TRAIN,14,orig_rule_05273
v40c_05103,5,nframe_08516,data/images/nframe_08516.npy,TRAIN,14,orig_rule_05273
v40c_05103,6,nframe_08517,data/images/nframe_08517.npy,TRAIN,13,orig_rule_05273
v40c_05103,7,nframe_08518,data/images/nframe_08518.npy,TRAIN,12,orig_rule_05273
v40c_05103,8,nframe_08519,data/images/nframe_08519.npy,TRAIN,12,orig_rule_05273
v40c_05103,9,nframe_08520,data/images/nframe_08520.npy,TRAIN,15,orig_rule_05273
v40c_05103,10,nframe_08521,data/images/nframe_08521.npy,TRAIN,14,orig_rule_05273
v40c_05104,1,nframe_08522,data/images/nframe_08522.npy,TRAIN,13,orig_rule_05274
v40c_05104,2,nframe_08523,data/images/nframe_08523.npy,TRAIN,12,orig_rule_05274
v40c_05105,1,nframe_08524,data/images/nframe_08524.npy,TRAIN,14,orig_singleton_nframe_08524
v40c_05106,1,nframe_08525,data/images/nframe_08525.npy,TRAIN,13,orig_singleton_nframe_08525
v40c_05107,1,nframe_08526,data/images/nframe_08526.npy,TRAIN,14,orig_singleton_nframe_08526
v40c_05108,1,nframe_08527,data/images/nframe_08527.npy,TRAIN,13,orig_rule_05278
v40c_05108,2,nframe_08528,data/images/nframe_08528.npy,TRAIN,14,orig_rule_05278
v40c_05108,3,nframe_08529,data/images/nframe_08529.npy,TRAIN,12,orig_rule_05278
v40c_05108,4,nframe_08530,data/images/nframe_08530.npy,TRAIN,12,orig_rule_05278
v40c_05108,5,nframe_08531,data/images/nframe_08531.npy,TRAIN,12,orig_rule_05278
v40c_05108,6,nframe_08532,data/images/nframe_08532.npy,TRAIN,12,orig_rule_05278
v40c_05108,7,nframe_08533,data/images/nframe_08533.npy,TRAIN,12,orig_rule_05278
v40c_05109,1,nframe_08534,data/images/nframe_08534.npy,TRAIN,12,orig_singleton_nframe_08534
v40c_05110,1,nframe_08535,data/images/nframe_08535.npy,TRAIN,14,orig_rule_05280
v40c_05110,2,nframe_08536,data/images/nframe_08536.npy,TRAIN,12,orig_rule_05280
v40c_05111,1,nframe_08537,data/images/nframe_08537.npy,TRAIN,12,orig_rule_05281
v40c_05111,2,nframe_08538,data/images/nframe_08538.npy,TRAIN,12,orig_rule_05281
v40c_05111,3,nframe_08539,data/images/nframe_08539.npy,TRAIN,14,orig_rule_05281
v40c_05111,4,nframe_08540,data/images/nframe_08540.npy,TRAIN,14,orig_rule_05281
v40c_05111,5,nframe_08541,data/images/nframe_08541.npy,TRAIN,12,orig_rule_05281
v40c_05111,6,nframe_08542,data/images/nframe_08542.npy,TRAIN,12,orig_rule_05281
v40c_05111,7,nframe_08543,data/images/nframe_08543.npy,TRAIN,12,orig_rule_05281
v40c_05111,8,nframe_08544,data/images/nframe_08544.npy,TRAIN,14,orig_rule_05281
v40c_05112,1,nframe_08545,data/images/nframe_08545.npy,TRAIN,11,orig_singleton_nframe_08545
v40c_05113,1,nframe_08546,data/images/nframe_08546.npy,TRAIN,13,orig_singleton_nframe_08546
v40c_05114,1,nframe_08547,data/images/nframe_08547.npy,TRAIN,11,orig_rule_05284
v40c_05114,2,nframe_08548,data/images/nframe_08548.npy,TRAIN,12,orig_rule_05284
v40c_05115,1,nframe_08549,data/images/nframe_08549.npy,TRAIN,9,orig_singleton_nframe_08549
v40c_05116,1,nframe_08550,data/images/nframe_08550.npy,TRAIN,12,orig_singleton_nframe_08550
v40c_05117,1,nframe_08551,data/images/nframe_08551.npy,TRAIN,9,orig_singleton_nframe_08551
v40c_05118,1,nframe_08552,data/images/nframe_08552.npy,TRAIN,8,orig_singleton_nframe_08552
v40c_05119,1,nframe_08553,data/images/nframe_08553.npy,TRAIN,8,orig_singleton_nframe_08553
v40c_05120,1,nframe_08554,data/images/nframe_08554.npy,TRAIN,11,orig_singleton_nframe_08554
v40c_05121,1,nframe_08555,data/images/nframe_08555.npy,TRAIN,9,orig_rule_05291
v40c_05121,2,nframe_08556,data/images/nframe_08556.npy,TRAIN,9,orig_rule_05291
v40c_05121,3,nframe_08557,data/images/nframe_08557.npy,TRAIN,10,orig_rule_05291
v40c_05121,4,nframe_08558,data/images/nframe_08558.npy,TRAIN,10,orig_rule_05291
v40c_05121,5,nframe_08559,data/images/nframe_08559.npy,TRAIN,10,orig_rule_05291
v40c_05121,6,nframe_08560,data/images/nframe_08560.npy,TRAIN,9,orig_rule_05291
v40c_05121,7,nframe_08561,data/images/nframe_08561.npy,TRAIN,9,orig_rule_05291
v40c_05121,8,nframe_08562,data/images/nframe_08562.npy,TRAIN,9,orig_rule_05291
v40c_05121,9,nframe_08563,data/images/nframe_08563.npy,TRAIN,8,orig_rule_05291
v40c_05122,1,nframe_08564,data/images/nframe_08564.npy,TRAIN,8,orig_singleton_nframe_08564
v40c_05123,1,nframe_08566,data/images/nframe_08566.npy,TRAIN,8,orig_singleton_nframe_08566
v40c_05124,1,nframe_08567,data/images/nframe_08567.npy,TRAIN,7,orig_rule_05294
v40c_05124,2,nframe_08568,data/images/nframe_08568.npy,TRAIN,6,orig_rule_05294
v40c_05125,1,nframe_08569,data/images/nframe_08569.npy,TRAIN,8,orig_rule_05295
v40c_05125,2,nframe_08570,data/images/nframe_08570.npy,TRAIN,6,orig_rule_05295
v40c_05126,1,nframe_08571,data/images/nframe_08571.npy,TRAIN,7,orig_rule_05296
v40c_05126,2,nframe_08572,data/images/nframe_08572.npy,TRAIN,8,orig_rule_05296
v40c_05127,1,nframe_08573,data/images/nframe_08573.npy,TRAIN,7,orig_rule_05297
v40c_05127,2,nframe_08574,data/images/nframe_08574.npy,TRAIN,7,orig_rule_05297
v40c_05127,3,nframe_08575,data/images/nframe_08575.npy,TRAIN,6,orig_rule_05297
v40c_05127,4,nframe_08576,data/images/nframe_08576.npy,TRAIN,6,orig_rule_05297
v40c_05127,5,nframe_08577,data/images/nframe_08577.npy,TRAIN,7,orig_rule_05297
v40c_05127,6,nframe_08578,data/images/nframe_08578.npy,TRAIN,6,orig_rule_05297
v40c_05127,7,nframe_08579,data/images/nframe_08579.npy,TRAIN,6,orig_rule_05297
v40c_05127,8,nframe_08580,data/images/nframe_08580.npy,TRAIN,6,orig_rule_05297
v40c_05127,9,nframe_08582,data/images/nframe_08582.npy,TRAIN,6,orig_rule_05297
v40c_05127,10,nframe_08591,data/images/nframe_08591.npy,TRAIN,6,orig_rule_05297
v40c_05128,1,nframe_08581,data/images/nframe_08581.npy,TRAIN,6,orig_rule_05298
v40c_05128,2,nframe_08586,data/images/nframe_08586.npy,TRAIN,6,orig_rule_05298
v40c_05128,3,nframe_08587,data/images/nframe_08587.npy,TRAIN,6,orig_rule_05298
v40c_05128,4,nframe_08588,data/images/nframe_08588.npy,TRAIN,8,orig_rule_05298
v40c_05128,5,nframe_08589,data/images/nframe_08589.npy,TRAIN,8,orig_rule_05298
v40c_05128,6,nframe_08590,data/images/nframe_08590.npy,TRAIN,7,orig_rule_05298
v40c_05128,7,nframe_08592,data/images/nframe_08592.npy,TRAIN,6,orig_rule_05298
v40c_05128,8,nframe_08593,data/images/nframe_08593.npy,TRAIN,6,orig_rule_05298
v40c_05128,9,nframe_08594,data/images/nframe_08594.npy,TRAIN,6,orig_rule_05298
v40c_05128,10,nframe_08595,data/images/nframe_08595.npy,TRAIN,7,orig_rule_05298
v40c_05128,11,nframe_08596,data/images/nframe_08596.npy,TRAIN,7,orig_rule_05298
v40c_05129,1,nframe_08583,data/images/nframe_08583.npy,TRAIN,6,orig_rule_05299
v40c_05129,2,nframe_08584,data/images/nframe_08584.npy,TRAIN,6,orig_rule_05299
v40c_05130,1,nframe_08585,data/images/nframe_08585.npy,TRAIN,6,orig_singleton_nframe_08585
v40c_05131,1,nframe_08597,data/images/nframe_08597.npy,TRAIN,6,orig_singleton_nframe_08597
v40c_05132,1,nframe_08598,data/images/nframe_08598.npy,TRAIN,6,orig_rule_05302
v40c_05132,2,nframe_08599,data/images/nframe_08599.npy,TRAIN,6,orig_rule_05302
v40c_05132,3,nframe_08600,data/images/nframe_08600.npy,TRAIN,5,orig_rule_05302
v40c_05132,4,nframe_08601,data/images/nframe_08601.npy,TRAIN,5,orig_rule_05302
v40c_05132,5,nframe_08602,data/images/nframe_08602.npy,TRAIN,5,orig_rule_05302
v40c_05132,6,nframe_08603,data/images/nframe_08603.npy,TRAIN,5,orig_rule_05302
v40c_05132,7,nframe_08604,data/images/nframe_08604.npy,TRAIN,5,orig_rule_05302
v40c_05132,8,nframe_08605,data/images/nframe_08605.npy,TRAIN,5,orig_rule_05302
v40c_05132,9,nframe_08606,data/images/nframe_08606.npy,TRAIN,5,orig_rule_05302
v40c_05133,1,nframe_08607,data/images/nframe_08607.npy,TRAIN,5,orig_singleton_nframe_08607
v40c_05134,1,nframe_08608,data/images/nframe_08608.npy,TRAIN,4,orig_singleton_nframe_08608
v40c_05135,1,nframe_08609,data/images/nframe_08609.npy,TRAIN,5,orig_singleton_nframe_08609
v40c_05136,1,nframe_08610,data/images/nframe_08610.npy,TRAIN,5,orig_rule_05306
v40c_05136,2,nframe_08650,data/images/nframe_08650.npy,TRAIN,3,orig_rule_05306
v40c_05137,1,nframe_08611,data/images/nframe_08611.npy,TRAIN,3,orig_singleton_nframe_08611
v40c_05138,1,nframe_08615,data/images/nframe_08615.npy,TRAIN,1,orig_singleton_nframe_08615
v40c_05139,1,nframe_08616,data/images/nframe_08616.npy,TRAIN,1,orig_rule_05309
