sequence	frame_index	rgb	ir	event	gt_rgb	gt_ir	rgb_annotation_rows	ir_annotation_rows	annotation_state
1864	1401	E:\MM-UAV_extracted\MMMUAV\train\1864\rgb_frame\1401.jpg	E:\MM-UAV_extracted\MMMUAV\train\1864\ir_frame\1401.jpg	E:\MM-UAV_extracted\MMMUAV\train\1864\event_frame\1401.jpg	E:\MM-UAV_extracted\MMMUAV\train\1864\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1864\gt_ir\gt.txt	1	1	SOURCE_GT_ROW_PRESENT
1864	1421	E:\MM-UAV_extracted\MMMUAV\train\1864\rgb_frame\1421.jpg	E:\MM-UAV_extracted\MMMUAV\train\1864\ir_frame\1421.jpg	E:\MM-UAV_extracted\MMMUAV\train\1864\event_frame\1421.jpg	E:\MM-UAV_extracted\MMMUAV\train\1864\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1864\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1864	1441	E:\MM-UAV_extracted\MMMUAV\train\1864\rgb_frame\1441.jpg	E:\MM-UAV_extracted\MMMUAV\train\1864\ir_frame\1441.jpg	E:\MM-UAV_extracted\MMMUAV\train\1864\event_frame\1441.jpg	E:\MM-UAV_extracted\MMMUAV\train\1864\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1864\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1864	1461	E:\MM-UAV_extracted\MMMUAV\train\1864\rgb_frame\1461.jpg	E:\MM-UAV_extracted\MMMUAV\train\1864\ir_frame\1461.jpg	E:\MM-UAV_extracted\MMMUAV\train\1864\event_frame\1461.jpg	E:\MM-UAV_extracted\MMMUAV\train\1864\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1864\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1864	1481	E:\MM-UAV_extracted\MMMUAV\train\1864\rgb_frame\1481.jpg	E:\MM-UAV_extracted\MMMUAV\train\1864\ir_frame\1481.jpg	E:\MM-UAV_extracted\MMMUAV\train\1864\event_frame\1481.jpg	E:\MM-UAV_extracted\MMMUAV\train\1864\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1864\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1864	1501	E:\MM-UAV_extracted\MMMUAV\train\1864\rgb_frame\1501.jpg	E:\MM-UAV_extracted\MMMUAV\train\1864\ir_frame\1501.jpg	E:\MM-UAV_extracted\MMMUAV\train\1864\event_frame\1501.jpg	E:\MM-UAV_extracted\MMMUAV\train\1864\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1864\gt_ir\gt.txt	1	1	SOURCE_GT_ROW_PRESENT
1864	1521	E:\MM-UAV_extracted\MMMUAV\train\1864\rgb_frame\1521.jpg	E:\MM-UAV_extracted\MMMUAV\train\1864\ir_frame\1521.jpg	E:\MM-UAV_extracted\MMMUAV\train\1864\event_frame\1521.jpg	E:\MM-UAV_extracted\MMMUAV\train\1864\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1864\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1864	1541	E:\MM-UAV_extracted\MMMUAV\train\1864\rgb_frame\1541.jpg	E:\MM-UAV_extracted\MMMUAV\train\1864\ir_frame\1541.jpg	E:\MM-UAV_extracted\MMMUAV\train\1864\event_frame\1541.jpg	E:\MM-UAV_extracted\MMMUAV\train\1864\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1864\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1864	1561	E:\MM-UAV_extracted\MMMUAV\train\1864\rgb_frame\1561.jpg	E:\MM-UAV_extracted\MMMUAV\train\1864\ir_frame\1561.jpg	E:\MM-UAV_extracted\MMMUAV\train\1864\event_frame\1561.jpg	E:\MM-UAV_extracted\MMMUAV\train\1864\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1864\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1864	1581	E:\MM-UAV_extracted\MMMUAV\train\1864\rgb_frame\1581.jpg	E:\MM-UAV_extracted\MMMUAV\train\1864\ir_frame\1581.jpg	E:\MM-UAV_extracted\MMMUAV\train\1864\event_frame\1581.jpg	E:\MM-UAV_extracted\MMMUAV\train\1864\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1864\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1864	1601	E:\MM-UAV_extracted\MMMUAV\train\1864\rgb_frame\1601.jpg	E:\MM-UAV_extracted\MMMUAV\train\1864\ir_frame\1601.jpg	E:\MM-UAV_extracted\MMMUAV\train\1864\event_frame\1601.jpg	E:\MM-UAV_extracted\MMMUAV\train\1864\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1864\gt_ir\gt.txt	1	1	SOURCE_GT_ROW_PRESENT
1864	1621	E:\MM-UAV_extracted\MMMUAV\train\1864\rgb_frame\1621.jpg	E:\MM-UAV_extracted\MMMUAV\train\1864\ir_frame\1621.jpg	E:\MM-UAV_extracted\MMMUAV\train\1864\event_frame\1621.jpg	E:\MM-UAV_extracted\MMMUAV\train\1864\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1864\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1864	1641	E:\MM-UAV_extracted\MMMUAV\train\1864\rgb_frame\1641.jpg	E:\MM-UAV_extracted\MMMUAV\train\1864\ir_frame\1641.jpg	E:\MM-UAV_extracted\MMMUAV\train\1864\event_frame\1641.jpg	E:\MM-UAV_extracted\MMMUAV\train\1864\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1864\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1864	1661	E:\MM-UAV_extracted\MMMUAV\train\1864\rgb_frame\1661.jpg	E:\MM-UAV_extracted\MMMUAV\train\1864\ir_frame\1661.jpg	E:\MM-UAV_extracted\MMMUAV\train\1864\event_frame\1661.jpg	E:\MM-UAV_extracted\MMMUAV\train\1864\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1864\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1864	1681	E:\MM-UAV_extracted\MMMUAV\train\1864\rgb_frame\1681.jpg	E:\MM-UAV_extracted\MMMUAV\train\1864\ir_frame\1681.jpg	E:\MM-UAV_extracted\MMMUAV\train\1864\event_frame\1681.jpg	E:\MM-UAV_extracted\MMMUAV\train\1864\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1864\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1864	1701	E:\MM-UAV_extracted\MMMUAV\train\1864\rgb_frame\1701.jpg	E:\MM-UAV_extracted\MMMUAV\train\1864\ir_frame\1701.jpg	E:\MM-UAV_extracted\MMMUAV\train\1864\event_frame\1701.jpg	E:\MM-UAV_extracted\MMMUAV\train\1864\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1864\gt_ir\gt.txt	1	1	SOURCE_GT_ROW_PRESENT
1864	1721	E:\MM-UAV_extracted\MMMUAV\train\1864\rgb_frame\1721.jpg	E:\MM-UAV_extracted\MMMUAV\train\1864\ir_frame\1721.jpg	E:\MM-UAV_extracted\MMMUAV\train\1864\event_frame\1721.jpg	E:\MM-UAV_extracted\MMMUAV\train\1864\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1864\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1864	1741	E:\MM-UAV_extracted\MMMUAV\train\1864\rgb_frame\1741.jpg	E:\MM-UAV_extracted\MMMUAV\train\1864\ir_frame\1741.jpg	E:\MM-UAV_extracted\MMMUAV\train\1864\event_frame\1741.jpg	E:\MM-UAV_extracted\MMMUAV\train\1864\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1864\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1864	1761	E:\MM-UAV_extracted\MMMUAV\train\1864\rgb_frame\1761.jpg	E:\MM-UAV_extracted\MMMUAV\train\1864\ir_frame\1761.jpg	E:\MM-UAV_extracted\MMMUAV\train\1864\event_frame\1761.jpg	E:\MM-UAV_extracted\MMMUAV\train\1864\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1864\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1864	1781	E:\MM-UAV_extracted\MMMUAV\train\1864\rgb_frame\1781.jpg	E:\MM-UAV_extracted\MMMUAV\train\1864\ir_frame\1781.jpg	E:\MM-UAV_extracted\MMMUAV\train\1864\event_frame\1781.jpg	E:\MM-UAV_extracted\MMMUAV\train\1864\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1864\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1864	1801	E:\MM-UAV_extracted\MMMUAV\train\1864\rgb_frame\1801.jpg	E:\MM-UAV_extracted\MMMUAV\train\1864\ir_frame\1801.jpg	E:\MM-UAV_extracted\MMMUAV\train\1864\event_frame\1801.jpg	E:\MM-UAV_extracted\MMMUAV\train\1864\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1864\gt_ir\gt.txt	1	1	SOURCE_GT_ROW_PRESENT
1864	1821	E:\MM-UAV_extracted\MMMUAV\train\1864\rgb_frame\1821.jpg	E:\MM-UAV_extracted\MMMUAV\train\1864\ir_frame\1821.jpg	E:\MM-UAV_extracted\MMMUAV\train\1864\event_frame\1821.jpg	E:\MM-UAV_extracted\MMMUAV\train\1864\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1864\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1864	1841	E:\MM-UAV_extracted\MMMUAV\train\1864\rgb_frame\1841.jpg	E:\MM-UAV_extracted\MMMUAV\train\1864\ir_frame\1841.jpg	E:\MM-UAV_extracted\MMMUAV\train\1864\event_frame\1841.jpg	E:\MM-UAV_extracted\MMMUAV\train\1864\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1864\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1864	1861	E:\MM-UAV_extracted\MMMUAV\train\1864\rgb_frame\1861.jpg	E:\MM-UAV_extracted\MMMUAV\train\1864\ir_frame\1861.jpg	E:\MM-UAV_extracted\MMMUAV\train\1864\event_frame\1861.jpg	E:\MM-UAV_extracted\MMMUAV\train\1864\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1864\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1864	1881	E:\MM-UAV_extracted\MMMUAV\train\1864\rgb_frame\1881.jpg	E:\MM-UAV_extracted\MMMUAV\train\1864\ir_frame\1881.jpg	E:\MM-UAV_extracted\MMMUAV\train\1864\event_frame\1881.jpg	E:\MM-UAV_extracted\MMMUAV\train\1864\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1864\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1864	1901	E:\MM-UAV_extracted\MMMUAV\train\1864\rgb_frame\1901.jpg	E:\MM-UAV_extracted\MMMUAV\train\1864\ir_frame\1901.jpg	E:\MM-UAV_extracted\MMMUAV\train\1864\event_frame\1901.jpg	E:\MM-UAV_extracted\MMMUAV\train\1864\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1864\gt_ir\gt.txt	1	1	SOURCE_GT_ROW_PRESENT
1864	1921	E:\MM-UAV_extracted\MMMUAV\train\1864\rgb_frame\1921.jpg	E:\MM-UAV_extracted\MMMUAV\train\1864\ir_frame\1921.jpg	E:\MM-UAV_extracted\MMMUAV\train\1864\event_frame\1921.jpg	E:\MM-UAV_extracted\MMMUAV\train\1864\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1864\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1864	1941	E:\MM-UAV_extracted\MMMUAV\train\1864\rgb_frame\1941.jpg	E:\MM-UAV_extracted\MMMUAV\train\1864\ir_frame\1941.jpg	E:\MM-UAV_extracted\MMMUAV\train\1864\event_frame\1941.jpg	E:\MM-UAV_extracted\MMMUAV\train\1864\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1864\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1864	1961	E:\MM-UAV_extracted\MMMUAV\train\1864\rgb_frame\1961.jpg	E:\MM-UAV_extracted\MMMUAV\train\1864\ir_frame\1961.jpg	E:\MM-UAV_extracted\MMMUAV\train\1864\event_frame\1961.jpg	E:\MM-UAV_extracted\MMMUAV\train\1864\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1864\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1864	1981	E:\MM-UAV_extracted\MMMUAV\train\1864\rgb_frame\1981.jpg	E:\MM-UAV_extracted\MMMUAV\train\1864\ir_frame\1981.jpg	E:\MM-UAV_extracted\MMMUAV\train\1864\event_frame\1981.jpg	E:\MM-UAV_extracted\MMMUAV\train\1864\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1864\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1864	2001	E:\MM-UAV_extracted\MMMUAV\train\1864\rgb_frame\2001.jpg	E:\MM-UAV_extracted\MMMUAV\train\1864\ir_frame\2001.jpg	E:\MM-UAV_extracted\MMMUAV\train\1864\event_frame\2001.jpg	E:\MM-UAV_extracted\MMMUAV\train\1864\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1864\gt_ir\gt.txt	1	1	SOURCE_GT_ROW_PRESENT
1864	2021	E:\MM-UAV_extracted\MMMUAV\train\1864\rgb_frame\2021.jpg	E:\MM-UAV_extracted\MMMUAV\train\1864\ir_frame\2021.jpg	E:\MM-UAV_extracted\MMMUAV\train\1864\event_frame\2021.jpg	E:\MM-UAV_extracted\MMMUAV\train\1864\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1864\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1864	2041	E:\MM-UAV_extracted\MMMUAV\train\1864\rgb_frame\2041.jpg	E:\MM-UAV_extracted\MMMUAV\train\1864\ir_frame\2041.jpg	E:\MM-UAV_extracted\MMMUAV\train\1864\event_frame\2041.jpg	E:\MM-UAV_extracted\MMMUAV\train\1864\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1864\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1864	2061	E:\MM-UAV_extracted\MMMUAV\train\1864\rgb_frame\2061.jpg	E:\MM-UAV_extracted\MMMUAV\train\1864\ir_frame\2061.jpg	E:\MM-UAV_extracted\MMMUAV\train\1864\event_frame\2061.jpg	E:\MM-UAV_extracted\MMMUAV\train\1864\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1864\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1864	2081	E:\MM-UAV_extracted\MMMUAV\train\1864\rgb_frame\2081.jpg	E:\MM-UAV_extracted\MMMUAV\train\1864\ir_frame\2081.jpg	E:\MM-UAV_extracted\MMMUAV\train\1864\event_frame\2081.jpg	E:\MM-UAV_extracted\MMMUAV\train\1864\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1864\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1864	2101	E:\MM-UAV_extracted\MMMUAV\train\1864\rgb_frame\2101.jpg	E:\MM-UAV_extracted\MMMUAV\train\1864\ir_frame\2101.jpg	E:\MM-UAV_extracted\MMMUAV\train\1864\event_frame\2101.jpg	E:\MM-UAV_extracted\MMMUAV\train\1864\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1864\gt_ir\gt.txt	1	1	SOURCE_GT_ROW_PRESENT
1865	1	E:\MM-UAV_extracted\MMMUAV\train\1865\rgb_frame\0001.jpg	E:\MM-UAV_extracted\MMMUAV\train\1865\ir_frame\0001.jpg	E:\MM-UAV_extracted\MMMUAV\train\1865\event_frame\0001.jpg	E:\MM-UAV_extracted\MMMUAV\train\1865\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1865\gt_ir\gt.txt	1	1	SOURCE_GT_ROW_PRESENT
1865	21	E:\MM-UAV_extracted\MMMUAV\train\1865\rgb_frame\0021.jpg	E:\MM-UAV_extracted\MMMUAV\train\1865\ir_frame\0021.jpg	E:\MM-UAV_extracted\MMMUAV\train\1865\event_frame\0021.jpg	E:\MM-UAV_extracted\MMMUAV\train\1865\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1865\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1865	41	E:\MM-UAV_extracted\MMMUAV\train\1865\rgb_frame\0041.jpg	E:\MM-UAV_extracted\MMMUAV\train\1865\ir_frame\0041.jpg	E:\MM-UAV_extracted\MMMUAV\train\1865\event_frame\0041.jpg	E:\MM-UAV_extracted\MMMUAV\train\1865\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1865\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1865	61	E:\MM-UAV_extracted\MMMUAV\train\1865\rgb_frame\0061.jpg	E:\MM-UAV_extracted\MMMUAV\train\1865\ir_frame\0061.jpg	E:\MM-UAV_extracted\MMMUAV\train\1865\event_frame\0061.jpg	E:\MM-UAV_extracted\MMMUAV\train\1865\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1865\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1865	81	E:\MM-UAV_extracted\MMMUAV\train\1865\rgb_frame\0081.jpg	E:\MM-UAV_extracted\MMMUAV\train\1865\ir_frame\0081.jpg	E:\MM-UAV_extracted\MMMUAV\train\1865\event_frame\0081.jpg	E:\MM-UAV_extracted\MMMUAV\train\1865\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1865\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1865	101	E:\MM-UAV_extracted\MMMUAV\train\1865\rgb_frame\0101.jpg	E:\MM-UAV_extracted\MMMUAV\train\1865\ir_frame\0101.jpg	E:\MM-UAV_extracted\MMMUAV\train\1865\event_frame\0101.jpg	E:\MM-UAV_extracted\MMMUAV\train\1865\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1865\gt_ir\gt.txt	1	1	SOURCE_GT_ROW_PRESENT
1865	121	E:\MM-UAV_extracted\MMMUAV\train\1865\rgb_frame\0121.jpg	E:\MM-UAV_extracted\MMMUAV\train\1865\ir_frame\0121.jpg	E:\MM-UAV_extracted\MMMUAV\train\1865\event_frame\0121.jpg	E:\MM-UAV_extracted\MMMUAV\train\1865\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1865\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1865	141	E:\MM-UAV_extracted\MMMUAV\train\1865\rgb_frame\0141.jpg	E:\MM-UAV_extracted\MMMUAV\train\1865\ir_frame\0141.jpg	E:\MM-UAV_extracted\MMMUAV\train\1865\event_frame\0141.jpg	E:\MM-UAV_extracted\MMMUAV\train\1865\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1865\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1865	161	E:\MM-UAV_extracted\MMMUAV\train\1865\rgb_frame\0161.jpg	E:\MM-UAV_extracted\MMMUAV\train\1865\ir_frame\0161.jpg	E:\MM-UAV_extracted\MMMUAV\train\1865\event_frame\0161.jpg	E:\MM-UAV_extracted\MMMUAV\train\1865\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1865\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1865	181	E:\MM-UAV_extracted\MMMUAV\train\1865\rgb_frame\0181.jpg	E:\MM-UAV_extracted\MMMUAV\train\1865\ir_frame\0181.jpg	E:\MM-UAV_extracted\MMMUAV\train\1865\event_frame\0181.jpg	E:\MM-UAV_extracted\MMMUAV\train\1865\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1865\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1865	201	E:\MM-UAV_extracted\MMMUAV\train\1865\rgb_frame\0201.jpg	E:\MM-UAV_extracted\MMMUAV\train\1865\ir_frame\0201.jpg	E:\MM-UAV_extracted\MMMUAV\train\1865\event_frame\0201.jpg	E:\MM-UAV_extracted\MMMUAV\train\1865\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1865\gt_ir\gt.txt	1	1	SOURCE_GT_ROW_PRESENT
1865	221	E:\MM-UAV_extracted\MMMUAV\train\1865\rgb_frame\0221.jpg	E:\MM-UAV_extracted\MMMUAV\train\1865\ir_frame\0221.jpg	E:\MM-UAV_extracted\MMMUAV\train\1865\event_frame\0221.jpg	E:\MM-UAV_extracted\MMMUAV\train\1865\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1865\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1865	241	E:\MM-UAV_extracted\MMMUAV\train\1865\rgb_frame\0241.jpg	E:\MM-UAV_extracted\MMMUAV\train\1865\ir_frame\0241.jpg	E:\MM-UAV_extracted\MMMUAV\train\1865\event_frame\0241.jpg	E:\MM-UAV_extracted\MMMUAV\train\1865\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1865\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1865	261	E:\MM-UAV_extracted\MMMUAV\train\1865\rgb_frame\0261.jpg	E:\MM-UAV_extracted\MMMUAV\train\1865\ir_frame\0261.jpg	E:\MM-UAV_extracted\MMMUAV\train\1865\event_frame\0261.jpg	E:\MM-UAV_extracted\MMMUAV\train\1865\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1865\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1865	281	E:\MM-UAV_extracted\MMMUAV\train\1865\rgb_frame\0281.jpg	E:\MM-UAV_extracted\MMMUAV\train\1865\ir_frame\0281.jpg	E:\MM-UAV_extracted\MMMUAV\train\1865\event_frame\0281.jpg	E:\MM-UAV_extracted\MMMUAV\train\1865\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1865\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1865	301	E:\MM-UAV_extracted\MMMUAV\train\1865\rgb_frame\0301.jpg	E:\MM-UAV_extracted\MMMUAV\train\1865\ir_frame\0301.jpg	E:\MM-UAV_extracted\MMMUAV\train\1865\event_frame\0301.jpg	E:\MM-UAV_extracted\MMMUAV\train\1865\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1865\gt_ir\gt.txt	1	1	SOURCE_GT_ROW_PRESENT
1865	321	E:\MM-UAV_extracted\MMMUAV\train\1865\rgb_frame\0321.jpg	E:\MM-UAV_extracted\MMMUAV\train\1865\ir_frame\0321.jpg	E:\MM-UAV_extracted\MMMUAV\train\1865\event_frame\0321.jpg	E:\MM-UAV_extracted\MMMUAV\train\1865\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1865\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1865	341	E:\MM-UAV_extracted\MMMUAV\train\1865\rgb_frame\0341.jpg	E:\MM-UAV_extracted\MMMUAV\train\1865\ir_frame\0341.jpg	E:\MM-UAV_extracted\MMMUAV\train\1865\event_frame\0341.jpg	E:\MM-UAV_extracted\MMMUAV\train\1865\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1865\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1865	361	E:\MM-UAV_extracted\MMMUAV\train\1865\rgb_frame\0361.jpg	E:\MM-UAV_extracted\MMMUAV\train\1865\ir_frame\0361.jpg	E:\MM-UAV_extracted\MMMUAV\train\1865\event_frame\0361.jpg	E:\MM-UAV_extracted\MMMUAV\train\1865\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1865\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1865	381	E:\MM-UAV_extracted\MMMUAV\train\1865\rgb_frame\0381.jpg	E:\MM-UAV_extracted\MMMUAV\train\1865\ir_frame\0381.jpg	E:\MM-UAV_extracted\MMMUAV\train\1865\event_frame\0381.jpg	E:\MM-UAV_extracted\MMMUAV\train\1865\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1865\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1865	401	E:\MM-UAV_extracted\MMMUAV\train\1865\rgb_frame\0401.jpg	E:\MM-UAV_extracted\MMMUAV\train\1865\ir_frame\0401.jpg	E:\MM-UAV_extracted\MMMUAV\train\1865\event_frame\0401.jpg	E:\MM-UAV_extracted\MMMUAV\train\1865\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1865\gt_ir\gt.txt	1	1	SOURCE_GT_ROW_PRESENT
1865	421	E:\MM-UAV_extracted\MMMUAV\train\1865\rgb_frame\0421.jpg	E:\MM-UAV_extracted\MMMUAV\train\1865\ir_frame\0421.jpg	E:\MM-UAV_extracted\MMMUAV\train\1865\event_frame\0421.jpg	E:\MM-UAV_extracted\MMMUAV\train\1865\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1865\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1865	441	E:\MM-UAV_extracted\MMMUAV\train\1865\rgb_frame\0441.jpg	E:\MM-UAV_extracted\MMMUAV\train\1865\ir_frame\0441.jpg	E:\MM-UAV_extracted\MMMUAV\train\1865\event_frame\0441.jpg	E:\MM-UAV_extracted\MMMUAV\train\1865\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1865\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1865	461	E:\MM-UAV_extracted\MMMUAV\train\1865\rgb_frame\0461.jpg	E:\MM-UAV_extracted\MMMUAV\train\1865\ir_frame\0461.jpg	E:\MM-UAV_extracted\MMMUAV\train\1865\event_frame\0461.jpg	E:\MM-UAV_extracted\MMMUAV\train\1865\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1865\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1865	481	E:\MM-UAV_extracted\MMMUAV\train\1865\rgb_frame\0481.jpg	E:\MM-UAV_extracted\MMMUAV\train\1865\ir_frame\0481.jpg	E:\MM-UAV_extracted\MMMUAV\train\1865\event_frame\0481.jpg	E:\MM-UAV_extracted\MMMUAV\train\1865\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1865\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
