sequence	frame_index	rgb	ir	event	gt_rgb	gt_ir	rgb_annotation_rows	ir_annotation_rows	annotation_state
1697	1661	E:\MM-UAV_extracted\MMMUAV\train\1697\rgb_frame\1661.jpg	E:\MM-UAV_extracted\MMMUAV\train\1697\ir_frame\1661.jpg	E:\MM-UAV_extracted\MMMUAV\train\1697\event_frame\1661.jpg	E:\MM-UAV_extracted\MMMUAV\train\1697\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1697\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1697	1681	E:\MM-UAV_extracted\MMMUAV\train\1697\rgb_frame\1681.jpg	E:\MM-UAV_extracted\MMMUAV\train\1697\ir_frame\1681.jpg	E:\MM-UAV_extracted\MMMUAV\train\1697\event_frame\1681.jpg	E:\MM-UAV_extracted\MMMUAV\train\1697\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1697\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1697	1701	E:\MM-UAV_extracted\MMMUAV\train\1697\rgb_frame\1701.jpg	E:\MM-UAV_extracted\MMMUAV\train\1697\ir_frame\1701.jpg	E:\MM-UAV_extracted\MMMUAV\train\1697\event_frame\1701.jpg	E:\MM-UAV_extracted\MMMUAV\train\1697\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1697\gt_ir\gt.txt	3	3	SOURCE_GT_ROW_PRESENT
1697	1721	E:\MM-UAV_extracted\MMMUAV\train\1697\rgb_frame\1721.jpg	E:\MM-UAV_extracted\MMMUAV\train\1697\ir_frame\1721.jpg	E:\MM-UAV_extracted\MMMUAV\train\1697\event_frame\1721.jpg	E:\MM-UAV_extracted\MMMUAV\train\1697\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1697\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1697	1741	E:\MM-UAV_extracted\MMMUAV\train\1697\rgb_frame\1741.jpg	E:\MM-UAV_extracted\MMMUAV\train\1697\ir_frame\1741.jpg	E:\MM-UAV_extracted\MMMUAV\train\1697\event_frame\1741.jpg	E:\MM-UAV_extracted\MMMUAV\train\1697\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1697\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1697	1761	E:\MM-UAV_extracted\MMMUAV\train\1697\rgb_frame\1761.jpg	E:\MM-UAV_extracted\MMMUAV\train\1697\ir_frame\1761.jpg	E:\MM-UAV_extracted\MMMUAV\train\1697\event_frame\1761.jpg	E:\MM-UAV_extracted\MMMUAV\train\1697\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1697\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1697	1781	E:\MM-UAV_extracted\MMMUAV\train\1697\rgb_frame\1781.jpg	E:\MM-UAV_extracted\MMMUAV\train\1697\ir_frame\1781.jpg	E:\MM-UAV_extracted\MMMUAV\train\1697\event_frame\1781.jpg	E:\MM-UAV_extracted\MMMUAV\train\1697\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1697\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1697	1801	E:\MM-UAV_extracted\MMMUAV\train\1697\rgb_frame\1801.jpg	E:\MM-UAV_extracted\MMMUAV\train\1697\ir_frame\1801.jpg	E:\MM-UAV_extracted\MMMUAV\train\1697\event_frame\1801.jpg	E:\MM-UAV_extracted\MMMUAV\train\1697\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1697\gt_ir\gt.txt	3	3	SOURCE_GT_ROW_PRESENT
1697	1821	E:\MM-UAV_extracted\MMMUAV\train\1697\rgb_frame\1821.jpg	E:\MM-UAV_extracted\MMMUAV\train\1697\ir_frame\1821.jpg	E:\MM-UAV_extracted\MMMUAV\train\1697\event_frame\1821.jpg	E:\MM-UAV_extracted\MMMUAV\train\1697\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1697\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1697	1841	E:\MM-UAV_extracted\MMMUAV\train\1697\rgb_frame\1841.jpg	E:\MM-UAV_extracted\MMMUAV\train\1697\ir_frame\1841.jpg	E:\MM-UAV_extracted\MMMUAV\train\1697\event_frame\1841.jpg	E:\MM-UAV_extracted\MMMUAV\train\1697\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1697\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1697	1861	E:\MM-UAV_extracted\MMMUAV\train\1697\rgb_frame\1861.jpg	E:\MM-UAV_extracted\MMMUAV\train\1697\ir_frame\1861.jpg	E:\MM-UAV_extracted\MMMUAV\train\1697\event_frame\1861.jpg	E:\MM-UAV_extracted\MMMUAV\train\1697\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1697\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1697	1881	E:\MM-UAV_extracted\MMMUAV\train\1697\rgb_frame\1881.jpg	E:\MM-UAV_extracted\MMMUAV\train\1697\ir_frame\1881.jpg	E:\MM-UAV_extracted\MMMUAV\train\1697\event_frame\1881.jpg	E:\MM-UAV_extracted\MMMUAV\train\1697\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1697\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1697	1901	E:\MM-UAV_extracted\MMMUAV\train\1697\rgb_frame\1901.jpg	E:\MM-UAV_extracted\MMMUAV\train\1697\ir_frame\1901.jpg	E:\MM-UAV_extracted\MMMUAV\train\1697\event_frame\1901.jpg	E:\MM-UAV_extracted\MMMUAV\train\1697\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1697\gt_ir\gt.txt	3	3	SOURCE_GT_ROW_PRESENT
1697	1921	E:\MM-UAV_extracted\MMMUAV\train\1697\rgb_frame\1921.jpg	E:\MM-UAV_extracted\MMMUAV\train\1697\ir_frame\1921.jpg	E:\MM-UAV_extracted\MMMUAV\train\1697\event_frame\1921.jpg	E:\MM-UAV_extracted\MMMUAV\train\1697\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1697\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1697	1941	E:\MM-UAV_extracted\MMMUAV\train\1697\rgb_frame\1941.jpg	E:\MM-UAV_extracted\MMMUAV\train\1697\ir_frame\1941.jpg	E:\MM-UAV_extracted\MMMUAV\train\1697\event_frame\1941.jpg	E:\MM-UAV_extracted\MMMUAV\train\1697\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1697\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1697	1961	E:\MM-UAV_extracted\MMMUAV\train\1697\rgb_frame\1961.jpg	E:\MM-UAV_extracted\MMMUAV\train\1697\ir_frame\1961.jpg	E:\MM-UAV_extracted\MMMUAV\train\1697\event_frame\1961.jpg	E:\MM-UAV_extracted\MMMUAV\train\1697\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1697\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1697	1981	E:\MM-UAV_extracted\MMMUAV\train\1697\rgb_frame\1981.jpg	E:\MM-UAV_extracted\MMMUAV\train\1697\ir_frame\1981.jpg	E:\MM-UAV_extracted\MMMUAV\train\1697\event_frame\1981.jpg	E:\MM-UAV_extracted\MMMUAV\train\1697\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1697\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1697	2001	E:\MM-UAV_extracted\MMMUAV\train\1697\rgb_frame\2001.jpg	E:\MM-UAV_extracted\MMMUAV\train\1697\ir_frame\2001.jpg	E:\MM-UAV_extracted\MMMUAV\train\1697\event_frame\2001.jpg	E:\MM-UAV_extracted\MMMUAV\train\1697\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1697\gt_ir\gt.txt	3	3	SOURCE_GT_ROW_PRESENT
1697	2021	E:\MM-UAV_extracted\MMMUAV\train\1697\rgb_frame\2021.jpg	E:\MM-UAV_extracted\MMMUAV\train\1697\ir_frame\2021.jpg	E:\MM-UAV_extracted\MMMUAV\train\1697\event_frame\2021.jpg	E:\MM-UAV_extracted\MMMUAV\train\1697\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1697\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1697	2041	E:\MM-UAV_extracted\MMMUAV\train\1697\rgb_frame\2041.jpg	E:\MM-UAV_extracted\MMMUAV\train\1697\ir_frame\2041.jpg	E:\MM-UAV_extracted\MMMUAV\train\1697\event_frame\2041.jpg	E:\MM-UAV_extracted\MMMUAV\train\1697\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1697\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1697	2061	E:\MM-UAV_extracted\MMMUAV\train\1697\rgb_frame\2061.jpg	E:\MM-UAV_extracted\MMMUAV\train\1697\ir_frame\2061.jpg	E:\MM-UAV_extracted\MMMUAV\train\1697\event_frame\2061.jpg	E:\MM-UAV_extracted\MMMUAV\train\1697\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1697\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1697	2081	E:\MM-UAV_extracted\MMMUAV\train\1697\rgb_frame\2081.jpg	E:\MM-UAV_extracted\MMMUAV\train\1697\ir_frame\2081.jpg	E:\MM-UAV_extracted\MMMUAV\train\1697\event_frame\2081.jpg	E:\MM-UAV_extracted\MMMUAV\train\1697\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1697\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1697	2101	E:\MM-UAV_extracted\MMMUAV\train\1697\rgb_frame\2101.jpg	E:\MM-UAV_extracted\MMMUAV\train\1697\ir_frame\2101.jpg	E:\MM-UAV_extracted\MMMUAV\train\1697\event_frame\2101.jpg	E:\MM-UAV_extracted\MMMUAV\train\1697\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1697\gt_ir\gt.txt	3	3	SOURCE_GT_ROW_PRESENT
1697	2121	E:\MM-UAV_extracted\MMMUAV\train\1697\rgb_frame\2121.jpg	E:\MM-UAV_extracted\MMMUAV\train\1697\ir_frame\2121.jpg	E:\MM-UAV_extracted\MMMUAV\train\1697\event_frame\2121.jpg	E:\MM-UAV_extracted\MMMUAV\train\1697\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1697\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1697	2141	E:\MM-UAV_extracted\MMMUAV\train\1697\rgb_frame\2141.jpg	E:\MM-UAV_extracted\MMMUAV\train\1697\ir_frame\2141.jpg	E:\MM-UAV_extracted\MMMUAV\train\1697\event_frame\2141.jpg	E:\MM-UAV_extracted\MMMUAV\train\1697\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1697\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1697	2161	E:\MM-UAV_extracted\MMMUAV\train\1697\rgb_frame\2161.jpg	E:\MM-UAV_extracted\MMMUAV\train\1697\ir_frame\2161.jpg	E:\MM-UAV_extracted\MMMUAV\train\1697\event_frame\2161.jpg	E:\MM-UAV_extracted\MMMUAV\train\1697\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1697\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1723	1	E:\MM-UAV_extracted\MMMUAV\train\1723\rgb_frame\0001.jpg	E:\MM-UAV_extracted\MMMUAV\train\1723\ir_frame\0001.jpg	E:\MM-UAV_extracted\MMMUAV\train\1723\event_frame\0001.jpg	E:\MM-UAV_extracted\MMMUAV\train\1723\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1723\gt_ir\gt.txt	2	2	SOURCE_GT_ROW_PRESENT
1723	21	E:\MM-UAV_extracted\MMMUAV\train\1723\rgb_frame\0021.jpg	E:\MM-UAV_extracted\MMMUAV\train\1723\ir_frame\0021.jpg	E:\MM-UAV_extracted\MMMUAV\train\1723\event_frame\0021.jpg	E:\MM-UAV_extracted\MMMUAV\train\1723\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1723\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1723	41	E:\MM-UAV_extracted\MMMUAV\train\1723\rgb_frame\0041.jpg	E:\MM-UAV_extracted\MMMUAV\train\1723\ir_frame\0041.jpg	E:\MM-UAV_extracted\MMMUAV\train\1723\event_frame\0041.jpg	E:\MM-UAV_extracted\MMMUAV\train\1723\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1723\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1723	61	E:\MM-UAV_extracted\MMMUAV\train\1723\rgb_frame\0061.jpg	E:\MM-UAV_extracted\MMMUAV\train\1723\ir_frame\0061.jpg	E:\MM-UAV_extracted\MMMUAV\train\1723\event_frame\0061.jpg	E:\MM-UAV_extracted\MMMUAV\train\1723\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1723\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1723	81	E:\MM-UAV_extracted\MMMUAV\train\1723\rgb_frame\0081.jpg	E:\MM-UAV_extracted\MMMUAV\train\1723\ir_frame\0081.jpg	E:\MM-UAV_extracted\MMMUAV\train\1723\event_frame\0081.jpg	E:\MM-UAV_extracted\MMMUAV\train\1723\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1723\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1723	101	E:\MM-UAV_extracted\MMMUAV\train\1723\rgb_frame\0101.jpg	E:\MM-UAV_extracted\MMMUAV\train\1723\ir_frame\0101.jpg	E:\MM-UAV_extracted\MMMUAV\train\1723\event_frame\0101.jpg	E:\MM-UAV_extracted\MMMUAV\train\1723\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1723\gt_ir\gt.txt	2	3	SOURCE_GT_ROW_PRESENT
1723	121	E:\MM-UAV_extracted\MMMUAV\train\1723\rgb_frame\0121.jpg	E:\MM-UAV_extracted\MMMUAV\train\1723\ir_frame\0121.jpg	E:\MM-UAV_extracted\MMMUAV\train\1723\event_frame\0121.jpg	E:\MM-UAV_extracted\MMMUAV\train\1723\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1723\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1723	141	E:\MM-UAV_extracted\MMMUAV\train\1723\rgb_frame\0141.jpg	E:\MM-UAV_extracted\MMMUAV\train\1723\ir_frame\0141.jpg	E:\MM-UAV_extracted\MMMUAV\train\1723\event_frame\0141.jpg	E:\MM-UAV_extracted\MMMUAV\train\1723\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1723\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1723	161	E:\MM-UAV_extracted\MMMUAV\train\1723\rgb_frame\0161.jpg	E:\MM-UAV_extracted\MMMUAV\train\1723\ir_frame\0161.jpg	E:\MM-UAV_extracted\MMMUAV\train\1723\event_frame\0161.jpg	E:\MM-UAV_extracted\MMMUAV\train\1723\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1723\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1723	181	E:\MM-UAV_extracted\MMMUAV\train\1723\rgb_frame\0181.jpg	E:\MM-UAV_extracted\MMMUAV\train\1723\ir_frame\0181.jpg	E:\MM-UAV_extracted\MMMUAV\train\1723\event_frame\0181.jpg	E:\MM-UAV_extracted\MMMUAV\train\1723\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1723\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1723	201	E:\MM-UAV_extracted\MMMUAV\train\1723\rgb_frame\0201.jpg	E:\MM-UAV_extracted\MMMUAV\train\1723\ir_frame\0201.jpg	E:\MM-UAV_extracted\MMMUAV\train\1723\event_frame\0201.jpg	E:\MM-UAV_extracted\MMMUAV\train\1723\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1723\gt_ir\gt.txt	3	3	SOURCE_GT_ROW_PRESENT
1723	221	E:\MM-UAV_extracted\MMMUAV\train\1723\rgb_frame\0221.jpg	E:\MM-UAV_extracted\MMMUAV\train\1723\ir_frame\0221.jpg	E:\MM-UAV_extracted\MMMUAV\train\1723\event_frame\0221.jpg	E:\MM-UAV_extracted\MMMUAV\train\1723\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1723\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1723	241	E:\MM-UAV_extracted\MMMUAV\train\1723\rgb_frame\0241.jpg	E:\MM-UAV_extracted\MMMUAV\train\1723\ir_frame\0241.jpg	E:\MM-UAV_extracted\MMMUAV\train\1723\event_frame\0241.jpg	E:\MM-UAV_extracted\MMMUAV\train\1723\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1723\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1723	261	E:\MM-UAV_extracted\MMMUAV\train\1723\rgb_frame\0261.jpg	E:\MM-UAV_extracted\MMMUAV\train\1723\ir_frame\0261.jpg	E:\MM-UAV_extracted\MMMUAV\train\1723\event_frame\0261.jpg	E:\MM-UAV_extracted\MMMUAV\train\1723\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1723\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1723	281	E:\MM-UAV_extracted\MMMUAV\train\1723\rgb_frame\0281.jpg	E:\MM-UAV_extracted\MMMUAV\train\1723\ir_frame\0281.jpg	E:\MM-UAV_extracted\MMMUAV\train\1723\event_frame\0281.jpg	E:\MM-UAV_extracted\MMMUAV\train\1723\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1723\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1723	301	E:\MM-UAV_extracted\MMMUAV\train\1723\rgb_frame\0301.jpg	E:\MM-UAV_extracted\MMMUAV\train\1723\ir_frame\0301.jpg	E:\MM-UAV_extracted\MMMUAV\train\1723\event_frame\0301.jpg	E:\MM-UAV_extracted\MMMUAV\train\1723\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1723\gt_ir\gt.txt	3	3	SOURCE_GT_ROW_PRESENT
1723	321	E:\MM-UAV_extracted\MMMUAV\train\1723\rgb_frame\0321.jpg	E:\MM-UAV_extracted\MMMUAV\train\1723\ir_frame\0321.jpg	E:\MM-UAV_extracted\MMMUAV\train\1723\event_frame\0321.jpg	E:\MM-UAV_extracted\MMMUAV\train\1723\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1723\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1723	341	E:\MM-UAV_extracted\MMMUAV\train\1723\rgb_frame\0341.jpg	E:\MM-UAV_extracted\MMMUAV\train\1723\ir_frame\0341.jpg	E:\MM-UAV_extracted\MMMUAV\train\1723\event_frame\0341.jpg	E:\MM-UAV_extracted\MMMUAV\train\1723\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1723\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1723	361	E:\MM-UAV_extracted\MMMUAV\train\1723\rgb_frame\0361.jpg	E:\MM-UAV_extracted\MMMUAV\train\1723\ir_frame\0361.jpg	E:\MM-UAV_extracted\MMMUAV\train\1723\event_frame\0361.jpg	E:\MM-UAV_extracted\MMMUAV\train\1723\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1723\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1723	381	E:\MM-UAV_extracted\MMMUAV\train\1723\rgb_frame\0381.jpg	E:\MM-UAV_extracted\MMMUAV\train\1723\ir_frame\0381.jpg	E:\MM-UAV_extracted\MMMUAV\train\1723\event_frame\0381.jpg	E:\MM-UAV_extracted\MMMUAV\train\1723\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1723\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1723	401	E:\MM-UAV_extracted\MMMUAV\train\1723\rgb_frame\0401.jpg	E:\MM-UAV_extracted\MMMUAV\train\1723\ir_frame\0401.jpg	E:\MM-UAV_extracted\MMMUAV\train\1723\event_frame\0401.jpg	E:\MM-UAV_extracted\MMMUAV\train\1723\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1723\gt_ir\gt.txt	3	3	SOURCE_GT_ROW_PRESENT
1723	421	E:\MM-UAV_extracted\MMMUAV\train\1723\rgb_frame\0421.jpg	E:\MM-UAV_extracted\MMMUAV\train\1723\ir_frame\0421.jpg	E:\MM-UAV_extracted\MMMUAV\train\1723\event_frame\0421.jpg	E:\MM-UAV_extracted\MMMUAV\train\1723\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1723\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1723	441	E:\MM-UAV_extracted\MMMUAV\train\1723\rgb_frame\0441.jpg	E:\MM-UAV_extracted\MMMUAV\train\1723\ir_frame\0441.jpg	E:\MM-UAV_extracted\MMMUAV\train\1723\event_frame\0441.jpg	E:\MM-UAV_extracted\MMMUAV\train\1723\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1723\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1723	461	E:\MM-UAV_extracted\MMMUAV\train\1723\rgb_frame\0461.jpg	E:\MM-UAV_extracted\MMMUAV\train\1723\ir_frame\0461.jpg	E:\MM-UAV_extracted\MMMUAV\train\1723\event_frame\0461.jpg	E:\MM-UAV_extracted\MMMUAV\train\1723\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1723\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1723	481	E:\MM-UAV_extracted\MMMUAV\train\1723\rgb_frame\0481.jpg	E:\MM-UAV_extracted\MMMUAV\train\1723\ir_frame\0481.jpg	E:\MM-UAV_extracted\MMMUAV\train\1723\event_frame\0481.jpg	E:\MM-UAV_extracted\MMMUAV\train\1723\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1723\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1723	501	E:\MM-UAV_extracted\MMMUAV\train\1723\rgb_frame\0501.jpg	E:\MM-UAV_extracted\MMMUAV\train\1723\ir_frame\0501.jpg	E:\MM-UAV_extracted\MMMUAV\train\1723\event_frame\0501.jpg	E:\MM-UAV_extracted\MMMUAV\train\1723\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1723\gt_ir\gt.txt	3	3	SOURCE_GT_ROW_PRESENT
1723	521	E:\MM-UAV_extracted\MMMUAV\train\1723\rgb_frame\0521.jpg	E:\MM-UAV_extracted\MMMUAV\train\1723\ir_frame\0521.jpg	E:\MM-UAV_extracted\MMMUAV\train\1723\event_frame\0521.jpg	E:\MM-UAV_extracted\MMMUAV\train\1723\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1723\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1723	541	E:\MM-UAV_extracted\MMMUAV\train\1723\rgb_frame\0541.jpg	E:\MM-UAV_extracted\MMMUAV\train\1723\ir_frame\0541.jpg	E:\MM-UAV_extracted\MMMUAV\train\1723\event_frame\0541.jpg	E:\MM-UAV_extracted\MMMUAV\train\1723\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1723\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1723	561	E:\MM-UAV_extracted\MMMUAV\train\1723\rgb_frame\0561.jpg	E:\MM-UAV_extracted\MMMUAV\train\1723\ir_frame\0561.jpg	E:\MM-UAV_extracted\MMMUAV\train\1723\event_frame\0561.jpg	E:\MM-UAV_extracted\MMMUAV\train\1723\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1723\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1723	581	E:\MM-UAV_extracted\MMMUAV\train\1723\rgb_frame\0581.jpg	E:\MM-UAV_extracted\MMMUAV\train\1723\ir_frame\0581.jpg	E:\MM-UAV_extracted\MMMUAV\train\1723\event_frame\0581.jpg	E:\MM-UAV_extracted\MMMUAV\train\1723\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1723\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1723	601	E:\MM-UAV_extracted\MMMUAV\train\1723\rgb_frame\0601.jpg	E:\MM-UAV_extracted\MMMUAV\train\1723\ir_frame\0601.jpg	E:\MM-UAV_extracted\MMMUAV\train\1723\event_frame\0601.jpg	E:\MM-UAV_extracted\MMMUAV\train\1723\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1723\gt_ir\gt.txt	3	3	SOURCE_GT_ROW_PRESENT
1723	621	E:\MM-UAV_extracted\MMMUAV\train\1723\rgb_frame\0621.jpg	E:\MM-UAV_extracted\MMMUAV\train\1723\ir_frame\0621.jpg	E:\MM-UAV_extracted\MMMUAV\train\1723\event_frame\0621.jpg	E:\MM-UAV_extracted\MMMUAV\train\1723\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1723\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1723	641	E:\MM-UAV_extracted\MMMUAV\train\1723\rgb_frame\0641.jpg	E:\MM-UAV_extracted\MMMUAV\train\1723\ir_frame\0641.jpg	E:\MM-UAV_extracted\MMMUAV\train\1723\event_frame\0641.jpg	E:\MM-UAV_extracted\MMMUAV\train\1723\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1723\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1723	661	E:\MM-UAV_extracted\MMMUAV\train\1723\rgb_frame\0661.jpg	E:\MM-UAV_extracted\MMMUAV\train\1723\ir_frame\0661.jpg	E:\MM-UAV_extracted\MMMUAV\train\1723\event_frame\0661.jpg	E:\MM-UAV_extracted\MMMUAV\train\1723\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1723\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1723	681	E:\MM-UAV_extracted\MMMUAV\train\1723\rgb_frame\0681.jpg	E:\MM-UAV_extracted\MMMUAV\train\1723\ir_frame\0681.jpg	E:\MM-UAV_extracted\MMMUAV\train\1723\event_frame\0681.jpg	E:\MM-UAV_extracted\MMMUAV\train\1723\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1723\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
